MESOZONE,NAICS,orig_emp,COUNTY,adj_emp,abs_diff
250277110001,rank42,0.0,25027.0,0.0,0.0
250277110002,rank42,0.0,25027.0,0.0,0.0
250277110003,rank42,0.0,25027.0,1.0,1.0
250277111001,rank42,0.0,25027.0,0.0,0.0
250277111002,rank42,0.0,25027.0,0.0,0.0
250277121011,rank42,0.0,25027.0,0.0,0.0
250277121012,rank42,0.0,25027.0,0.0,0.0
250277121013,rank42,0.0,25027.0,0.0,0.0
250277121014,rank42,15.0,25027.0,56.0,41.0
250277121021,rank42,0.0,25027.0,0.0,0.0
250277121022,rank42,0.0,25027.0,0.0,0.0
250277131001,rank42,4.0,25027.0,21.0,17.0
250277131002,rank42,0.0,25027.0,0.0,0.0
250277131003,rank42,1.0,25027.0,1.0,0.0
250277131004,rank42,103.0,25027.0,25.0,-78.0
250277151001,rank42,249.0,25027.0,299.0,50.0
250277151002,rank42,19.0,25027.0,21.0,2.0
250277161001,rank42,4.0,25027.0,23.0,19.0
250277161002,rank42,0.0,25027.0,0.0,0.0
250277161003,rank42,1.0,25027.0,5.0,4.0
250277161004,rank42,0.0,25027.0,1.0,1.0
250277161005,rank42,1.0,25027.0,4.0,3.0
250277162001,rank42,3.0,25027.0,6.0,3.0
250277162002,rank42,146.0,25027.0,15.0,-131.0
250277163001,rank42,3.0,25027.0,15.0,12.0
250277163002,rank42,0.0,25027.0,0.0,0.0
250277163003,rank42,2.0,25027.0,2.0,0.0
250277171001,rank42,2.0,25027.0,1.0,-1.0
250277171002,rank42,17.0,25027.0,138.0,121.0
250277181001,rank42,33.0,25027.0,37.0,4.0
250277181002,rank42,136.0,25027.0,45.0,-91.0
250277181003,rank42,0.0,25027.0,0.0,0.0
250277181004,rank42,5.0,25027.0,17.0,12.0
250277191001,rank42,122.0,25027.0,115.0,-7.0
250277191002,rank42,26.0,25027.0,58.0,32.0
250277191003,rank42,5.0,25027.0,35.0,30.0
250277191004,rank42,11.0,25027.0,23.0,12.0
250277201001,rank42,2.0,25027.0,15.0,13.0
250277201002,rank42,6.0,25027.0,66.0,60.0
250277211011,rank42,7.0,25027.0,13.0,6.0
250277211021,rank42,16.0,25027.0,25.0,9.0
250277211022,rank42,11.0,25027.0,12.0,1.0
250277211023,rank42,0.0,25027.0,0.0,0.0
250277221001,rank42,0.0,25027.0,0.0,0.0
250277221002,rank42,1.0,25027.0,2.0,1.0
250277221003,rank42,27.0,25027.0,77.0,50.0
250277221004,rank42,0.0,25027.0,1.0,1.0
250277231001,rank42,0.0,25027.0,0.0,0.0
250277231002,rank42,0.0,25027.0,0.0,0.0
250277231003,rank42,0.0,25027.0,0.0,0.0
250277241001,rank42,0.0,25027.0,0.0,0.0
250277241002,rank42,4.0,25027.0,7.0,3.0
250277241003,rank42,4.0,25027.0,4.0,0.0
250277251001,rank42,0.0,25027.0,0.0,0.0
250277251002,rank42,1.0,25027.0,1.0,0.0
250277251003,rank42,0.0,25027.0,0.0,0.0
250277251004,rank42,0.0,25027.0,0.0,0.0
250277251005,rank42,8.0,25027.0,29.0,21.0
250277261001,rank42,0.0,25027.0,0.0,0.0
250277261002,rank42,1.0,25027.0,11.0,10.0
250277261003,rank42,5.0,25027.0,13.0,8.0
250277261004,rank42,0.0,25027.0,0.0,0.0
250277261005,rank42,1.0,25027.0,2.0,1.0
250277262001,rank42,0.0,25027.0,0.0,0.0
250277262002,rank42,2.0,25027.0,3.0,1.0
250277262003,rank42,0.0,25027.0,0.0,0.0
250277262004,rank42,0.0,25027.0,5.0,5.0
250277262005,rank42,0.0,25027.0,0.0,0.0
250277271001,rank42,5.0,25027.0,27.0,22.0
250277271002,rank42,0.0,25027.0,0.0,0.0
250277271003,rank42,18.0,25027.0,44.0,26.0
250277281001,rank42,23.0,25027.0,36.0,13.0
250277281002,rank42,128.0,25027.0,36.0,-92.0
250277281003,rank42,1.0,25027.0,5.0,4.0
250277282001,rank42,0.0,25027.0,3.0,3.0
250277282002,rank42,0.0,25027.0,0.0,0.0
250277282003,rank42,0.0,25027.0,0.0,0.0
250277282004,rank42,30.0,25027.0,13.0,-17.0
250277283001,rank42,7.0,25027.0,23.0,16.0
250277283002,rank42,5.0,25027.0,6.0,1.0
250277283003,rank42,4.0,25027.0,19.0,15.0
250277284001,rank42,2.0,25027.0,4.0,2.0
250277284002,rank42,0.0,25027.0,0.0,0.0
250277284003,rank42,9.0,25027.0,24.0,15.0
250277291001,rank42,164.0,25027.0,221.0,57.0
250277291002,rank42,4.0,25027.0,29.0,25.0
250277291003,rank42,10.0,25027.0,15.0,5.0
250277292001,rank42,7.0,25027.0,19.0,12.0
250277292002,rank42,36.0,25027.0,58.0,22.0
250277292003,rank42,0.0,25027.0,0.0,0.0
250277301001,rank42,13.0,25027.0,28.0,15.0
250277301002,rank42,60.0,25027.0,68.0,8.0
250277301003,rank42,9.0,25027.0,30.0,21.0
250277301004,rank42,0.0,25027.0,0.0,0.0
250277301005,rank42,38.0,25027.0,137.0,99.0
250277302001,rank42,0.0,25027.0,0.0,0.0
250277302002,rank42,0.0,25027.0,0.0,0.0
250277302003,rank42,0.0,25027.0,3.0,3.0
250277302004,rank42,0.0,25027.0,0.0,0.0
250277302005,rank42,3.0,25027.0,20.0,17.0
250277302006,rank42,0.0,25027.0,0.0,0.0
250277303001,rank42,4.0,25027.0,1.0,-3.0
250277303002,rank42,36.0,25027.0,111.0,75.0
250277303003,rank42,0.0,25027.0,9.0,9.0
250277303004,rank42,0.0,25027.0,0.0,0.0
250277303005,rank42,0.0,25027.0,0.0,0.0
250277304011,rank42,0.0,25027.0,12.0,12.0
250277304012,rank42,23.0,25027.0,69.0,46.0
250277304013,rank42,0.0,25027.0,0.0,0.0
250277304014,rank42,0.0,25027.0,13.0,13.0
250277304021,rank42,1.0,25027.0,4.0,3.0
250277304022,rank42,4.0,25027.0,28.0,24.0
250277305001,rank42,0.0,25027.0,0.0,0.0
250277305002,rank42,91.0,25027.0,95.0,4.0
250277305003,rank42,173.0,25027.0,198.0,25.0
250277306001,rank42,2.0,25027.0,8.0,6.0
250277306002,rank42,0.0,25027.0,0.0,0.0
250277306003,rank42,0.0,25027.0,0.0,0.0
250277306004,rank42,0.0,25027.0,0.0,0.0
250277306005,rank42,0.0,25027.0,0.0,0.0
250277307001,rank42,1.0,25027.0,16.0,15.0
250277307002,rank42,0.0,25027.0,0.0,0.0
250277307003,rank42,0.0,25027.0,5.0,5.0
250277307004,rank42,2.0,25027.0,6.0,4.0
250277307005,rank42,0.0,25027.0,0.0,0.0
250277307006,rank42,5.0,25027.0,11.0,6.0
250277308011,rank42,9.0,25027.0,24.0,15.0
250277308012,rank42,0.0,25027.0,0.0,0.0
250277308013,rank42,4.0,25027.0,23.0,19.0
250277308021,rank42,1.0,25027.0,39.0,38.0
250277308022,rank42,5.0,25027.0,21.0,16.0
250277309011,rank42,0.0,25027.0,0.0,0.0
250277309012,rank42,0.0,25027.0,0.0,0.0
250277309013,rank42,0.0,25027.0,0.0,0.0
250277309021,rank42,0.0,25027.0,0.0,0.0
250277309022,rank42,0.0,25027.0,3.0,3.0
250277309023,rank42,4.0,25027.0,36.0,32.0
250277310011,rank42,29.0,25027.0,29.0,0.0
250277310021,rank42,0.0,25027.0,0.0,0.0
250277310022,rank42,0.0,25027.0,0.0,0.0
250277310023,rank42,21.0,25027.0,20.0,-1.0
250277310024,rank42,0.0,25027.0,6.0,6.0
250277311011,rank42,0.0,25027.0,4.0,4.0
250277311012,rank42,0.0,25027.0,0.0,0.0
250277311013,rank42,0.0,25027.0,0.0,0.0
250277311014,rank42,0.0,25027.0,6.0,6.0
250277311021,rank42,0.0,25027.0,0.0,0.0
250277311022,rank42,0.0,25027.0,0.0,0.0
250277311023,rank42,0.0,25027.0,0.0,0.0
250277312021,rank42,0.0,25027.0,58.0,58.0
250277312031,rank42,6.0,25027.0,27.0,21.0
250277312032,rank42,0.0,25027.0,0.0,0.0
250277312033,rank42,0.0,25027.0,5.0,5.0
250277312034,rank42,7.0,25027.0,1.0,-6.0
250277312041,rank42,0.0,25027.0,0.0,0.0
250277312042,rank42,0.0,25027.0,0.0,0.0
250277313001,rank42,0.0,25027.0,0.0,0.0
250277313002,rank42,18.0,25027.0,16.0,-2.0
250277313003,rank42,8.0,25027.0,22.0,14.0
250277314001,rank42,0.0,25027.0,0.0,0.0
250277314002,rank42,8.0,25027.0,35.0,27.0
250277314003,rank42,0.0,25027.0,0.0,0.0
250277314004,rank42,6.0,25027.0,49.0,43.0
250277314005,rank42,2.0,25027.0,4.0,2.0
250277315001,rank42,0.0,25027.0,0.0,0.0
250277315002,rank42,0.0,25027.0,0.0,0.0
250277315003,rank42,0.0,25027.0,15.0,15.0
250277315004,rank42,0.0,25027.0,0.0,0.0
250277315005,rank42,42.0,25027.0,47.0,5.0
250277316001,rank42,1.0,25027.0,2.0,1.0
250277316002,rank42,0.0,25027.0,0.0,0.0
250277316003,rank42,11.0,25027.0,4.0,-7.0
250277316004,rank42,0.0,25027.0,0.0,0.0
250277316005,rank42,0.0,25027.0,0.0,0.0
250277316006,rank42,0.0,25027.0,0.0,0.0
250277317001,rank42,17.0,25027.0,80.0,63.0
250277317002,rank42,21.0,25027.0,46.0,25.0
250277318001,rank42,0.0,25027.0,0.0,0.0
250277318002,rank42,6.0,25027.0,7.0,1.0
250277318003,rank42,0.0,25027.0,3.0,3.0
250277318004,rank42,1.0,25027.0,6.0,5.0
250277318005,rank42,0.0,25027.0,2.0,2.0
250277318006,rank42,74.0,25027.0,90.0,16.0
250277319001,rank42,75.0,25027.0,127.0,52.0
250277319002,rank42,0.0,25027.0,0.0,0.0
250277319003,rank42,0.0,25027.0,0.0,0.0
250277319004,rank42,0.0,25027.0,30.0,30.0
250277320011,rank42,20.0,25027.0,56.0,36.0
250277320021,rank42,63.0,25027.0,87.0,24.0
250277320022,rank42,0.0,25027.0,0.0,0.0
250277320023,rank42,69.0,25027.0,61.0,-8.0
250277322011,rank42,0.0,25027.0,0.0,0.0
250277322012,rank42,0.0,25027.0,0.0,0.0
250277322021,rank42,2.0,25027.0,14.0,12.0
250277322022,rank42,0.0,25027.0,5.0,5.0
250277322023,rank42,0.0,25027.0,2.0,2.0
250277322031,rank42,0.0,25027.0,9.0,9.0
250277322032,rank42,0.0,25027.0,0.0,0.0
250277322033,rank42,15.0,25027.0,60.0,45.0
250277323011,rank42,0.0,25027.0,0.0,0.0
250277323012,rank42,2.0,25027.0,31.0,29.0
250277323013,rank42,0.0,25027.0,8.0,8.0
250277323021,rank42,0.0,25027.0,0.0,0.0
250277323022,rank42,0.0,25027.0,0.0,0.0
250277324001,rank42,0.0,25027.0,8.0,8.0
250277324002,rank42,0.0,25027.0,0.0,0.0
250277324003,rank42,0.0,25027.0,0.0,0.0
250277324004,rank42,0.0,25027.0,6.0,6.0
250277324005,rank42,0.0,25027.0,0.0,0.0
250277324006,rank42,0.0,25027.0,0.0,0.0
250277325001,rank42,93.0,25027.0,144.0,51.0
250277325002,rank42,8.0,25027.0,5.0,-3.0
250277326001,rank42,0.0,25027.0,0.0,0.0
250277326002,rank42,0.0,25027.0,0.0,0.0
250277326003,rank42,0.0,25027.0,0.0,0.0
250277326004,rank42,0.0,25027.0,1.0,1.0
250277326005,rank42,0.0,25027.0,0.0,0.0
250277327001,rank42,0.0,25027.0,2.0,2.0
250277327002,rank42,0.0,25027.0,6.0,6.0
250277327003,rank42,3.0,25027.0,131.0,128.0
250277327004,rank42,66.0,25027.0,41.0,-25.0
250277328011,rank42,127.0,25027.0,51.0,-76.0
250277328012,rank42,0.0,25027.0,0.0,0.0
250277328021,rank42,30.0,25027.0,84.0,54.0
250277328022,rank42,0.0,25027.0,0.0,0.0
250277328023,rank42,0.0,25027.0,0.0,0.0
250277329011,rank42,124.0,25027.0,41.0,-83.0
250277329012,rank42,7.0,25027.0,15.0,8.0
250277329013,rank42,0.0,25027.0,0.0,0.0
250277329014,rank42,22.0,25027.0,17.0,-5.0
250277329015,rank42,0.0,25027.0,2.0,2.0
250277329021,rank42,0.0,25027.0,47.0,47.0
250277330001,rank42,141.0,25027.0,25.0,-116.0
250277330002,rank42,29.0,25027.0,42.0,13.0
250277330003,rank42,91.0,25027.0,66.0,-25.0
250277331011,rank42,118.0,25027.0,119.0,1.0
250277331012,rank42,40.0,25027.0,63.0,23.0
250277331021,rank42,17.0,25027.0,5.0,-12.0
250277331022,rank42,11.0,25027.0,38.0,27.0
250277351001,rank42,0.0,25027.0,0.0,0.0
250277351002,rank42,91.0,25027.0,25.0,-66.0
250277351003,rank42,3.0,25027.0,15.0,12.0
250277351004,rank42,0.0,25027.0,0.0,0.0
250277352001,rank42,7.0,25027.0,10.0,3.0
250277352002,rank42,3.0,25027.0,12.0,9.0
250277352003,rank42,9.0,25027.0,12.0,3.0
250277352004,rank42,8.0,25027.0,12.0,4.0
250277361001,rank42,74.0,25027.0,49.0,-25.0
250277361002,rank42,2.0,25027.0,123.0,121.0
250277361003,rank42,60.0,25027.0,80.0,20.0
250277362001,rank42,0.0,25027.0,5.0,5.0
250277362002,rank42,0.0,25027.0,0.0,0.0
250277362003,rank42,0.0,25027.0,0.0,0.0
250277363001,rank42,1120.0,25027.0,152.0,-968.0
250277363002,rank42,0.0,25027.0,0.0,0.0
250277363003,rank42,0.0,25027.0,0.0,0.0
250277364001,rank42,0.0,25027.0,0.0,0.0
250277364002,rank42,39.0,25027.0,51.0,12.0
250277364003,rank42,2.0,25027.0,3.0,1.0
250277365001,rank42,4.0,25027.0,12.0,8.0
250277365002,rank42,251.0,25027.0,56.0,-195.0
250277365003,rank42,7.0,25027.0,10.0,3.0
250277365004,rank42,0.0,25027.0,0.0,0.0
250277365005,rank42,216.0,25027.0,110.0,-106.0
250277371001,rank42,0.0,25027.0,5.0,5.0
250277371002,rank42,71.0,25027.0,53.0,-18.0
250277371003,rank42,36.0,25027.0,31.0,-5.0
250277371004,rank42,8.0,25027.0,55.0,47.0
250277372001,rank42,4.0,25027.0,10.0,6.0
250277372002,rank42,6.0,25027.0,17.0,11.0
250277373001,rank42,0.0,25027.0,0.0,0.0
250277373002,rank42,3.0,25027.0,8.0,5.0
250277373003,rank42,15.0,25027.0,19.0,4.0
250277373004,rank42,67.0,25027.0,85.0,18.0
250277381001,rank42,0.0,25027.0,0.0,0.0
250277381002,rank42,0.0,25027.0,0.0,0.0
250277381003,rank42,13.0,25027.0,34.0,21.0
250277382011,rank42,3.0,25027.0,9.0,6.0
250277382012,rank42,11.0,25027.0,95.0,84.0
250277382021,rank42,1.0,25027.0,3.0,2.0
250277382022,rank42,13.0,25027.0,23.0,10.0
250277391001,rank42,57.0,25027.0,67.0,10.0
250277391002,rank42,25.0,25027.0,28.0,3.0
250277391003,rank42,20.0,25027.0,69.0,49.0
250277391004,rank42,50.0,25027.0,148.0,98.0
250277391005,rank42,508.0,25027.0,379.0,-129.0
250277392001,rank42,0.0,25027.0,39.0,39.0
250277392002,rank42,4.0,25027.0,4.0,0.0
250277392003,rank42,28.0,25027.0,41.0,13.0
250277392004,rank42,11.0,25027.0,50.0,39.0
250277393001,rank42,8.0,25027.0,40.0,32.0
250277393002,rank42,0.0,25027.0,0.0,0.0
250277394001,rank42,7.0,25027.0,82.0,75.0
250277394002,rank42,3.0,25027.0,10.0,7.0
250277394003,rank42,33.0,25027.0,92.0,59.0
250277394004,rank42,0.0,25027.0,0.0,0.0
250277394005,rank42,30.0,25027.0,27.0,-3.0
250277395001,rank42,15.0,25027.0,38.0,23.0
250277395002,rank42,8.0,25027.0,23.0,15.0
250277395003,rank42,12.0,25027.0,78.0,66.0
250277395004,rank42,0.0,25027.0,0.0,0.0
250277401011,rank42,9.0,25027.0,23.0,14.0
250277401012,rank42,94.0,25027.0,105.0,11.0
250277401013,rank42,26.0,25027.0,21.0,-5.0
250277401021,rank42,174.0,25027.0,56.0,-118.0
250277401022,rank42,282.0,25027.0,187.0,-95.0
250277401023,rank42,0.0,25027.0,0.0,0.0
250277402001,rank42,10.0,25027.0,102.0,92.0
250277402002,rank42,3.0,25027.0,1.0,-2.0
250277402003,rank42,4.0,25027.0,1.0,-3.0
250277411011,rank42,135.0,25027.0,271.0,136.0
250277411012,rank42,26.0,25027.0,34.0,8.0
250277411013,rank42,18.0,25027.0,9.0,-9.0
250277411021,rank42,101.0,25027.0,80.0,-21.0
250277411022,rank42,23.0,25027.0,18.0,-5.0
250277411023,rank42,324.0,25027.0,188.0,-136.0
250277411024,rank42,1.0,25027.0,4.0,3.0
250277423001,rank42,101.0,25027.0,214.0,113.0
250277423002,rank42,1.0,25027.0,55.0,54.0
250277423003,rank42,0.0,25027.0,37.0,37.0
250277423004,rank42,5.0,25027.0,9.0,4.0
250277423005,rank42,0.0,25027.0,0.0,0.0
250277424011,rank42,2.0,25027.0,4.0,2.0
250277424012,rank42,3.0,25027.0,21.0,18.0
250277424021,rank42,327.0,25027.0,319.0,-8.0
250277424022,rank42,0.0,25027.0,0.0,0.0
250277431001,rank42,6.0,25027.0,21.0,15.0
250277431002,rank42,4.0,25027.0,9.0,5.0
250277431003,rank42,5.0,25027.0,10.0,5.0
250277431004,rank42,10.0,25027.0,36.0,26.0
250277441011,rank42,39.0,25027.0,141.0,102.0
250277441012,rank42,0.0,25027.0,0.0,0.0
250277441013,rank42,3.0,25027.0,4.0,1.0
250277441014,rank42,2.0,25027.0,1.0,-1.0
250277441015,rank42,0.0,25027.0,0.0,0.0
250277441021,rank42,0.0,25027.0,0.0,0.0
250277441022,rank42,30.0,25027.0,52.0,22.0
250277442001,rank42,0.0,25027.0,0.0,0.0
250277442002,rank42,50.0,25027.0,21.0,-29.0
250277442003,rank42,349.0,25027.0,384.0,35.0
250277442004,rank42,3.0,25027.0,10.0,7.0
250277442005,rank42,0.0,25027.0,149.0,149.0
250277443001,rank42,20.0,25027.0,98.0,78.0
250277443002,rank42,21.0,25027.0,13.0,-8.0
250277443003,rank42,0.0,25027.0,0.0,0.0
250277443004,rank42,4.0,25027.0,30.0,26.0
250277444001,rank42,0.0,25027.0,1.0,1.0
250277444002,rank42,0.0,25027.0,0.0,0.0
250277444003,rank42,4.0,25027.0,17.0,13.0
250277451001,rank42,0.0,25027.0,0.0,0.0
250277451002,rank42,1.0,25027.0,8.0,7.0
250277451003,rank42,75.0,25027.0,79.0,4.0
250277461001,rank42,27.0,25027.0,34.0,7.0
250277461002,rank42,21.0,25027.0,32.0,11.0
250277461003,rank42,30.0,25027.0,20.0,-10.0
250277471011,rank42,2.0,25027.0,7.0,5.0
250277471012,rank42,28.0,25027.0,10.0,-18.0
250277471013,rank42,3.0,25027.0,7.0,4.0
250277471021,rank42,0.0,25027.0,0.0,0.0
250277471022,rank42,4.0,25027.0,3.0,-1.0
250277481001,rank42,10.0,25027.0,23.0,13.0
250277481002,rank42,0.0,25027.0,0.0,0.0
250277491001,rank42,50.0,25027.0,141.0,91.0
250277491002,rank42,4.0,25027.0,5.0,1.0
250277491003,rank42,109.0,25027.0,100.0,-9.0
250277491004,rank42,9.0,25027.0,4.0,-5.0
250277492001,rank42,10.0,25027.0,19.0,9.0
250277492002,rank42,10.0,25027.0,7.0,-3.0
250277501001,rank42,0.0,25027.0,0.0,0.0
250277501002,rank42,7.0,25027.0,23.0,16.0
250277501003,rank42,273.0,25027.0,2768.0,2495.0
250277502001,rank42,4.0,25027.0,14.0,10.0
250277502002,rank42,0.0,25027.0,0.0,0.0
250277502003,rank42,5.0,25027.0,9.0,4.0
250277502004,rank42,0.0,25027.0,0.0,0.0
250277503001,rank42,1.0,25027.0,6.0,5.0
250277511011,rank42,91.0,25027.0,62.0,-29.0
250277511012,rank42,11.0,25027.0,49.0,38.0
250277511013,rank42,3.0,25027.0,2.0,-1.0
250277511021,rank42,6.0,25027.0,14.0,8.0
250277511022,rank42,21.0,25027.0,24.0,3.0
250277521001,rank42,13.0,25027.0,14.0,1.0
250277521002,rank42,11.0,25027.0,10.0,-1.0
250277521003,rank42,14.0,25027.0,54.0,40.0
250277521004,rank42,5.0,25027.0,29.0,24.0
250277531001,rank42,0.0,25027.0,0.0,0.0
250277531002,rank42,124.0,25027.0,37.0,-87.0
250277531003,rank42,167.0,25027.0,792.0,625.0
250277531004,rank42,21.0,25027.0,31.0,10.0
250277531005,rank42,0.0,25027.0,0.0,0.0
250277532001,rank42,21.0,25027.0,40.0,19.0
250277532002,rank42,23.0,25027.0,32.0,9.0
250277532003,rank42,9.0,25027.0,13.0,4.0
250277541001,rank42,88.0,25027.0,103.0,15.0
250277541002,rank42,122.0,25027.0,48.0,-74.0
250277541003,rank42,15.0,25027.0,16.0,1.0
250277541004,rank42,3.0,25027.0,1.0,-2.0
250277542001,rank42,13.0,25027.0,3.0,-10.0
250277542002,rank42,0.0,25027.0,0.0,0.0
250277543001,rank42,0.0,25027.0,0.0,0.0
250277543002,rank42,0.0,25027.0,0.0,0.0
250277544001,rank42,2.0,25027.0,2.0,0.0
250277544002,rank42,2.0,25027.0,7.0,5.0
250277544003,rank42,10.0,25027.0,7.0,-3.0
250277551001,rank42,1.0,25027.0,10.0,9.0
250277551002,rank42,0.0,25027.0,0.0,0.0
250277552001,rank42,0.0,25027.0,0.0,0.0
250277552002,rank42,1.0,25027.0,4.0,3.0
250277552003,rank42,21.0,25027.0,38.0,17.0
250277552004,rank42,3.0,25027.0,74.0,71.0
250277552005,rank42,33.0,25027.0,28.0,-5.0
250277561011,rank42,10.0,25027.0,37.0,27.0
250277561012,rank42,21.0,25027.0,46.0,25.0
250277561021,rank42,51.0,25027.0,55.0,4.0
250277561022,rank42,2.0,25027.0,4.0,2.0
250277561023,rank42,77.0,25027.0,34.0,-43.0
250277571001,rank42,5.0,25027.0,54.0,49.0
250277571002,rank42,0.0,25027.0,0.0,0.0
250277571003,rank42,35.0,25027.0,8.0,-27.0
250277571004,rank42,0.0,25027.0,0.0,0.0
250277572001,rank42,3.0,25027.0,36.0,33.0
250277572002,rank42,224.0,25027.0,41.0,-183.0
250277572003,rank42,0.0,25027.0,12.0,12.0
250277573001,rank42,4.0,25027.0,8.0,4.0
250277573002,rank42,5.0,25027.0,9.0,4.0
250277574001,rank42,0.0,25027.0,4.0,4.0
250277574002,rank42,0.0,25027.0,5.0,5.0
250277574003,rank42,0.0,25027.0,0.0,0.0
250277575001,rank42,58.0,25027.0,115.0,57.0
250277575002,rank42,6.0,25027.0,2.0,-4.0
250277575003,rank42,0.0,25027.0,2.0,2.0
250277575004,rank42,0.0,25027.0,0.0,0.0
250277581011,rank42,0.0,25027.0,0.0,0.0
250277581021,rank42,51.0,25027.0,39.0,-12.0
250277581022,rank42,16.0,25027.0,124.0,108.0
250277581023,rank42,3.0,25027.0,5.0,2.0
250277581024,rank42,3.0,25027.0,2.0,-1.0
250277581025,rank42,55.0,25027.0,123.0,68.0
250277591001,rank42,3.0,25027.0,4.0,1.0
250277591002,rank42,1.0,25027.0,3.0,2.0
250277601001,rank42,2.0,25027.0,3.0,1.0
250277601002,rank42,1.0,25027.0,3.0,2.0
250277601003,rank42,0.0,25027.0,2.0,2.0
250277611001,rank42,0.0,25027.0,2.0,2.0
250277611002,rank42,16.0,25027.0,10.0,-6.0
250277611003,rank42,0.0,25027.0,0.0,0.0
250277611004,rank42,0.0,25027.0,0.0,0.0
250277612001,rank42,221.0,25027.0,168.0,-53.0
250277612002,rank42,875.0,25027.0,825.0,-50.0
250277612003,rank42,170.0,25027.0,117.0,-53.0
250277613001,rank42,30.0,25027.0,59.0,29.0
250277613002,rank42,1.0,25027.0,34.0,33.0
250277613003,rank42,3.0,25027.0,1.0,-2.0
250277614001,rank42,0.0,25027.0,0.0,0.0
250277614002,rank42,11.0,25027.0,17.0,6.0
250277614003,rank42,1.0,25027.0,3.0,2.0
250277614004,rank42,0.0,25027.0,0.0,0.0
250277614005,rank42,22.0,25027.0,21.0,-1.0
250277614006,rank42,126.0,25027.0,221.0,95.0
250039001001,rank42,0.0,25003.0,0.0,0.0
250039001002,rank42,43.0,25003.0,109.0,66.0
250039001003,rank42,9.0,25003.0,6.0,-3.0
250039001004,rank42,0.0,25003.0,24.0,24.0
250039002001,rank42,0.0,25003.0,0.0,0.0
250039002002,rank42,0.0,25003.0,13.0,13.0
250039002003,rank42,20.0,25003.0,18.0,-2.0
250039002004,rank42,0.0,25003.0,12.0,12.0
250039002005,rank42,0.0,25003.0,12.0,12.0
250039002006,rank42,0.0,25003.0,0.0,0.0
250039003001,rank42,0.0,25003.0,0.0,0.0
250039003002,rank42,0.0,25003.0,0.0,0.0
250039003003,rank42,0.0,25003.0,0.0,0.0
250039004001,rank42,0.0,25003.0,0.0,0.0
250039004002,rank42,16.0,25003.0,14.0,-2.0
250039004003,rank42,0.0,25003.0,0.0,0.0
250039004004,rank42,3.0,25003.0,23.0,20.0
250039004005,rank42,177.0,25003.0,22.0,-155.0
250039005001,rank42,4.0,25003.0,9.0,5.0
250039005002,rank42,0.0,25003.0,0.0,0.0
250039006001,rank42,0.0,25003.0,7.0,7.0
250039006002,rank42,4.0,25003.0,13.0,9.0
250039006003,rank42,0.0,25003.0,7.0,7.0
250039006004,rank42,0.0,25003.0,6.0,6.0
250039006005,rank42,102.0,25003.0,81.0,-21.0
250039007001,rank42,0.0,25003.0,0.0,0.0
250039007002,rank42,0.0,25003.0,3.0,3.0
250039007003,rank42,0.0,25003.0,0.0,0.0
250039007004,rank42,7.0,25003.0,42.0,35.0
250039008001,rank42,0.0,25003.0,13.0,13.0
250039008002,rank42,0.0,25003.0,0.0,0.0
250039008003,rank42,0.0,25003.0,0.0,0.0
250039008004,rank42,0.0,25003.0,3.0,3.0
250039008005,rank42,0.0,25003.0,0.0,0.0
250039009001,rank42,0.0,25003.0,17.0,17.0
250039009002,rank42,0.0,25003.0,0.0,0.0
250039009003,rank42,0.0,25003.0,0.0,0.0
250039009004,rank42,0.0,25003.0,0.0,0.0
250039009005,rank42,0.0,25003.0,0.0,0.0
250039011001,rank42,0.0,25003.0,0.0,0.0
250039011002,rank42,0.0,25003.0,0.0,0.0
250039011003,rank42,0.0,25003.0,0.0,0.0
250039011004,rank42,2.0,25003.0,3.0,1.0
250039111001,rank42,0.0,25003.0,0.0,0.0
250039111002,rank42,0.0,25003.0,0.0,0.0
250039111003,rank42,0.0,25003.0,0.0,0.0
250039121001,rank42,0.0,25003.0,4.0,4.0
250039121002,rank42,3.0,25003.0,5.0,2.0
250039121003,rank42,0.0,25003.0,0.0,0.0
250039121004,rank42,10.0,25003.0,8.0,-2.0
250039121005,rank42,0.0,25003.0,0.0,0.0
250039121006,rank42,0.0,25003.0,0.0,0.0
250039121007,rank42,0.0,25003.0,0.0,0.0
250039131001,rank42,0.0,25003.0,0.0,0.0
250039131002,rank42,4.0,25003.0,28.0,24.0
250039131003,rank42,1.0,25003.0,13.0,12.0
250039131004,rank42,0.0,25003.0,0.0,0.0
250039131005,rank42,7.0,25003.0,22.0,15.0
250039131006,rank42,0.0,25003.0,0.0,0.0
250039131007,rank42,9.0,25003.0,32.0,23.0
250039141001,rank42,1.0,25003.0,2.0,1.0
250039141002,rank42,7.0,25003.0,35.0,28.0
250039141003,rank42,5.0,25003.0,7.0,2.0
250039141004,rank42,0.0,25003.0,0.0,0.0
250039141005,rank42,99.0,25003.0,145.0,46.0
250039141006,rank42,0.0,25003.0,0.0,0.0
250039201011,rank42,0.0,25003.0,0.0,0.0
250039201012,rank42,0.0,25003.0,0.0,0.0
250039201013,rank42,0.0,25003.0,0.0,0.0
250039201014,rank42,0.0,25003.0,0.0,0.0
250039201021,rank42,0.0,25003.0,0.0,0.0
250039201022,rank42,0.0,25003.0,0.0,0.0
250039201023,rank42,0.0,25003.0,0.0,0.0
250039213001,rank42,4.0,25003.0,39.0,35.0
250039213002,rank42,0.0,25003.0,0.0,0.0
