"Industry_NAICS6_Make","Industry_NAICS6_Use","ProVal"
"325910","322299",15.0471592799605
"3259A0","322299",36.1131822719053
"326110","322299",61.8019117260855
"326120","322299",4.68196300955193
"326130","322299",2.80917780573116
"326190","322299",3.74557040764154
"332200","322299",0.88390694886363
"332710","322299",86.6228809886357
"332720","322299",20.3298598238635
"332800","322299",64.525207267045
"33299B","322299",15.0264181306817
"33351B","322299",6.91125494471354
"333920","322299",20.7337648341406
"33411A","322299",2.19832447615833
"334418","322299",74.7430321893833
"33441A","322299",24.1815692377416
"335314","322299",28.0609643024605
"336350","322299",5.68026893250741
"423900","322299",9.91969389021687
"424400","322299",3.81526688085264
"424900","322299",11.4458006425579
"425000","322299",7.63053376170528
"481000","322299",14.5491570994081
"484000","322299",1.02483512531611
"485000","322299",2.56378292581177
"48A000","322299",190.030159963953
"492000","322299",6.08238092822826
"517110","322299",3.8402992257038
"517210","322299",6.40049870950633
"518200","322299",10.1240765938807
"522A00","322299",6.21957364531557
"523900","322299",1.64019655586473
"524100","322299",8.65745767599197
"524200","322299",25.9723730279759
"52A000","322299",2.07319121510519
"531000","322299",51.1882767018193
"532100","322299",5.18533096052832
"532400","322299",5.18533096052832
"532A00","322299",1.03706619210566
"533000","322299",18.667191457902
"541100","322299",19.059866180782
"541200","322299",17.4722628631305
"541300","322299",21.5833835368083
"541400","322299",5.13890084209722
"541512","322299",9.40453155026086
"54151A","322299",1.34350450718012
"541610","322299",4.11112067367777
"541700","322299",1.02778016841944
"541800","322299",35.9723058946805
"5419A0","322299",3.08334050525833
"550000","322299",102.822890326832
"561200","322299",0.756636705437702
"561300","322299",3.02654682175081
"561400","322299",2.26991011631311
"561500","322299",0.756636705437702
"561600","322299",1.5132734108754
"561700","322299",10.5929138761278
"561900","322299",1.5132734108754
"562000","322299",9.77880066630347
"711500","322299",1.24570063353029
"721000","322299",10.7726619985843
"722110","322299",11.6336253680716
"722211","322299",8.72521902605369
"811100","322299",8.49106347339662
"811200","322299",4.24553173669831
"811300","322299",16.9821269467932
"813B00","322299",2.12276586834916
"S00203","322299",9.84538720410016
"221100","323110",1654.4375409526
"221200","323110",93.7948842114857
"221300","323110",40.3839084799452
"230301","323110",507.763328315598
"311221","323110",4554.6578402716
"313100","323110",152.883599342647
"313200","323110",521.096211843951
"313300","323110",124.890827632021
"315000","323110",4809.41247366177
"316000","323110",29831.5790892079
"321910","323110",2.43244072916348
"3219A0","323110",3.64866109374522
"322120","323110",5240.10230046568
"322130","323110",131.560515053162
"322210","323110",673.072992191623
"322220","323110",3580.32544537534
"322230","323110",616.689914311697
"323110","323110",566.099184547468
"323120","323110",1015.91477276108
"324110","323110",1917.95137320095
"324190","323110",7.52506669230386
"325190","323110",7253.54807457831
"325510","323110",104.512699760102
"325520","323110",716.920449231577
"325910","323110",3432.41708685809
"3259A0","323110",1848.22458523128
"326110","323110",38.7950739075074
"326120","323110",7.98722109860445
"326190","323110",25.1026948813283
"326210","323110",4.56412634205969
"326220","323110",416.476528712947
"326290","323110",235.052506616074
"327910","323110",2.22494641083306
"331110","323110",2.17885832800294
"332200","323110",3.23122719653667
"332710","323110",593.468728430568
"332720","323110",196.027783256558
"332800","323110",596.699955627105
"33299B","323110",78.626528449059
"33329A","323110",1979.08509771788
"33331A","323110",2.80721290456437
"333415","323110",14.0360645228219
"33351B","323110",25.2649161410794
"333920","323110",67.3731097095449
"33399A","323110",5.61442580912875
"33399B","323110",1858.37494282161
"334112","323110",5.35749141415633
"33411A","323110",136.616031060986
"334220","323110",18.7512199495472
"334290","323110",5.35749141415633
"334300","323110",56.2536598486415
"334413","323110",2124.24534571299
"334418","323110",669.686426769541
"33441A","323110",131.25853964683
"334513","323110",358.951924748474
"335314","323110",241.253431788329
"336310","323110",48.4514334809028
"336320","323110",76.1379668985615
"336350","323110",107.285316993428
"336360","323110",10.382450031622
"336390","323110",688.702518764261
"3363A0","323110",41.5298001264881
"339940","323110",9.69326833063285
"339990","323110",25.8487155483543
"423400","323110",41.841488371505
"424900","323110",49.2799751931059
"425000","323110",2.78943255810033
"481000","323110",919.677657114316
"482000","323110",2.08213329910938
"484000","323110",3.74640694152793
"485000","323110",157.765603001069
"48A000","323110",281.73048075166
"491000","323110",74.5463285361351
"492000","323110",190.601641735277
"511120","323110",31.0131662584227
"511130","323110",227.4298858951
"511200","323110",113.71494294755
"517110","323110",377.48427839308
"517210","323110",280.773430209728
"517A00","323110",37.4364573612971
"518200","323110",202.320068276116
"522A00","323110",197.048736870447
"523900","323110",55.9620505763666
"523A00","323110",85.9417205279915
"524100","323110",122.072277881149
"524200","323110",33.1554334985838
"52A000","323110",85.2614726843278
"531000","323110",1143.84648606445
"532100","323110",219.884905705541
"532400","323110",214.830080287023
"532A00","323110",30.3289525111091
"533000","323110",369.002255551827
"541100","323110",294.96009248856
"541200","323110",263.002102830987
"541300","323110",841.606729059157
"541400","323110",185.353862947552
"541512","323110",402.729949395455
"54151A","323110",104.775271387435
"541610","323110",225.430373855132
"5416A0","323110",22.5430373855131
"541700","323110",18.7858644879276
"541800","323110",442.09401094923
"5419A0","323110",155.296479766868
"550000","323110",455.613733491672
"561100","323110",21.2058133434301
"561200","323110",219.434068510276
"561300","323110",769.863223554961
"561400","323110",486.811715014395
"561500","323110",5.53195130698176
"561600","323110",428.726226291086
"561700","323110",390.002567142214
"561900","323110",449.932039634516
"562000","323110",121.144547127367
"611A00","323110",593.426555197916
"611B00","323110",11.5228457319984
"711100","323110",10.6255499695097
"711200","323110",21.2510999390195
"711500","323110",33.3945856184591
"711A00","323110",1.51793570992996
"713900","323110",362.437961531825
"721000","323110",918.884162771942
"722110","323110",524.513283169494
"722211","323110",432.369057747826
"722A00","323110",173.656424833143
"811100","323110",336.267690426772
"811200","323110",142.267099795942
"811300","323110",563.895050100279
"811400","323110",49.1468162931436
"813B00","323110",72.4268871688433
"S00203","323110",88.7777662270296
"113000","323120",76.9818819696683
"221100","323120",53.4109757315404
"221200","323120",2.60541345031905
"221300","323120",3.90812017547857
"230301","323120",19.1207947901271
"313200","323120",161.496759868993
"322120","323120",59.907020247422
"322130","323120",23.4929491166361
"322210","323120",25.8422440282997
"322220","323120",18.7943592933089
"323110","323120",10.4446344012448
"323120","323120",29.2449763234855
"324110","323120",10.3469667019178
"325190","323120",9.1677806807107
"325910","323120",18.3355613614214
"3259A0","323120",89.8442506709649
"326110","323120",63.8977687888356
"326130","323120",10.2692842696343
"326190","323120",1.14103158551492
"331110","323120",27.2357291000367
"332710","323120",56.0079380733023
"332720","323120",16.1561359826834
"332800","323120",53.8537866089445
"33299B","323120",17.2332117148622
"333315","323120",56.1442580912875
"333920","323120",14.0360645228219
"334413","323120",147.331013889299
"334418","323120",48.217422727407
"33441A","323120",10.7149828283127
"334513","323120",32.144948484938
"335314","323120",3.79926664233589
"336350","323120",3.46081667720734
"481000","323120",22.1609074003449
"484000","323120",1.24880231384264
"485000","323120",3.12407134655583
"492000","323120",8.89394735509394
"517110","323120",15.5985239005405
"517210","323120",18.7182286806486
"518200","323120",9.86927162322518
"522A00","323120",3.78939878597013
"524100","323120",1.50706515902654
"524200","323120",15.0706515902654
"52A000","323120",0.631566464328355
"531000","323120",83.4723578443184
"532100","323120",6.31853177314773
"532400","323120",7.58223812777727
"532A00","323120",1.26370635462954
"533000","323120",5.05482541851818
"541100","323120",19.7414235130139
"541200","323120",8.76673676103289
"541300","323120",31.309774146546
"541400","323120",10.0191277268947
"541511","323120",122.783521157151
"541512","323120",11.4597953080007
"541610","323120",5.00956386344736
"541800","323120",22.5430373855131
"5419A0","323120",1.25239096586184
"550000","323120",76.4780195503878
"561200","323120",23.049797112424
"561300","323120",75.6033345287507
"561400","323120",45.177602340351
"561600","323120",43.3336185713571
"561700","323120",12.9078863829574
"561900","323120",44.2556104558541
"562000","323120",4.96494045603963
"721000","323120",15.7522999332333
"722110","323120",10.6320260101924
"722211","323120",7.08801734012829
"811100","323120",10.3466981669776
"811200","323120",5.1733490834888
"811300","323120",20.6933963339552
"S00203","323120",7.19819726165105
"211000","324110",316870.336181586
"212100","324110",1058.91027818963
"2122A0","324110",8.68849459027386
"2123A0","324110",5.97334003081328
"221100","324110",3553.82881741302
"221200","324110",2049.63944907978
"221300","324110",178.760950832899
"230301","324110",9884.75183988403
"311225","324110",50.7142571243702
"31122A","324110",8.45237618739504
"31161A","324110",3.38095047495801
"316000","324110",184.146208289325
"322130","324110",16.5321344096649
"324110","324110",11214.7410495982
"324190","324110",543.885429880668
"325110","324110",6651.41843759379
"325180","324110",809.653747738138
"325190","324110",7229.89614846114
"325310","324110",1.07523738079434
"325520","324110",1.07523738079434
"325610","324110",8.60189904635472
"3259A0","324110",329.022638523068
"326110","324110",15.3898946164057
"326120","324110",9.36776194042086
"326160","324110",1.33825170577441
"326190","324110",20.0737755866161
"332420","324110",0.631620743077918
"332430","324110",6.9478281738571
"332710","324110",25.2648297231167
"332720","324110",20.8434845215713
"332800","324110",78.9525928847398
"333415","324110",8.23105491928575
"33351B","324110",1.64621098385715
"33399A","324110",16.4621098385715
"33411A","324110",106.819500835576
"334220","324110",20.4213751597425
"334290","324110",7.85437506143942
"334413","324110",25.1340001966061
"334418","324110",7.85437506143942
"33441A","324110",25.1340001966061
"334513","324110",1.57087501228788
"335314","324110",24.507702688851
"336350","324110",20.2949851714893
"3363A0","324110",4.05899703429786
"423800","324110",9.26944380111227
"424700","324110",9.8147052011777
"425000","324110",4.36209120052342
"481000","324110",291.102342891177
"484000","324110",6.59092466458187
"485000","324110",51.2966635296395
"48A000","324110",371.729046656899
"491000","324110",42.5651854473128
"492000","324110",22.1663214993373
"511200","324110",18.18679832078
"517110","324110",218.62083417795
"517210","324110",85.9847632331687
"517A00","324110",1.82946304751423
"518200","324110",27.4908934699718
"522A00","324110",108.146397263073
"523900","324110",63.290640617787
"523A00","324110",17.5807335049408
"524100","324110",3.53510375240015
"524200","324110",23.861950328701
"52A000","324110",53.3324698831592
"531000","324110",10.220332693991
"532100","324110",247.515715977544
"532400","324110",243.81039088806
"532A00","324110",34.8300558411515
"533000","324110",355.711208590483
"541100","324110",415.4028985678
"541200","324110",399.529608117276
"541300","324110",392.919743277101
"541400","324110",342.244112835755
"541512","324110",278.411366389793
"54151A","324110",82.5633707224902
"541610","324110",600.0288416026
"5416A0","324110",136.603873363628
"541700","324110",16.8918768137819
"541800","324110",71.2396543885584
"5419A0","324110",134.400585083569
"550000","324110",1328.27547450672
"561100","324110",39.4693615976646
"561200","324110",57.311675744554
"561300","324110",208.16033171371
"561400","324110",168.690970116046
"561600","324110",116.245380047916
"561700","324110",441.732444182082
"561900","324110",113.0013229303
"562000","324110",400.629220231367
"611A00","324110",97.9801033572254
"711100","324110",2.67045200000262
"711200","324110",7.12120533334033
"711500","324110",39.1666293333718
"711A00","324110",2.67045200000262
"713900","324110",116.89784688176
"721000","324110",209.383171563481
"722110","324110",303.429481443514
"722211","324110",251.472378456611
"722A00","324110",147.558172482805
"811100","324110",380.737499772561
"811200","324110",147.137599513699
"811300","324110",655.293226700184
"811400","324110",60.6752987685355
"812300","324110",1.51688246921339
"813B00","324110",98.5973604988703
"S00203","324110",409.454474775617
"211000","324121",0.555014137075554
"212100","324121",42.3564111275851
"212310","324121",18.4630510043319
"2123A0","324121",498.502377116963
"221100","324121",128.341195469774
"221200","324121",81.7411185432487
"221300","324121",3.81967843660041
"230301","324121",37.3761728253745
"31122A","324121",55.7856828368072
"313200","324121",26.5174640177786
"313300","324121",2.52547276359796
"314900","324121",63.136819089949
"322130","324121",7.57722827109643
"322210","324121",11.0214229397766
"323110","324121",5.30830024790028
"324110","324121",3297.51227162944
"324121","324121",32.5448685222712
"324190","324121",123.560178796419
"325180","324121",39.7837830893906
"325190","324121",781.697575837485
"3252A0","324121",5.3761869039717
"325610","324121",52.6866316589227
"3259A0","324121",109.674212841023
"326110","324121",4.01475511732323
"326120","324121",24.0885307039394
"326190","324121",12.0442653519697
"326290","324121",4.01475511732323
"327100","324121",5.87140735326199
"327200","324121",6.52378594806887
"327993","324121",13.6999504909446
"327999","324121",104.380575169102
"33131A","324121",3.83319039250107
"332430","324121",1.89486222923375
"332710","324121",1.89486222923375
"332720","324121",1.26324148615584
"332800","324121",6.9478281738571
"33291A","324121",31.5810371538959
"33299B","324121",5.05296594462335
"333414","324121",32.924219677143
"333415","324121",26.3393757417144
"33351B","324121",1.64621098385715
"333612","324121",46.0939075480002
"333613","324121",141.574144611715
"333618","324121",11.5234768870001
"334413","324121",18.8505001474546
"334418","324121",4.71262503686365
"33451A","324121",36.1301252826213
"334610","324121",4.71262503686365
"335120","324121",65.725202665555
"335911","324121",30.0776351181354
"335991","324121",20.0517567454236
"336390","324121",239.480825023574
"339990","324121",22.73737737443
"481000","324121",15.5947683691702
"484000","324121",0.732324962731319
"485000","324121",2.74803554623069
"48A000","324121",20.9345125210126
"492000","324121",2.17316877444483
"517110","324121",4.57365761878557
"517210","324121",7.31785219005691
"517A00","324121",10.9767782850854
"518200","324121",12.2985576049874
"522A00","324121",4.81473686445188
"523900","324121",2.34409780065878
"523A00","324121",4.68819560131756
"524100","324121",4.41887969050019
"524200","324121",13.2566390715005
"52A000","324121",2.59255061932024
"531000","324121",11.8340694351475
"532100","324121",23.7140805726989
"532400","324121",23.7140805726989
"532A00","324121",3.7053250894842
"533000","324121",16.3034303937305
"541100","324121",14.9817438827731
"541200","324121",19.8295945205266
"541300","324121",21.2984533738989
"541512","324121",8.64035275002805
"54151A","324121",2.88011758334268
"541610","324121",8.81315312023403
"5416A0","324121",1.46885885337234
"541700","324121",0.734429426686169
"541800","324121",5.87543541348935
"5419A0","324121",16.1574473870957
"550000","324121",134.068034603588
"561100","324121",0.540676186269378
"561300","324121",4.8660856764244
"561400","324121",1.08135237253876
"561700","324121",27.0338093134689
"561900","324121",0.540676186269378
"562000","324121",8.73464869690479
"711500","324121",1.78030133333508
"713900","324121",10.6270769892509
"721000","324121",12.316657150793
"722110","324121",14.5479888363328
"722211","324121",12.4697047168567
"722A00","324121",4.15656823895224
"811100","324121",24.2701195074142
"811200","324121",12.1350597537071
"811300","324121",40.9558266687615
"811400","324121",3.03376493842678
"813B00","324121",4.55064740764016
"S00203","324121",8.4423603046519
"212100","324122",5.97334003081328
"212310","324122",11.4036491497344
"2123A0","324122",156.392902624929
"221100","324122",41.2525271152844
"221200","324122",11.4590353098012
"221300","324122",4.58361412392049
"230301","324122",17.4422139851747
"322120","324122",70.950410174812
"322130","324122",5.51071146988831
"322210","324122",30.9977520181218
"322299","324122",6.19955040362435
"324110","324122",1944.41799222044
"324122","324122",114.734451739532
"325190","324122",24.7304597582698
"3259A0","324122",7.52666166556038
"326110","324122",24.0885307039394
"326190","324122",0.669125852887205
"327200","324122",304.00842518001
"327992","324122",67.8473738599163
"327999","324122",360.765362928209
"332430","324122",1.89486222923375
"332710","324122",9.47431114616877
"332720","324122",8.84269040309086
"332800","324122",30.3177956677401
"33299B","324122",11.3691733754025
"333920","324122",1.64621098385715
"334413","324122",106.819500835576
"334418","324122",36.1301252826213
"33441A","324122",17.2796251351667
"335314","324122",7.79790540099806
"336350","324122",2.02949851714893
"336390","324122",77.1209436516593
"423900","324122",25.6272858030751
"425000","324122",0.545261400065427
"481000","324122",15.5947683691702
"484000","324122",0.732324962731319
"485000","324122",3.66404739497425
"48A000","324122",23.7635006995278
"492000","324122",1.73853501955586
"517110","324122",12.8062413325996
"517210","324122",5.48838914254268
"517A00","324122",3.65892609502845
"518200","324122",11.5751130399881
"522A00","324122",12.222024348224
"523900","324122",3.51614670098817
"523A00","324122",7.03229340197634
"524100","324122",18.5592947001008
"524200","324122",38.0023653383016
"52A000","324122",11.8516599740354
"531000","324122",5.91703471757375
"532100","324122",10.3749102505557
"532400","324122",11.1159752684526
"532A00","324122",1.48213003579368
"533000","324122",22.973015554802
"541100","324122",17.0247089576967
"541200","324122",24.9706005073297
"541300","324122",31.5804653475053
"541400","324122",0.734429426686169
"541512","324122",15.360627111161
"54151A","324122",4.80019597223781
"541610","324122",2.93771770674468
"541700","324122",0.734429426686169
"541800","324122",11.7508708269787
"5419A0","324122",28.6427476407606
"550000","324122",87.7883215909613
"561300","324122",0.540676186269378
"561400","324122",2.16270474507751
"561600","324122",0.540676186269378
"561700","324122",15.679609401812
"561900","324122",0.540676186269378
"562000","324122",12.2285081756667
"711500","324122",2.67045200000262
"713900","324122",10.6270769892509
"721000","324122",10.7770750069439
"722110","324122",18.7045570752851
"722211","324122",14.5479888363328
"811100","324122",12.1350597537071
"811200","324122",6.06752987685355
"811300","324122",19.7194720997741
"811400","324122",1.51688246921339
"813B00","324122",6.06752987685355
"S00203","324122",9.84942035542722
"113000","324190",25.2499542588025
"211000","324190",1714.99368356346
"212100","324190",133.585604325461
"221100","324190",70.2820832334475
"221200","324190",35.9049773040438
"221300","324190",13.7508423717615
"230301","324190",84.7193250708488
"311221","324190",49.0237818868912
"311225","324190",537.571125518324
"31122A","324190",304.285542746221
"31161A","324190",163.976098035464
"322120","324190",1.37767786747208
"322130","324190",6.88838933736039
"322210","324190",99.8816453917257
"324110","324190",1988.54662750487
"324190","324190",34.1996923454375
"325110","324190",3938.59452584967
"325130","324190",12.9028485695321
"325180","324190",490.308245642219
"325190","324190",365.580709470076
"325310","324190",23.6552223774755
"325520","324190",35.4828335662132
"325610","324190",2.15047476158868
"3259A0","324190",1669.84365237361
"326140","324190",20.0737755866161
"326160","324190",100.368877933081
"326190","324190",217.465902188342
"327992","324190",13.0475718961377
"332410","324190",33.4758993831297
"332420","324190",49.2664179600776
"332430","324190",111.796871524792
"332710","324190",29.6861749246622
"332720","324190",10.1059318892467
"332800","324190",36.0023823554414
"33299B","324190",13.2640356046363
"333920","324190",3.2924219677143
"334413","324190",120.957375946167
"334418","324190",37.7010002949092
"33441A","324190",14.137875110591
"335314","324190",11.1398648585687
"336350","324190",2.02949851714893
"336390","324190",77.1209436516593
"481000","324190",7.7973841845851
"484000","324190",0.732324962731319
"485000","324190",0.916011848743563
"48A000","324190",13.01334562117
"492000","324190",3.47707003911173
"517110","324190",2.74419457127134
"517210","324190",3.65892609502845
"517A00","324190",10.0620467613282
"518200","324190",7.23444564999257
"522A00","324190",9.25910935471514
"523900","324190",1.17204890032939
"523A00","324190",1.17204890032939
"524100","324190",22.978174390601
"524200","324190",60.0967637908025
"52A000","324190",9.25910935471514
"531000","324190",11.2961571880953
"532100","324190",12.5981053042463
"532400","324190",13.3391703221431
"532A00","324190",1.48213003579368
"533000","324190",8.15171519686523
"541100","324190",13.6197671661574
"541200","324190",11.0164414002925
"541300","324190",17.6263062404681
"541400","324190",9.5475825469202
"541511","324190",147.846035944924
"541512","324190",8.64035275002805
"54151A","324190",0.960039194447561
"541610","324190",6.60986484017552
"5416A0","324190",1.46885885337234
"541800","324190",13.9541591070372
"5419A0","324190",12.4853002536649
"550000","324190",149.812679236749
"561200","324190",4.32540949015502
"561300","324190",15.1389332155426
"561400","324190",9.19149516657942
"561600","324190",8.11014279404066
"561700","324190",52.986266254399
"561900","324190",8.65081898031004
"562000","324190",25.6216361775874
"711500","324190",0.890150666667542
"721000","324190",6.15832857539651
"722110","324190",6.23485235842836
"722211","324190",6.23485235842836
"811100","324190",56.1246513608954
"811200","324190",22.7532370382008
"811300","324190",94.0467130912301
"811400","324190",7.58441234606694
"813B00","324190",1.51688246921339
"S00203","324190",32.3623811678323
"1111A0","325110",117.646945389107
"113000","325110",3.71963458884533
"211000","325110",3151.37808033363
"212100","325110",71.2757733700028
"2122A0","325110",34.3179649559273
"221100","325110",765.028546230942
"221200","325110",2131.68148318719
"221300","325110",30.9477567245527
"230301","325110",434.05463830731
"324110","325110",1745.68194440206
"324190","325110",44.6923180850502
"325110","325110",55054.9428363012
"325120","325110",92.3448310122149
"325130","325110",8.71177651058631
"325180","325110",198.628504441368
"325190","325110",20063.2213038803
"325211","325110",81.8906991995113
"325310","325110",212.567346858306
"325510","325110",8.71177651058631
"325520","325110",17.4235530211726
"3259A0","325110",57.4977249698696
"326190","325110",1.08427682889937
"332430","325110",1.02350213105133
"332710","325110",22.5170468831292
"332720","325110",13.3055277036673
"332800","325110",29.6815618004885
"33291A","325110",32.7520681936425
"33329A","325110",338.782979363164
"333415","325110",2.66758251467058
"33351B","325110",2.66758251467058
"33399A","325110",2.66758251467058
"334413","325110",168.003347041085
"334418","325110",66.1831367131547
"33441A","325110",43.2735893893703
"334513","325110",2.54550525819826
"336350","325110",6.57735224826583
"424900","325110",16.787681548142
"492000","325110",3.52148484063339
"517110","325110",2.9645310866231
"517210","325110",2.9645310866231
"517A00","325110",26.6807797796079
"518200","325110",1.17229692357158
"524100","325110",31.5062867242236
"52A000","325110",3.00076216940176
"531000","325110",14.8181068031291
"532100","325110",54.0382397221472
"532400","325110",54.0382397221472
"532A00","325110",7.20509862961962
"533000","325110",30.0212442900818
"541100","325110",25.3804834665715
"541200","325110",4.76038883496497
"541300","325110",33.3227218447548
"541400","325110",9.52077766992993
"541512","325110",6.22273522317593
"541610","325110",63.0751520632858
"5416A0","325110",10.7108748786712
"541800","325110",7.14058325244745
"5419A0","325110",10.7108748786712
"550000","325110",234.257723431839
"561100","325110",3.50452853184492
"561300","325110",10.5135855955348
"561400","325110",2.62839639888369
"561700","325110",268.096432686136
"562000","325110",58.5030138735393
"722211","325110",3.36773015852574
"811100","325110",140.10678090944
"811200","325110",108.152602807287
"811300","325110",481.770685232459
"811400","325110",41.7862329028153
"S00203","325110",70.6816523433116
"1111A0","325120",1.65699923083249
"1111B0","325120",44.7389792324772
"111900","325120",61.3089715408021
"211000","325120",36.8740015107531
"212100","325120",10.559373832593
"212230","325120",84.4749906607441
"2122A0","325120",82.7150950219786
"2123A0","325120",9.67942601321026
"221100","325120",1569.67022106931
"221200","325120",69.322975062998
"221300","325120",37.1373080694632
"230301","325120",74.6977749645138
"321100","325120",16.1801601958196
"322130","325120",2.23244130075376
"322210","325120",4.46488260150751
"322220","325120",1.11622065037688
"324110","325120",472.844725339831
"324190","325120",8.04461725530904
"325110","325120",74.9212779910422
"325120","325120",97.5718969185666
"325180","325120",273.54978243241
"325190","325120",669.064436013029
"325310","325120",20.9082636254071
"325510","325120",1.74235530211726
"3259A0","325120",19.1659083232899
"326110","325120",3.25283048669812
"326120","325120",15.1798756045912
"326160","325120",2.16855365779875
"326190","325120",1.08427682889937
"326220","325120",4.3371073155975
"327100","325120",5.28569469380734
"327200","325120",1.05713893876147
"332320","325120",4.09400852420531
"332430","325120",4.09400852420531
"332710","325120",9.21151917946195
"332720","325120",3.07050639315398
"332800","325120",11.2585234415646
"33291A","325120",13.3055277036673
"33299B","325120",2.04700426210266
"33329A","325120",37.3461552053882
"333413","325120",10.6703300586823
"333912","325120",2.66758251467058
"334413","325120",38.1825788729738
"334418","325120",12.7275262909913
"33441A","325120",12.7275262909913
"334513","325120",22.9095473237843
"334514","325120",81.4561682623442
"335314","325120",3.61029163380794
"335991","325120",7.22058326761588
"339990","325120",3.0703754919768
"423800","325120",0.883562186744318
"424900","325120",61.8493530721022
"425000","325120",0.883562186744318
"481000","325120",4.2117253731824
"492000","325120",2.81718787250671
"517110","325120",2.9645310866231
"517210","325120",2.9645310866231
"517A00","325120",5.92906217324619
"518200","325120",1.17229692357158
"522A00","325120",7.80198164044459
"524100","325120",17.1852473041219
"524200","325120",44.395222202315
"52A000","325120",10.8027438098463
"531000","325120",12.2031467790475
"532100","325120",20.4144461172556
"532400","325120",21.6152958888589
"532A00","325120",2.40169954320654
"533000","325120",38.4271926913047
"541100","325120",14.3454906550187
"541200","325120",17.8514581311186
"541300","325120",27.3722358010486
"541512","325120",6.22273522317593
"541610","325120",14.2811665048949
"541800","325120",4.76038883496497
"5419A0","325120",10.7108748786712
"550000","325120",166.222477022592
"561200","325120",3.50452853184492
"561300","325120",14.0181141273797
"561400","325120",7.00905706368984
"561600","325120",3.50452853184492
"561700","325120",46.4350030469451
"561900","325120",7.00905706368984
"562000","325120",73.6005658409042
"721000","325120",2.49479711112617
"722110","325120",13.470920634103
"722211","325120",3.36773015852574
"811100","325120",49.1602740033121
"811200","325120",17.2060959011592
"811300","325120",81.114452105465
"811400","325120",7.37404110049682
"S00203","325120",86.6420254530916
"1111A0","325130",1.65699923083249
"111900","325130",1.65699923083249
"211000","325130",15.2892201386049
"212100","325130",7.03958255506201
"212230","325130",491.010883215575
"2122A0","325130",544.687700197923
"2123A0","325130",283.343197841246
"221100","325130",248.819964065403
"221200","325130",61.8955134491054
"221300","325130",11.141192420839
"230301","325130",78.7354925301632
"322130","325130",12.2784271541456
"322210","325130",82.6003281278889
"324110","325130",602.452447786477
"324190","325130",378.990857361226
"325110","325130",26.1353295317589
"325120","325130",47.0435931571661
"325130","325130",62.7247908762214
"325180","325130",444.300602039902
"325190","325130",953.068350258142
"325211","325130",5.22706590635179
"325310","325130",20.9082636254071
"325510","325130",17.4235530211726
"325520","325130",59.2400802719869
"3259A0","325130",191.659083232899
"326110","325130",42.2867963270756
"326190","325130",10.8427682889937
"331110","325130",17.5990987824023
"332410","325130",17.3995362278726
"332420","325130",1.02350213105133
"332430","325130",8.18801704841063
"332710","325130",55.2691150767717
"332720","325130",19.4465404899753
"332800","325130",68.574642780439
"33291A","325130",42.9870895041558
"33299B","325130",18.4230383589239
"33329A","325130",253.420338893706
"33351B","325130",2.66758251467058
"333912","325130",2.66758251467058
"333920","325130",2.66758251467058
"33399A","325130",2.66758251467058
"334413","325130",244.368504787032
"334418","325130",84.0016735205425
"33441A","325130",25.4550525819826
"335314","325130",25.2720414366556
"424900","325130",22.9726168553522
"425000","325130",0.883562186744318
"481000","325130",4.2117253731824
"492000","325130",2.11289090438004
"517110","325130",4.44679662993464
"517210","325130",4.44679662993464
"518200","325130",2.34459384714316
"522A00","325130",3.60091460328212
"524100","325130",12.8889354780915
"524200","325130",32.9383906662337
"52A000","325130",7.20182920656424
"531000","325130",33.1228269717004
"532100","325130",9.60679817282617
"532400","325130",10.8076479444294
"532A00","325130",1.20084977160327
"533000","325130",74.4526858394027
"541100","325130",43.036471965056
"541200","325130",3.57029162622373
"541300","325130",55.9345688108383
"541400","325130",11.9009720874124
"541512","325130",7.77841902896992
"54151A","325130",1.55568380579398
"541610","325130",38.0831106797197
"5416A0","325130",1.19009720874124
"541800","325130",10.7108748786712
"5419A0","325130",23.8019441748248
"550000","325130",180.911905224589
"561100","325130",0.876132132961229
"561300","325130",17.5226426592246
"561700","325130",48.1872673128676
"561900","325130",0.876132132961229
"562000","325130",22.6463279510475
"721000","325130",4.98959422225234
"722110","325130",3.36773015852574
"722211","325130",3.36773015852574
"811100","325130",51.6182877034778
"811200","325130",19.6641096013248
"811300","325130",86.0304795057963
"811400","325130",7.37404110049682
"S00203","325130",27.3606396167658
"211000","325180",433.494359223976
"212100","325180",35.1979127753101
"212230","325180",96.7942601321026
"2122A0","325180",875.548080285837
"2123A0","325180",770.83428977929
"221100","325180",2344.60204945211
"221200","325180",309.477567245527
"221300","325180",53.2301415662306
"230301","325180",367.432298474095
"322120","325180",3.34866195113063
"322130","325180",29.0217369097988
"322210","325180",95.9949759324115
"322220","325180",3.34866195113063
"322230","325180",2.23244130075376
"324110","325180",1527.58343214702
"324190","325180",221.673897701849
"325110","325180",1308.50883189006
"325120","325180",498.313616405537
"325130","325180",26.1353295317589
"325180","325180",5629.54998114087
"325190","325180",376.348745257329
"325310","325180",853.754098037458
"325510","325180",12.1964871148208
"325520","325180",228.248544577361
"3259A0","325180",618.536132251628
"326110","325180",113.849067034434
"326120","325180",480.334635202423
"326190","325180",81.3207621674531
"327200","325180",12.6856672651376
"331110","325180",40.3744030890404
"332200","325180",2.04700426210266
"332410","325180",17.3995362278726
"332420","325180",12.2820255726159
