ORIG_CFS_AREA,Commodity_SCTG,UnitCost
04-38060,28,1660.0430756639971
04-38060,29,10412.037788237867
04-38060,30,14081.240696835053
04-38060,31,120.6468885261607
04-38060,32,1096.8269608443356
04-38060,33,4339.477633544399
04-38060,34,12359.859050577496
04-38060,35,19695.604242602043
04-38060,36,10931.45359529304
04-38060,37,72053.07573429287
04-38060,38,76712.43740587535
04-38060,39,5619.116572989673
04-38060,40,7842.544614856113
04-38060,41,54.91736593798117
04-38060,43,2550.9621019204565
04-536,1,1535.911408902623
04-536,2,256.2776322058859
04-536,3,712.5101966489125
04-536,4,568.3576156533057
04-536,5,7940.373192066328
04-536,6,2892.0016795744455
04-536,7,986.4215541902136
04-536,8,1589.8995125689912
04-536,9,126506.66439309971
04-536,10,286.1532971219523
04-536,11,14.01081807903848
04-536,12,10.849161889996681
04-536,13,275.47042699604117
04-536,14,1870.6094753494401
04-536,17,423.9169250822924
04-536,18,364.5684540115762
04-536,19,213.3737472033638
04-536,20,155.62287030650026
04-536,21,42580.59871766727
04-536,23,3494.26244632212
04-536,24,3883.735654069855
04-536,25,970.5883893169747
04-536,26,1342.5147219815556
04-536,27,565.1066709581448
04-536,28,3385.8504623106205
04-536,29,4594.628063528059
04-536,30,8247.328475953362
04-536,31,119.3918523114448
04-536,32,10381.04897749005
04-536,33,2643.103519438697
04-536,34,10522.415092811158
04-536,35,11353.470974580414
04-536,36,13459.836818458665
04-536,37,566684.9048843302
04-536,38,66360.21001009844
04-536,39,7821.489162089163
04-536,40,10532.264255544424
04-536,41,63.46326034965466
04-536,43,4540.599224355821
04-99999,1,4824.517627126268
04-99999,2,240.4636059891992
04-99999,3,866.5763552726945
04-99999,4,1054.6606373416248
04-99999,5,3567.772757400901
04-99999,6,689.3393403921685
04-99999,7,603.0532903647394
04-99999,8,1406.238901451487
04-99999,9,22870.032144944482
04-99999,10,371.3300491974372
04-99999,11,33.72978588417483
04-99999,12,10.605815779828417
04-99999,13,27.834325609335007
04-99999,14,1981.6838546835575
04-99999,15,21.969139156582376
04-99999,17,620.4740128691348
04-99999,18,613.7800194258853
04-99999,19,205.6777376010822
04-99999,20,201.82083365178417
04-99999,21,675612.2013679747
04-99999,22,385.1070268244795
04-99999,23,1722.1236053727562
04-99999,24,3981.137352085412
04-99999,25,13.115325769950317
04-99999,26,814.7012595343967
04-99999,27,1757.3760393169775
04-99999,28,1492.191860464
04-99999,29,5845.4963956432
04-99999,30,6996.145278137363
04-99999,31,123.6768148791585
04-99999,32,3867.018500744611
04-99999,33,3818.485102573959
04-99999,34,10787.205017866801
04-99999,35,2860.725447157931
04-99999,36,13545.048675962753
04-99999,37,139736.6675007367
04-99999,38,23407.443841104774
04-99999,39,5276.026919387723
04-99999,40,12843.213968600005
04-99999,41,9.622395301142967
04-99999,43,3655.6695184674372
05-99999,1,1565.4935855975252
05-99999,2,173.35897510464972
05-99999,3,362.2473181410111
05-99999,4,308.0467636168096
05-99999,5,2682.035734068696
05-99999,6,675.4804551854164
05-99999,7,1682.743684434841
05-99999,8,2191.7077441119955
05-99999,9,80004.69983857135
05-99999,10,78.07398470088833
05-99999,11,9.101021789225886
05-99999,12,16.090599207357347
05-99999,13,76.15835205463992
05-99999,14,3951.057673205116
05-99999,16,322.56992111893874
05-99999,17,652.6197343201275
05-99999,18,665.952224240475
05-99999,19,226.5750696037308
05-99999,20,1168.2753358837933
05-99999,21,85847.80005709386
05-99999,22,312.02496505460385
05-99999,23,1503.7689712496312
05-99999,24,727.8691091199258
05-99999,25,29.679426267596412
05-99999,26,359.0952422679247
05-99999,27,957.110900624535
05-99999,28,2158.404380645961
05-99999,29,15511.680249868012
05-99999,30,4062.4120895068404
05-99999,31,190.8502315052736
05-99999,32,956.414052152504
05-99999,33,3377.2422024298608
05-99999,34,6672.50722332097
05-99999,35,11556.888408590126
05-99999,36,1047.091621723677
05-99999,37,2283.9928764338993
05-99999,38,35812.31970965406
05-99999,39,5272.130533823372
05-99999,40,7494.521273786599
05-99999,41,147.96923370877602
05-99999,43,3068.5849035789315
06-348,1,2599.4779849496836
06-348,2,824.7889610671825
06-348,3,1762.9337288973056
06-348,4,818.2996634778569
06-348,5,5158.293921676763
06-348,6,2445.733184317561
06-348,7,1166.1886759750023
06-348,8,2846.925501813518
06-348,9,61959.987111811075
06-348,10,977.4099723547828
06-348,11,38.64937105810615
06-348,12,9.85871505613887
06-348,13,259.30942189825504
06-348,14,1356.3746234143568
06-348,15,999.9479525848047
06-348,16,315.5199381639781
06-348,17,535.1416817084662
06-348,18,457.05580275150976
06-348,19,294.61833596383576
06-348,20,658.4524524646893
06-348,21,91894.21590683609
06-348,22,908.7560213091939
06-348,23,6255.039992088214
06-348,24,4507.0769682751215
06-348,25,3207.7342916872562
06-348,26,887.6666111323407
06-348,27,1290.5320969155666
06-348,28,2215.497552347352
06-348,29,5122.486751443068
06-348,30,18658.555541005502
06-348,31,227.91840297453763
06-348,32,2290.2544018580747
06-348,33,2993.175568095043
06-348,34,5623.005181633498
06-348,35,20893.297861739688
06-348,36,7144.163246833014
06-348,37,144641.52536740838
06-348,38,65132.6644357198
06-348,39,6688.377650537815
06-348,40,7273.89895821858
06-348,41,58.36077953983401
06-348,43,4326.059575582475
06-472,1,2256.2367766713674
06-472,2,270.055337307297
06-472,3,1647.3332492854954
06-472,4,547.0297212545427
06-472,5,10934.350957187416
06-472,6,1107.0514257269078
06-472,7,1161.9626036808554
06-472,8,1915.5384962345186
06-472,9,22869.815129940547
06-472,10,60.043346630777286
06-472,11,10.474962456939284
06-472,12,15.58219432999575
06-472,13,50.05774896072919
06-472,17,634.8607876527376
06-472,18,598.8062333214333
06-472,19,535.8958587915968
06-472,20,3802.1295290002668
06-472,21,213413.8125662153
06-472,22,265.02447599375347
06-472,23,2587.401253295205
06-472,24,6105.888626222899
06-472,25,28.462150633561716
06-472,26,961.6462614507724
06-472,27,1540.0090050702315
06-472,28,1805.7566816911676
06-472,29,7927.791231997255
06-472,30,22849.51393855223
06-472,31,106.61444830814722
06-472,32,2189.6060989127686
06-472,33,3504.3112230382367
06-472,34,1896.8794360960162
06-472,35,31251.94651374808
06-472,36,8330.086198362787
06-472,37,109636.4724969174
06-472,38,6895.8258731649685
06-472,39,5508.130635774953
06-472,40,3370.026845315647
06-472,41,4.026319920322469
06-472,43,4053.950524000495
06-41740,1,1197.2656405088449
06-41740,2,243.94460389247928
06-41740,3,1661.3643823589873
06-41740,4,801.413757092553
06-41740,5,5566.116036517741
06-41740,6,3412.7130316286534
06-41740,7,918.7576635415977
06-41740,8,2344.2256078854048
06-41740,9,84194.92838491075
06-41740,10,4182.928450048999
06-41740,11,4.992995242861968
06-41740,12,10.77827089878776
06-41740,13,103.86518668209526
06-41740,14,176893.16753297008
06-41740,17,565.609382522375
06-41740,18,499.6876081490694
06-41740,19,1577.8499215002862
06-41740,20,6274.433103451723
06-41740,21,96674.62692917444
06-41740,22,32752.086811352256
06-41740,23,4585.584923298587
06-41740,24,5230.109907422304
06-41740,25,11.195202394039326
06-41740,26,1495.659621635845
06-41740,27,2668.946252790157
06-41740,28,2382.646113078983
06-41740,29,8197.521238127063
06-41740,30,18350.411168368923
06-41740,31,168.1267243158414
06-41740,32,3268.0235562906337
06-41740,33,4823.849953038849
06-41740,34,22551.48148518938
06-41740,35,17966.268559341934
06-41740,36,17335.03837048579
06-41740,37,260908.10849457455
06-41740,38,162347.6367623648
06-41740,39,8250.170559848855
06-41740,40,23371.958605997177
06-41740,41,2.6852373258104993
06-41740,43,5091.0846355887215
06-488,1,1908.3114104456333
06-488,2,373.60975443893074
06-488,3,1921.1167391712572
06-488,4,446.4084664483573
06-488,5,7158.54292207253
06-488,6,2694.5844924919584
06-488,7,1285.3401452064527
06-488,8,4210.391319590284
06-488,9,139999.9405922823
06-488,10,146.94096773816656
06-488,11,11.84821470088548
06-488,12,9.557907762964724
06-488,13,176.35062713315835
06-488,14,1519.3223431541091
06-488,16,315.51994565973615
06-488,17,671.49808225779
06-488,18,467.25337344134044
06-488,19,257.1382593505864
06-488,20,437.40101960660473
06-488,21,145128.66212681352
06-488,22,605.8378787443877
06-488,23,2027.5093343469907
06-488,24,5096.422021727103
06-488,25,358.8797434765914
06-488,26,1149.4572535999214
06-488,27,480.54230702011665
06-488,28,2484.347010201095
06-488,29,6966.133169036629
06-488,30,19583.05972990172
06-488,31,299.394269647018
06-488,32,1579.273119769017
06-488,33,3099.14964278509
06-488,34,17042.923997549544
06-488,35,56796.59117408647
06-488,36,8645.096557642617
06-488,37,133712.05984546227
06-488,38,146474.03045947096
06-488,39,5654.225463579429
06-488,40,4132.810538267116
06-488,41,35.043196095143216
06-488,43,3193.7728089016155
06-260,1,6196.199914120383
06-260,2,317.4104194323283
06-260,3,1046.8790461806082
06-260,4,289.9305671869668
06-260,5,3456.837860875651
06-260,6,870.6152197139918
06-260,7,690.5529662629319
06-260,8,1235.563254758651
06-260,9,42000.232756614176
06-260,10,241.16957414606586
06-260,11,15.748505173100343
06-260,12,13.741174491307861
06-260,13,404.67492153501365
06-260,14,38561.460168874415
06-260,16,315.5199402196798
06-260,17,649.1432896722159
06-260,18,575.3057065246106
06-260,19,538.1410116121128
06-260,20,865.1371544033204
06-260,21,14054.54995330979
06-260,22,666.4172289228447
06-260,23,4067.4527223606765
06-260,24,5687.919462496921
06-260,25,21.424950848268583
06-260,26,760.284431620194
06-260,27,2084.7170881130164
06-260,28,1131.5054866097144
06-260,29,631.6046276186221
06-260,30,17796.412685066083
06-260,31,322.66869984855737
06-260,32,1564.548106521316
06-260,33,2755.0316224657436
06-260,34,12074.722711379914
06-260,35,23566.80480084441
06-260,36,11160.59837784324
06-260,37,62758.70200854278
06-260,38,31368.482324908815
06-260,39,6006.56349974059
06-260,40,9206.21505231722
06-260,41,34.506005252860284
06-260,43,5051.261498865068
06-99999,1,2210.2425529494312
06-99999,2,211.87233940363262
06-99999,3,1213.631326917039
06-99999,4,275.514125887194
06-99999,5,2061.7229340000276
06-99999,6,1071.2998285113517
06-99999,7,792.4919328783785
06-99999,8,2053.1930582341997
06-99999,9,36686.702611214736
06-99999,10,410.6616208219787
06-99999,11,6.0992672690851055
06-99999,12,15.635740255139842
06-99999,13,106.89132325248289
06-99999,14,174670.69914900718
06-99999,16,315.51994115083755
06-99999,17,625.4487061798568
06-99999,18,645.2486331391576
06-99999,19,259.52371267194127
06-99999,20,1027.6529687312207
06-99999,21,31414.260157581844
06-99999,22,425.6746950032747
06-99999,23,1712.868592378962
06-99999,24,4405.6568825565
06-99999,25,21.730838573152525
06-99999,26,580.179639159437
06-99999,27,833.6479738378538
06-99999,28,1066.6420049878018
06-99999,29,4996.539931486441
06-99999,30,30650.03708126675
06-99999,31,195.33173653876776
06-99999,32,1863.779359072313
06-99999,33,2268.988597075322
06-99999,34,6169.485961120778
06-99999,35,34247.79677122651
06-99999,36,4638.836939825396
06-99999,37,19284.65580577942
06-99999,38,80003.0210855151
06-99999,39,6116.842562059697
06-99999,40,5875.7175117694005
06-99999,41,24.108058051817515
06-99999,43,4078.8250514275537
08-216,1,5844.073707516687
08-216,2,109.74659507147382
08-216,3,639.0141392554449
08-216,4,291.7983387724775
08-216,5,4799.353053019012
08-216,6,1990.1613392941906
08-216,7,1275.560710044953
08-216,8,1422.3535479382563
08-216,9,23190.44454977908
08-216,10,300.3441005767883
08-216,11,14.83055222537625
08-216,12,8.600036287872951
08-216,13,201.70909617305324
08-216,14,2211.5680616274485
08-216,16,305.5435486184879
08-216,17,452.9468862730158
08-216,18,2320.044101770962
08-216,19,314.4895690079327
08-216,20,579.4787336187728
08-216,21,126673.77394690432
08-216,22,702.4908267598479
08-216,23,4948.455026387146
08-216,24,7059.033447201003
08-216,25,203.37268640128735
08-216,26,1237.1241749211488
08-216,27,1415.4231865699815
08-216,28,1562.0179127625306
08-216,29,2439.8922282100198
08-216,30,24831.564149215847
08-216,31,335.5461876053373
08-216,32,2737.1161633007787
08-216,33,1838.4869576289943
08-216,34,10355.838311188401
08-216,35,25928.33207996095
08-216,36,7520.841858913991
08-216,37,440800.5819100261
08-216,38,61980.74168857851
08-216,39,6632.266293382974
08-216,40,9495.157068921098
08-216,41,99.0302681279734
08-216,43,3340.555429203136
08-99999,1,3987.789362185671
08-99999,2,134.01969267693443
08-99999,3,317.1262520142664
08-99999,4,169.34900766759603
08-99999,5,4795.836481805164
08-99999,6,2352.4273158954156
08-99999,7,960.986133709099
08-99999,8,1095.8480480452317
08-99999,9,73071.24207471132
08-99999,10,133.29902392490922
08-99999,11,8.62199141716631
08-99999,12,23.184679314972936
08-99999,13,45.193552610612514
08-99999,14,18164.58972570492
08-99999,15,34.63693436067073
08-99999,16,305.5435479386702
08-99999,17,576.1851077395406
08-99999,18,756.6430339965667
08-99999,19,164.6562528007248
08-99999,20,660.0668363344978
08-99999,21,118194.75744755637
08-99999,22,307.58070410586106
08-99999,23,2746.5717916404524
08-99999,24,6118.121432594104
08-99999,25,22.286197851265847
08-99999,26,464.38281543282966
08-99999,27,1185.718285277339
08-99999,28,2453.599164189644
08-99999,29,13845.807705339881
08-99999,30,2206.013570757168
08-99999,31,124.61233606679912
08-99999,32,785.8958252054416
08-99999,33,1817.1038498725231
08-99999,34,22440.00494228448
08-99999,35,14410.570485237791
08-99999,36,467.17065072128554
08-99999,37,162977.06448841657
08-99999,38,138125.74972075113
08-99999,39,7500.268316246323
08-99999,40,2546.3715167664673
08-99999,41,22.009914541711257
08-99999,43,7563.881485796917
09-25540,1,7374.3127831236
09-25540,2,467.6797616167461
09-25540,3,1358.926448836673
09-25540,4,335.12712355980693
09-25540,5,9232.211902981462
09-25540,6,2280.888597830707
09-25540,7,1088.0670180420072
09-25540,8,1756.23948361138
09-25540,9,55728.21039706836
09-25540,10,26.650491334807906
09-25540,11,17.623657132509976
09-25540,12,11.768451494563408
09-25540,13,64.42861965548482
09-25540,14,8772.796307143934
09-25540,17,657.0284237696632
09-25540,18,623.8581408095772
09-25540,19,445.3032200878951
09-25540,20,1058.8317039918502
09-25540,21,189822.94894438414
09-25540,22,341.6020643252818
09-25540,23,4837.504488256259
09-25540,24,7280.828539776067
09-25540,25,10.98090058193438
09-25540,26,1460.69959037339
09-25540,27,2309.7026006044384
09-25540,28,2522.34517426491
09-25540,29,7541.092259728498
09-25540,30,30287.983573721805
09-25540,31,212.11076222331718
09-25540,32,3223.0621169946885
09-25540,33,9063.52547802491
09-25540,34,34266.89601291369
09-25540,35,22238.02123839217
09-25540,36,12042.853098190579
09-25540,37,269757.5543355308
09-25540,38,194384.65365256142
09-25540,39,7530.612624408375
09-25540,40,12007.160360467502
09-25540,41,37.46438324323356
09-25540,43,3753.221247602482
09-408,1,9694.49642141459
09-408,2,954.128064213905
09-408,3,663.6636881028062
09-408,4,431.2152516828386
09-408,5,4967.977531157476
09-408,6,3409.034168048003
09-408,7,1009.8027108894261
09-408,8,3455.6257072652897
09-408,9,93014.65107548451
09-408,10,218.98942205512964
09-408,11,8.235767164154222
09-408,12,10.795369768981343
09-408,13,209.01389763653947
09-408,17,822.9939732439241
09-408,18,627.4542529722543
09-408,19,210.1652023957533
09-408,20,1089.2131272606007
09-408,21,21624.155184112806
09-408,22,556.9675706235727
09-408,23,7914.742683809233
09-408,24,3514.3090754680306
09-408,25,10.573313062671366
09-408,26,1208.2077298232703
09-408,27,5823.15700716455
09-408,28,609.2736955675872
09-408,29,15419.021062540442
09-408,30,10644.725358282141
09-408,31,194.68503019527125
09-408,32,1726.2177638147596
09-408,33,5431.356671489158
09-408,34,6830.30109392812
09-408,35,29896.498460983505
09-408,36,10551.110496574407
09-408,37,15912.046532554112
09-408,38,57575.31110378618
09-408,39,8391.638138901586
09-408,40,11898.446726710976
09-408,41,87.55706285281575
09-408,43,3054.3653293552206
09-99999,1,2772.965006193194
09-99999,2,335.18985668426603
09-99999,3,1292.2004744962205
09-99999,4,126.36099477522849
09-99999,5,991.1532568410466
09-99999,6,7730.657052899864
09-99999,7,2501.822354184205
09-99999,8,1720.9417302359288
09-99999,9,22869.755927672515
09-99999,10,26.43066004849166
09-99999,11,12.524554120131572
09-99999,12,10.506106833819024
09-99999,13,1767.2917011848647
09-99999,14,189107.57946210267
09-99999,17,557.0335680128668
09-99999,18,477.04313431383673
09-99999,19,194.11869692754868
09-99999,20,203.3630078485119
09-99999,21,1390313.9370536502
09-99999,23,2422.575308858596
09-99999,24,4320.373205795015
09-99999,25,17.48628928435455
09-99999,26,1098.3970735887362
09-99999,27,732.0180104282553
09-99999,28,1693.5977393800433
09-99999,29,8339.88464141193
09-99999,30,23137.606163523516
09-99999,31,135.42925677489546
09-99999,32,1625.34842966693
09-99999,33,9831.475228428064
09-99999,34,46447.22741707596
09-99999,35,28779.99733654227
09-99999,36,10450.096899152637
09-99999,37,342665.3091472416
09-99999,38,82576.17192296445
09-99999,39,38535.5709352859
09-99999,40,6577.701325464929
09-99999,41,21.309820477548207
09-99999,43,3548.020329089543
10-428,1,1727.023509558067
10-428,2,117.29973168179293
10-428,3,804.8180799956592
10-428,4,368.27144358725815
10-428,5,3588.768466538281
10-428,6,3011.7478873750056
10-428,7,1425.9112777948062
10-428,8,2290.8671433529444
10-428,9,22869.962385814077
10-428,10,25.328256263360007
10-428,11,24.802082820235285
10-428,12,3.3100425632370287
10-428,13,29.310986412918606
10-428,14,594.3591544162562
10-428,17,517.97723512259
10-428,18,983.8930485868569
10-428,19,286.93978673432724
10-428,20,1119.4542463254036
10-428,21,191724.42321950776
10-428,22,58.96472552702984
10-428,23,3938.287896224083
10-428,24,8246.70516481503
10-428,25,12.480496454263395
10-428,26,532.4504756290816
10-428,27,663.7058517610535
10-428,28,3850.866218732307
10-428,29,4759.668053392794
10-428,30,2712.315272929063
10-428,31,414.720576598237
10-428,32,1415.4870571174977
10-428,33,4409.362633617958
10-428,34,22662.128544782165
10-428,35,5230.459431927837
10-428,36,16684.75174699188
10-428,37,198383.05116806965
10-428,38,193739.07283809912
10-428,39,4938.931870358541
10-428,40,8467.670194861104
10-428,41,5.036909576902532
10-428,43,2095.9319927002275
10-99999,1,1745.401918121854
10-99999,2,129.44314135169526
10-99999,3,358.8009864431625
10-99999,4,276.4706724463289
10-99999,5,2443.841976917505
10-99999,6,1491.7715994959801
10-99999,7,844.1811399049576
10-99999,8,1615.8023528306871
10-99999,9,22870.125525678606
10-99999,10,25.32810808232228
10-99999,11,4.234896162829697
10-99999,12,17.9239578310714
10-99999,13,74.77969222910323
10-99999,17,667.1655688288095
10-99999,18,646.3739575934699
10-99999,19,616.2583869295626
10-99999,20,9020.358444255597
10-99999,21,37002.73455236091
10-99999,22,412.91403956158547
10-99999,23,6507.5864082614
10-99999,24,4007.107567305301
10-99999,25,10.595786076613418
10-99999,26,1099.1614081962905
10-99999,27,1125.0746813633202
10-99999,28,2227.304676395707
10-99999,29,24858.853746645025
10-99999,30,13797.95981183626
10-99999,31,110.059137481208
10-99999,32,505.33798979912626
10-99999,33,3930.85293089993
10-99999,34,11366.453373188884
10-99999,35,42230.232393694874
10-99999,36,5648.020281133174
10-99999,37,10948.332457328775
10-99999,38,17339.196757398873
10-99999,39,8771.598649772273
10-99999,40,1830.6162786764153
10-99999,41,7.624097461585504
10-99999,43,3480.95112955976
11-47900,3,10170.992566425257
11-47900,4,431.2035985219961
11-47900,5,9476.35912541257
11-47900,6,3595.4849351799335
11-47900,7,1279.202637562117
11-47900,8,4636.207864322373
11-47900,9,22869.813921433495
11-47900,10,25.328266346587473
11-47900,11,1.1104243782852559
11-47900,12,0.6069749157874332
11-47900,13,45.00212659865439
11-47900,19,138440.7766990291
11-47900,20,6162.547101521461
11-47900,21,30829.6964199968
11-47900,23,613.6203972445359
11-47900,24,1880.8119638457258
11-47900,26,578.8093657527701
11-47900,27,2297.126907311596
11-47900,28,1636.374201415331
11-47900,29,12324.204288749543
11-47900,30,10087.748481886292
11-47900,31,65.11538977384346
11-47900,32,522.7101462678789
11-47900,33,2090.444437014263
11-47900,34,8043.830683758955
11-47900,35,1442.8826491747793
11-47900,36,5727.787505202458
11-47900,37,90117.96544403987
11-47900,38,23909.936502052165
11-47900,39,6519.757947404263
11-47900,40,7272.053726860526
11-47900,41,26.780115991835263
11-47900,43,3953.5445015632044
12-300,1,4739.351808295932
12-300,2,155.79161338571652
12-300,3,485.8051834797374
12-300,4,1677.6561933127641
12-300,5,9751.933790477968
12-300,6,6439.985751564045
12-300,7,1175.6480260106796
12-300,8,1549.648364950048
12-300,9,36203.648150729445
12-300,10,31.73367238893469
12-300,11,27.48279980185816
12-300,12,27.46932068112282
12-300,13,143.95140455411214
12-300,14,477.67156184998254
12-300,17,542.2925031762512
12-300,18,525.5843925269661
12-300,19,440.0451728243904
12-300,20,1582.6310255393819
12-300,21,22901.892694598686
12-300,22,261.2075586533833
12-300,23,3197.9478441031065
12-300,24,6171.8148439406505
12-300,25,12.825533376524003
12-300,26,297.28797968722995
12-300,27,652.1921166627126
12-300,28,2330.368823692459
12-300,29,4102.087267679678
12-300,30,24436.744791197383
12-300,31,172.02817919651065
12-300,32,2141.952457951494
12-300,33,1904.4801772374824
12-300,34,20205.932458676372
12-300,35,16739.81543758373
12-300,36,15422.732474149743
12-300,37,169654.44020014736
12-300,38,170506.62717871685
12-300,39,6974.666334532022
12-300,40,5742.2780189256555
12-300,41,57.11803261408691
12-300,43,2413.0491987762034
12-370,1,1920.6577647487136
12-370,2,309.68748012332065
12-370,3,343.5947485411426
12-370,4,761.4071316692672
12-370,5,6794.807692695649
12-370,6,1741.2639732784648
12-370,7,885.9855095001155
12-370,8,1952.3874509172501
12-370,9,37223.23339228664
12-370,10,558.1424089393848
12-370,11,183.7203055654316
12-370,12,13.89120693771098
12-370,13,227.84868751666625
12-370,14,61611.50554391065
12-370,17,546.7437851088197
12-370,18,507.11926630223513
12-370,19,265.62243003867445
12-370,20,1399.8148102908963
12-370,21,66650.16654133011
12-370,22,383.8851816967703
12-370,23,4508.964604820033
12-370,24,5478.8635436371005
12-370,25,3869.1196617073706
12-370,26,1179.1874896665265
12-370,27,1141.5016702043206
12-370,28,2101.1633917478416
