dms_dest,SCTG_Code,tons_2040,value_density_2040
19,33,1340.566824,1.2067643044999001
19,34,998.69059,5.10032706476187
19,35,598.362553,11.43714309524981
19,36,5765.437361,2.2191390890041447
19,37,446.13775200000003,3.0601228463176544
19,38,50.230043,37.30019738386447
19,39,604.282156,2.5995943433087243
19,40,2034.627496,2.664969091718202
19,41,8187.421773,0.0648314172295909
19,43,5449.919682,1.5129292368716418
20,1,7316.979314,0.28847289987022096
20,2,5.414048,0.050122108263539585
20,3,75.344259,1.0673114258114875
20,4,92.41047999999999,0.5738025275921087
20,5,218.372646,2.9311701109304686
20,6,62.306324999999994,1.7025253776402318
20,7,669.369963,0.9485791611476895
20,8,193.461963,1.5632995489661188
20,9,0.94625,61.37634134742404
20,10,34.785443,0.5783154321191195
20,11,252.22817700000002,0.0031745085324071465
20,12,5492.61165,0.006862733869051165
20,13,242.761155,0.09659672487552633
20,14,0.826361,6.508350466684657
20,15,174.55593299999998,0.02541278273251245
20,16,2137.165389,0.15776258296872506
20,17,6075.259612,0.2597026530164354
20,18,2910.251439,0.2786077694642796
20,19,1078.351756,0.2507743229380896
20,20,94.912212,1.107410103348977
20,21,36.299648,86.6169152659552
20,22,44.640674000000004,0.41470964349687006
20,23,165.47364399999998,0.9458287085283504
20,24,179.177711,3.052726722800918
20,25,1532.3815,0.010724760446403196
20,26,439.08801800000003,0.4974362987513815
20,27,60.52307,0.5174398374041502
20,28,276.915564,1.1252178714664083
20,29,15.885102,7.433109589098011
20,30,36.951031,11.31449992559071
20,31,2683.188896,0.09042229280304832
20,32,73.399945,1.1465114653696267
20,33,256.90835699999997,1.5312708550777119
20,34,72.707356,10.633764044452393
20,35,136.505637,7.859526409154809
20,36,130.819051,5.296366153886868
20,37,1.225532,150.90730393004833
20,38,17.463383,28.896006260642626
20,39,102.608306,3.364661687329679
20,40,187.974384,7.392294300589383
20,41,945.574801,0.003018390503830696
20,43,1554.240845,1.7607525032582707
41,1,2.410746,6.202334049294286
41,2,6159.077703000001,0.07893850921269989
41,3,1898.194981,0.6716055841262389
41,4,3392.3666169999997,0.3620588125248611
41,5,1895.060821,1.700964992141537
41,6,2506.761407,0.6988881046308529
41,7,11131.337959999999,0.5238645515889089
41,8,2797.4323520000003,1.0624725305243055
41,9,15.117541000000001,20.212588277418927
41,10,120.49476999999999,0.16348218682022467
41,11,1551.436782,0.02354515306315588
41,12,17974.266407,0.004055297159255018
41,13,941.832402,0.06932468331026903
41,14,1135.474047,0.8266312651353801
41,15,0.249937,0.8828264722710123
41,17,2130.833147,0.2873706488291268
41,18,2553.851204,0.3605738077291679
41,19,37377.226674,0.0965807672807116
41,20,4319.399072,0.529154951858081
41,21,410.240891,30.395611320227953
41,22,560.533998,0.16215424099931225
41,23,1393.818155,2.7713640539428908
41,24,3181.8830740000003,1.6379962277960185
41,25,327.98139399999997,0.3275787391159146
41,26,4391.898775,0.47071797539322846
41,27,1035.758828,0.7143172459641349
41,28,988.37746,0.9158532647031429
41,29,281.559712,3.0682174497322974
41,30,587.993209,8.860300224147657
41,31,29738.969539,0.05831482624929965
41,32,3707.830643,0.46968897360180756
41,33,1872.9092890000002,1.6008453947072072
41,34,859.483462,6.5324737161725634
41,35,1666.514674,7.738082148144349
41,36,1777.431812,4.437918627451684
41,37,26.067579,149.58208921127658
41,38,111.444911,38.98781532518789
41,39,1191.722108,2.557854105027646
41,40,2646.135716,3.235080685861541
41,41,7610.993939,0.022111563791642114
41,43,8175.013024,1.378355335204907
42,1,0.149237,24.91861602685661
42,2,85.77901,0.1208920399057998
42,3,1489.2189230000001,0.32230069540957607
42,4,222.949163,1.0865345679723408
42,5,93.26484,2.1628940713349207
42,6,35.728868,1.5935182721154222
42,7,964.677132,0.6496703759325768
42,8,295.729931,1.3601537021966166
42,9,0.840583,9.413389278631618
42,10,19.060459,0.14288640688033796
42,11,1643.729951,0.00891717644439272
42,12,2569.604066,0.005830599818174478
42,13,64.732205,0.17613927256147077
42,14,15.909002000000001,1.9003518259662044
42,15,248.69978,0.006030208390212489
42,17,494.838027,0.20859351013457988
42,18,406.717382,0.1824251809331326
42,19,6642.281581,0.08680298455718238
42,20,282.74943,0.48189349488697464
42,21,54.897169,69.36375443148991
42,22,106.618473,0.16114742142292734
42,23,312.474978,2.048452793234535
42,24,672.6101630000001,2.3124932406054053
42,25,4.326329,2.391017188013209
42,26,460.328028,0.5414489925432044
42,27,47.416118,1.1565012555435263
42,28,153.437739,1.2144690329411074
42,29,63.058294000000004,2.9002624143304607
42,30,56.810915,10.553221480414459
42,31,3817.129882,0.08132610235870408
42,32,277.185279,1.3561411462980326
42,33,344.888648,1.5824477992096742
42,34,257.541511,4.246550168760949
42,35,182.01381899999998,19.387162268157233
42,36,269.15857,4.086314422386773
42,37,6.39285,38.28302548941395
42,38,33.226172,28.28370198649426
42,39,206.22711999999999,3.441507996135523
42,40,317.154858,7.783130731675566
42,41,1413.5502270000002,0.0031920966894655664
42,43,1078.992379,2.058498782964991
49,1,0.535683,4.63853155690959
49,2,615.860414,0.12256467664440598
49,3,955.824232,0.4584845485482523
49,4,1533.775738,0.28231675451108224
49,5,77.206917,1.4129637503852148
49,6,341.655959,0.502420588542991
49,7,1327.658095,0.41928840610127116
49,8,503.349907,0.9641158372161973
49,9,1.6205,14.423468373958654
49,10,174.77153,0.1900191381285041
49,11,616.573539,0.005829479814896825
49,12,5464.528630999999,0.005727022514341366
49,13,373.18118899999996,0.028238258815344523
49,14,360.4927,1.6465123926226521
49,15,4472.580646,0.013182001548195224
49,17,74.364473,0.3069359679318914
49,18,487.384715,0.3047493621132537
49,19,9026.035249,0.10449363917612592
49,20,2422.703135,0.16826682708692658
49,21,30.185238,91.1767821906854
49,22,1019.439624,0.17751096949710088
49,23,232.830276,1.9064601181849736
49,24,847.691106,1.5687928540092528
49,25,1276.9266220000002,0.009751528619942891
49,26,1519.134403,0.402103228189481
49,27,242.54556200000002,0.38285332551250717
49,28,365.749837,0.6990742787398699
49,29,74.631383,2.224027089247428
49,30,90.92221400000001,7.953823996190852
49,31,4059.807369,0.08976931991474495
49,32,633.36592,0.4708682754828363
49,33,282.096414,2.6811880316918884
49,34,215.682866,6.67185379945758
49,35,501.214967,4.242542836914126
49,36,230.55710200000001,5.447369073020357
49,37,2.59056,11.612851275399914
49,38,10.494186,26.591871584894722
49,39,206.154333,2.7115677699580534
49,40,342.202176,5.423910720544337
49,41,1343.5642919999998,0.003843680224868614
49,43,2147.3949390000002,1.2363094276622952
50,1,10844.114432,0.78824765642237
50,2,12627.480316000001,0.08610147506010175
50,3,10200.293648,0.19233654262342464
50,4,9994.067582,0.1835801138972126
50,5,3726.070405,1.4386651652654427
50,6,9328.877676,0.302268148852936
50,7,9013.700928,0.4685544855255264
50,8,1244.406064,0.8760850240440486
50,9,10.661633,25.56707007266148
50,10,129.051918,0.03860788415403481
50,11,17297.441487,0.004266763905833585
50,12,30629.969103,0.00456090651055594
50,13,2716.76212,0.05923207457707044
50,14,187.371657,0.17153203966168692
50,15,2731.716731,0.00727634248252514
50,16,350.65515100000005,0.16082906051478477
50,17,1823.652118,0.31113622680529246
50,18,2287.7864910000003,0.32799025540709864
50,19,47984.925246,0.11292222953815456
50,20,10398.249234,0.28170432695747016
50,21,158.195963,45.841268389383615
50,22,8565.022337,0.1490114013464481
50,23,2033.023915,1.664093034291729
50,24,7450.285127,0.8288541113844005
50,25,30144.567604,0.01199199408824932
50,26,11635.63807,0.14947682632758272
50,27,2101.7063439999997,0.46838593879221796
50,28,2774.6023720000003,1.033430780365526
50,29,127.146132,4.052329602130563
50,30,1248.933478,3.7049582712042572
50,31,13141.511278,0.08218647050192031
50,32,8077.864908,0.4048469576733358
50,33,1117.487922,1.6801360708576858
50,34,1455.142076,3.3737165916436602
50,35,912.996686,5.868893542183131
50,36,10058.853348,0.5893361178865056
50,37,91.084743,7.018744934044553
50,38,68.972838,21.376198881362544
50,39,686.860171,2.4769836705235306
50,40,1747.565044,4.395726061169715
50,41,11358.264954,0.07890112223384924
50,43,7124.431152,1.5079743223406756
61,1,685.477673,1.3460565687892216
61,2,2150.5633080000002,0.29740474210675966
61,3,15426.659004999998,0.7263656430966792
61,4,10983.442391999999,0.4108466380072948
61,5,6384.078562,2.1652668080058004
61,6,9813.221029,0.9459548900985015
61,7,46087.255191,0.5561527641486746
61,8,6997.350209,1.55212065769281
61,9,55.797121999999995,39.383133282394034
61,10,942.61791,0.4359591979320655
61,11,36177.156309,0.013919550093955948
61,12,59870.595931,0.0044169615716665046
61,13,5565.815255,0.09937052384251298
61,14,278.226698,1.8151847454984351
61,15,537.550527,0.019016857925989908
61,16,41404.697799,0.15776283324685353
61,17,57128.688500000004,0.26996848298031556
61,18,17039.541732,0.21836439113338
61,19,83318.044323,0.13234521749277378
61,20,28705.489397,0.27568576454324645
61,21,2335.152193,26.44612105139136
61,22,1833.814813,0.27702980933440635
61,23,13045.150980999999,1.922705890643306
61,24,19404.989481,2.048690334742264
61,25,209.632711,0.5050724860396429
61,26,17483.568833999998,0.3988311199049786
61,27,9893.119013,0.41662713933632534
61,28,6398.224596999999,1.1155236020233756
61,29,1247.753694,2.5926316183681037
61,30,4527.129696,7.870916952077531
61,31,68232.585106,0.0997550692374613
61,32,6944.96728,1.0810242956968978
61,33,5392.5119079999995,1.8645093302592297
61,34,6972.001297,2.8339112723633217
61,35,6288.1341760000005,7.7084040937774025
61,36,6987.723895,4.310331811414538
61,37,156.511013,51.19829173618601
61,38,497.032652,33.54117785102778
61,39,3801.683701,3.0632313439008008
61,40,13773.939699999999,2.9285965895436585
61,41,24579.762806000002,0.04082121946901264
61,43,22349.138366,1.9767330202630509
62,1,139.660985,1.1600253893383323
62,2,312.53151699999995,0.15408657969045728
62,3,3584.3024100000002,0.6087855936519597
62,4,786.1125850000001,0.47521128859678535
62,5,437.774032,2.627907229316882
62,6,2249.743667,0.40698505297759324
62,7,3224.490139,0.6473817861162329
62,8,1611.037946,1.2075739124148477
62,9,1.285382,12.562355004193307
62,10,51.987462,0.08582018295103538
62,11,6405.573071000001,0.00520801591523988
62,12,14633.289169,0.007839185037292555
62,13,1073.6009439999998,0.0376819252312431
62,14,7.518356,2.5100494709215684
62,15,0.595257,0.187580322448959
62,17,3708.6003220000002,0.31716138782128916
62,18,2146.718794,0.28298853100738264
62,19,10053.653255,0.16099590859621307
62,20,1089.725273,0.40636796674532116
62,21,402.874139,29.365523790793628
62,22,1578.0545769999999,0.23615803625022536
62,23,982.111483,1.6706683170916556
62,24,1115.608905,2.772930190979427
62,25,1044.874867,0.016550782343585646
62,26,5004.921555,0.4337087714854304
62,27,635.704375,0.6324581453446817
62,28,775.316636,0.9562256361799517
62,29,132.713424,2.9402885536281542
62,30,183.590433,11.143604530852652
62,31,14535.958974000001,0.08572035768185156
62,32,600.304293,0.9639154546242766
62,33,652.4219300000001,1.8805617347963761
62,34,2780.3243589999997,0.8355817043359581
62,35,434.492207,11.716996351099112
62,36,914.928247,4.708908641881727
62,37,17.977351000000002,12.711413795058014
62,38,204.877549,12.03700643158319
62,39,688.679991,2.5508733061187483
62,40,1596.522395,3.1528242032583575
62,41,2117.332697,0.0030621382785928804
62,43,3884.1116349999998,1.7952162971237566
63,1,13.323495,2.999470746977426
63,2,205.727713,0.3348845033823907
63,3,1323.589746,0.833371127143803
63,4,906.940837,0.7247084883443173
63,5,660.33654,2.4983716916528653
63,6,1088.578171,1.2981619433924878
63,7,4530.141851,0.57479293433719
63,8,1301.740249,1.4526913183737626
63,9,2.4757350000000002,25.010326630273433
63,10,116.54065100000001,2.279575943848125
63,11,1278.258028,0.02744480592458286
63,12,4932.867254,0.00997714675173783
63,13,102.874329,0.28515131797360255
63,14,0.284344,83.98653215823087
63,17,10895.613067,0.2849559731433146
63,18,1166.314871,0.2513859338418742
63,19,13663.609204,0.12341744983502091
63,20,1140.791483,0.7321424878660319
63,21,202.594211,36.491081376456506
63,22,136.677346,0.41787515028276895
63,23,639.932889,3.7065075662957523
63,24,2562.658517,2.081593422655774
63,25,1.244326,0.3599309987897062
63,26,1806.895838,0.6665231214064039
63,27,261.52169,1.0581378106726063
63,28,397.60461000000004,1.29438791969741
63,29,159.477646,2.9086567718713385
63,30,302.111888,10.20769536053477
63,31,12477.440905,0.09962437726327986
63,32,1097.7397039999998,1.5021327396571966
63,33,1003.452015,2.1472405344664143
63,34,1083.482674,3.625377030256046
63,35,1445.87085,8.981128939351672
63,36,557.434999,6.875823677874235
63,37,29.246534,154.6609958465506
63,38,129.008718,41.6247632001118
63,39,557.7018459999999,3.5640544634309856
63,40,1412.033946,5.193674830746597
63,41,3682.258377,0.0020244801523334275
63,43,4064.590857,2.095398724039397
64,1,361.24983299999997,1.198301486827262
64,2,2581.358749,0.10782017691567287
64,3,4001.47939,0.9511454735994529
64,4,7474.790798999999,0.3389370418017501
64,5,2392.906477,2.792430069551774
64,6,5113.314395,0.7817875871096324
64,7,15319.293071999999,0.6668494384164363
64,8,6616.5204810000005,1.4309421589773508
64,9,9.073408,30.225050444110966
64,10,1076.8904929999999,0.19945960327091497
64,11,14624.253535,0.007302233905096203
64,12,30192.640312000003,0.004836948722962682
64,13,3077.902809,0.10379142888004037
64,14,32.662136,3.948154462402582
64,15,633.16571,0.01700655662480522
64,16,30250.056396,0.15776298205946657
64,17,20073.945221,0.3484193905582243
64,18,17236.470766,0.24884672101557992
64,19,46970.366875,0.11260638542755688
64,20,17307.478231,0.21151371044009606
64,21,550.42667,44.41091860883122
64,22,2059.854453,0.2792954801549758
64,23,4301.894596,1.3072764694721033
64,24,3863.617474,2.5774992606061495
64,25,487.325167,0.1696307118897473
64,26,8919.966491000001,0.5188389034498672
64,27,2343.6193599999997,0.6153614444028147
64,28,2541.243674,0.9986657507366609
64,29,516.308281,2.8418450119726053
64,30,880.5881219999999,11.436298840969378
64,31,29778.170304,0.1513196950147982
64,32,3418.434779,0.7291401694459533
64,33,2330.998432,1.9037036179782383
64,34,1989.253626,4.459205754138462
64,35,1726.267263,20.0537157243768
64,36,1926.170654,5.67254948091427
64,37,15.88318,49.19054207029071
64,38,251.516656,36.788672436866364
64,39,1901.496023,3.059631588827152
64,40,5048.271851,2.9112655934106906
64,41,10253.012795999999,0.012255822459231036
64,43,13943.792071,1.8411203406347756
65,1,1345.243442,1.4480416630791502
65,2,231.021932,0.11213359604316704
65,3,5659.595378,0.5234498743524841
65,4,3543.9893660000002,0.12118014323635529
65,5,435.17197699999997,1.3252066963861509
65,6,578.3145,0.5328795707180091
65,7,4054.2672230000003,0.4431139983344901
65,8,849.581282,0.7352065243593727
65,9,0.152601,92.02892182882158
65,10,71.661716,0.03659098115931246
65,11,863.273977,0.0199042910568356
65,12,1086.1933230000002,0.012173976970764345
65,13,459.097603,0.07235379749957005
65,14,0.047756,25.902294999581205
65,15,6.747928,0.09691019228420933
65,17,600.2327580000001,0.302824451144001
65,18,462.859613,0.2595977033321332
65,19,3668.390803,0.1389518206683826
65,20,1337.513179,0.3643006619675334
65,21,56.51766,49.35208127866582
65,22,3361.5681759999998,0.2547932878812451
65,23,348.987755,3.3528810344649487
65,24,868.216794,2.041570142675678
65,25,218.33353400000001,0.031642010612991774
65,26,1084.064541,0.3451511177137561
65,27,672.389786,0.44823889100540265
65,28,502.27320100000003,0.6919977221719221
65,29,227.587262,0.40736305136444756
65,30,86.806981,7.41222776771836
65,31,1502.572678,0.1655949297116129
65,32,320.24711,0.8312056914424614
65,33,354.480945,1.2277268048921501
65,34,209.96624,6.777027647397029
65,35,252.760681,8.030263449084472
65,36,410.998727,4.695046842566011
65,37,2.44887,22.602574248530956
65,38,84.33627999999999,6.526082470082864
65,39,195.325617,2.717160742413014
65,40,816.429995,1.6644788779471533
65,41,735.890596,0.03181519321929207
65,43,1943.7926069999999,1.7655189579594899
69,1,3301.4783769999995,1.167802269086314
69,2,13732.306582000001,0.08434504604770554
69,3,20317.610853,0.5010797846094568
69,4,27937.718344,0.14031007220179312
69,5,1964.235933,1.321852386151211
69,6,4056.311766,0.5251788133880833
69,7,30300.733601999997,0.3804456628812152
69,8,3088.804409,0.941480902295617
69,9,2.2680190000000002,22.421035053057313
69,10,163.773571,0.32379625220482006
69,11,3372.16438,0.009789775283730385
69,12,12557.12282,0.008980058817327073
69,13,8180.585473,0.04351141372152497
69,14,130.280202,0.42060392645077416
69,15,21.754639,0.024692020860470267
69,16,1169.730211,0.15813097692148093
69,17,3882.723368,0.29761768145105727
69,18,4640.869281,0.32018030190667635
69,19,17052.996217,0.14814746586769853
69,20,5117.826418000001,0.37355282660155276
69,21,375.091063,43.75120136493361
69,22,9076.424185,0.24800354739039776
69,23,2548.454944,1.685446372561021
69,24,3432.9,2.398579633109033
69,25,10970.386591,0.011751513260778213
69,26,7304.962271,0.35478468475994135
69,27,2188.8697,0.4918185641657883
69,28,3888.348681,0.714733620876116
69,29,188.896604,2.106603340523793
69,30,800.458626,7.731315095478776
69,31,17999.14462,0.11085323489667034
69,32,1149.507418,1.0057460059818424
69,33,3353.238879,0.8894243003914544
69,34,1880.913066,3.4443419502515167
69,35,991.257431,10.27799535608223
69,36,2509.903547,2.5762978283483817
69,37,51.119933,93.10282266997494
69,38,304.670058,13.73522678424803
69,39,784.650117,2.8130416751088054
69,40,3082.5268229999997,2.4338199385718697
69,41,6585.503420999999,0.005951906026653935
69,43,8263.404857000001,1.6648150276512583
81,1,44.781151,1.404159241016382
81,2,7638.740644,0.06764108772377898
81,3,1788.764796,0.6551510917592991
81,4,5298.484346,0.13110106987942774
81,5,1232.562881,1.8815927627306182
81,6,1595.265595,0.9745350456830982
81,7,7845.9886,0.6289384801680695
81,8,1496.3318160000001,1.2455092387075195
81,9,4.959257,16.720549872692622
81,10,241.990645,0.18505334782673108
81,11,10109.41923,0.00937471736445141
81,12,33739.950804,0.004886608532945862
81,13,1625.314282,0.05530820900028244
81,14,7.518857,12.672771473110874
81,15,417.21136400000006,0.016526800549948584
81,16,2672.994519,0.15579750502286757
81,17,1759.40029,0.24768290819140426
81,18,304.139889,0.3203960447950318
81,19,53966.100615,0.128751520617903
81,20,6209.937701999999,0.26783544148346755
81,21,211.564688,46.80438818551799
81,22,992.452582,0.23566146457967502
81,23,1293.839912,1.9937589616573834
81,24,2581.567039,2.390351328195742
81,25,137.214244,0.15155638287815074
81,26,7188.070511,0.4739867372316599
81,27,931.573353,0.6154568114830996
81,28,910.3599209999999,1.0055582790754254
81,29,478.509892,1.4836221630293904
81,30,563.690397,7.2222106357792
81,31,19911.293223,0.13835126441299758
81,32,1813.124946,0.8691279472915046
81,33,2706.0103489999997,1.3077306401683686
81,34,1145.730744,5.952460506724432
81,35,759.22437,11.845902547227245
81,36,2253.738923,4.001458842444636
81,37,19.360022,34.70609891352397
81,38,182.34230699999998,19.59585668727993
81,39,1140.100582,3.1012665740398684
81,40,1700.047511,4.860919609322612
81,41,8903.402204999999,0.011688707878608075
81,43,6498.365142,1.854033257708251
89,1,2936.422225,1.9051062845705031
89,2,19639.986560999998,0.06504514435548346
89,3,3751.243483,0.17263635670006972
89,4,2484.436945,0.16195239662240654
89,5,256.55139299999996,1.993217881299908
89,6,426.763425,0.9440177587852098
89,7,2918.412949,0.5567233561161121
89,8,1159.000117,0.7902347994327252
89,9,3.97063,11.73181107280205
89,10,195.76005999999998,0.36974761603567147
89,11,554.382566,0.018085876279161348
89,12,5635.824319,0.009066696832215433
89,13,2679.436584,0.05196708622681103
89,14,54.165691,1.5712749607496004
89,15,2266.896651,0.01845504138071092
89,17,2504.646216,0.31694888999844284
89,18,676.62501,0.3880474865982267
89,19,30826.562706,0.10826748826428173
89,20,3257.153739,0.22518812259847093
89,21,73.343234,49.76289787685119
89,22,3727.631296,0.17283105230695003
89,23,688.601508,2.1055665811873303
89,24,816.190168,2.7326325248014993
89,25,886.6713430000001,0.022922607864185814
89,26,2617.832498,0.4922888416216766
89,27,222.504486,0.6157423720436809
89,28,360.669879,1.248213978245741
89,29,188.635817,2.006368838214855
89,30,410.043548,5.679769235144751
89,31,11344.968167,0.09922646444918842
89,32,582.709265,1.1976104301344856
89,33,663.2204889999999,1.5678078870389063
89,34,575.557358,5.464306510525055
89,35,568.645563,8.145930189030596
89,36,5177.014958,0.8631812192457644
89,37,11.132249,6.861012226729747
89,38,31.248184000000002,52.243897677381824
89,39,359.85279199999997,3.387882009263388
89,40,1298.296142,3.322302397321612
89,41,5160.035883,0.030092075136834866
89,43,3839.644636,1.822779094289079
91,1,61.788315000000004,3.670888209202662
91,2,7.455895,0.2522332328982637
91,3,648.501696,0.5315985557576707
91,4,194.969978,1.6911472313957998
91,5,439.15274999999997,3.3684109003074676
91,6,675.440788,1.0547754616796994
91,7,3297.2003130000003,0.5334566539876462
91,8,477.351785,1.2676457070334406
91,9,24.794741,3.9341429499102247
91,10,64.059505,0.18268101665787145
91,11,1636.96161,0.008595230586989758
91,12,12758.5285,0.005240369843591289
91,13,283.38031,0.06688955559403544
91,14,4.891674,5.871271675095274
91,15,4.946357,0.08224659077377552
91,17,3031.693936,0.34152234867946113
91,18,3554.41448,0.3141915743883646
91,19,11472.617492000001,0.10028133028946974
91,20,1073.614597,0.4451971977053885
91,21,74.272909,66.34160607604585
91,22,136.133851,0.2847968614360289
91,23,783.838037,1.5878237917152778
91,24,1268.3613659999999,2.745235442625426
91,25,391.86683300000004,0.007715709127136054
91,26,837.0498,0.6106731600676566
91,27,286.355159,0.8060657796634981
91,28,255.316749,1.150268956698959
91,29,184.708954,2.5166633935894627
91,30,138.806325,9.450432874726712
91,31,3096.903565,0.10050462226775858
91,32,822.877508,1.4206845844424272
91,33,251.666698,3.07734381487375
91,34,157.821096,12.672597717861494
91,35,176.24529,13.843165624454416
91,36,435.393976,6.706064388681391
91,37,16.645063,134.7469139047416
91,38,23.006294,53.49183416937991
91,39,287.639569,4.523894311634155
91,40,589.88098,5.023486132744948
91,41,1957.2276550000001,0.0044004078820355725
91,43,1904.4333900000001,2.1175510879905333
92,1,64.113282,4.42802369718025
92,2,24.511327,0.0488883975967519
92,3,913.803462,0.6220051560715142
92,4,337.461304,0.648694610034459
92,5,255.29391800000002,2.372787523673008
92,6,802.358284,0.9529081212801437
92,7,3849.5707239999997,0.5749060684097203
92,8,1143.782543,1.5781809208815665
92,9,51.894484000000006,6.599565620500243
92,10,230.98075799999998,0.3207561990942986
92,11,3101.1834849999996,0.007136416663846642
92,12,12774.466598,0.005866973421162958
92,13,1088.583525,0.12514672082695721
92,14,10.625935,1.6934500352204298
92,15,162.612272,0.01324664475507728
92,17,2963.1394410000003,0.32574209507138746
92,18,11789.012542,0.30542820776311974
92,19,18401.873492,0.1225917276292946
92,20,1707.513676,0.6633010724418936
92,21,150.29588,51.226319407424874
92,22,433.390971,0.17582846805546393
92,23,770.753587,2.194755879222395
92,24,1772.286513,2.187762226400241
92,25,464.844721,0.3041234139346072
92,26,1294.6515410000002,0.5992174356821778
92,27,488.115642,0.7742517827363542
92,28,1007.213329,0.5857066447737607
92,29,92.667477,5.627880912307561
92,30,211.38686,14.237589375233636
92,31,7802.371546,0.08242942388839682
92,32,2040.355506,1.250757284451389
92,33,406.104041,2.8552099485264666
92,34,743.1522,3.764272834689852
92,35,616.500302,8.47068857802441
92,36,840.355625,7.448245360409172
92,37,8.938785,97.24167490324469
92,38,62.234763,26.32856236634178
92,39,302.759216,5.7751112190751615
92,40,832.255531,5.09885755808813
92,41,2758.2843900000003,0.048567923773806365
92,43,3843.68407,1.89822725648729
