dms_dest,SCTG_Code,tons_2030,value_density_2030
20,40,140.599223,7.40144646460813
20,41,862.003634,0.0022399673549404085
20,43,1271.466893,1.7369734097354905
41,1,1.695125,6.892302632549222
41,2,5847.028239,0.08073812613922626
41,3,1741.513415,0.6633223749815329
41,4,2732.659205,0.3639412293637984
41,5,1674.552705,1.6865713483171616
41,6,2080.112972,0.6905795181974377
41,7,9642.405413,0.5229885130842091
41,8,2334.958785,1.0617259503362069
41,9,14.560044999999999,18.417564815218636
41,10,169.53598900000003,0.14519416582398914
41,11,1429.150122,0.019523770505615223
41,12,16342.472044,0.004080049904352157
41,13,858.5328949999999,0.0696582563676841
41,14,1200.749891,0.8231776524891644
41,15,0.430494,0.7475470041394305
41,17,2179.000594,0.2878220057520553
41,18,2670.570588,0.36021615673541596
41,19,33285.189602,0.09875976176811324
41,20,3087.469762,0.5290069734778506
41,21,279.702741,30.24367595132005
41,22,414.759609,0.1626941113255799
41,23,1027.062193,2.772591061094584
41,24,2397.644154,1.6453712219632404
41,25,262.79516700000005,0.3275026096655727
41,26,3681.065608,0.4666081958080657
41,27,897.657141,0.7178449873212784
41,28,850.487381,0.9206926733931163
41,29,270.20618299999995,3.057978284679001
41,30,489.272152,8.8476285208646
41,31,25467.337186,0.05940193797848748
41,32,3523.373522,0.4739706352655051
41,33,1664.865254,1.6030778824818934
41,34,728.354567,6.541434075335454
41,35,1389.303857,7.848955479434762
41,36,1594.650901,4.324411677299143
41,37,21.94805,149.64267764106606
41,38,85.683751,38.86455295356992
41,39,990.477399,2.5526098985727588
41,40,2043.3380730000001,3.2794648130162845
41,41,7090.016635,0.022115755303866082
41,43,6687.676692,1.374527835503206
42,1,0.10694300000000001,25.34900835024265
42,2,82.68816500000001,0.1208919619875468
42,3,1414.961488,0.3283593514313374
42,4,185.829822,1.112346617864166
42,5,82.13626000000001,2.170547344132786
42,6,29.515622999999998,1.6312057346714317
42,7,841.0360440000001,0.6493439816236936
42,8,246.910554,1.349304724333493
42,9,0.887641,10.516922945199692
42,10,16.508403,0.14222908175915017
42,11,1514.167357,0.008905149049518177
42,12,2336.323628,0.005816289249119386
42,13,59.007535,0.17270692632729026
42,14,16.697073999999997,2.2183199283898487
42,15,428.36337,0.006030208652060984
42,17,544.3308910000001,0.20949157743097843
42,18,425.30573,0.18253728088732782
42,19,5819.986092,0.08616281114302017
42,20,184.499945,0.49448531271919893
42,21,37.427931,69.06379214496253
42,22,83.347362,0.16228349254773053
42,23,233.356806,2.051322758505702
42,24,539.053391,2.3227331743100006
42,25,3.32155,2.7268014932787406
42,26,377.956049,0.5427366807403576
42,27,41.798313,1.1497374547149786
42,28,131.13608399999998,1.2182846027337528
42,29,60.329335,2.9043157445710284
42,30,48.581143,10.622185217008996
42,31,3261.1992020000002,0.0803504653562098
42,32,268.413741,1.3491457317008222
42,33,311.49584500000003,1.61695199016218
42,34,217.390437,4.276708632312101
42,35,166.940253,19.234911369758137
42,36,232.119415,4.105299629934015
42,37,5.343125,38.01662744180606
42,38,25.652449,28.57938386311576
42,39,170.251448,3.452302514337499
42,40,235.996746,7.782065480258783
42,41,1307.52783,0.0031491769471553043
42,43,882.683817,2.0628132865157083
49,1,0.377512,4.6931845875098
49,2,608.496702,0.12189476336718091
49,3,923.4039300000001,0.46140687856938184
49,4,1286.9825409999999,0.2816833456950525
49,5,82.26554800000001,1.4486215845787591
49,6,279.806017,0.5021357135432867
49,7,1160.472916,0.4167753704818045
49,8,420.160014,0.9535336315939861
49,9,1.611335,12.165958041003268
49,10,151.377479,0.19001924321913172
49,11,567.9742200000001,0.005604867065973522
49,12,4968.434163,0.005696790492018843
49,13,340.186504,0.025979893076534276
49,14,378.35295399999995,1.6201803726369215
49,15,10378.309111999999,0.012526159569643779
49,17,83.009045,0.30777812225161727
49,18,510.237367,0.30467858991597535
49,19,7932.174061,0.10585296912838384
49,20,1723.648133,0.16781732185475004
49,21,21.523803,91.16642730376225
49,22,751.041956,0.17652794153619827
49,23,172.941077,1.9069115632950522
49,24,642.672886,1.5673610408079361
49,25,1023.067153,0.009979772559465605
49,26,1241.852226,0.3979570263297978
49,27,210.39378299999998,0.38275752425631326
49,28,313.61888600000003,0.7015414467099408
49,29,71.576635,2.3700579874982948
49,30,73.229167,7.757345205087475
49,31,3479.2541100000003,0.08954980224195237
49,32,528.98419,0.4879641724264009
49,33,254.412465,2.6881087233677796
49,34,179.993484,6.695533244970135
49,35,392.652921,4.493864651525157
49,36,199.877817,5.482933041038767
49,37,2.211339,11.236117574012848
49,38,8.610367,26.63401252234661
49,39,177.650217,2.7214546943109
49,40,253.679282,5.43136766683217
49,41,1245.4308139999998,0.004535397258927946
49,43,1756.704477,1.2356813234215944
50,1,7714.322031,0.7878537060776741
50,2,12286.105864,0.08634546301675919
50,3,9713.785891,0.18946076721797495
50,4,8403.585377,0.18284172101176716
50,5,3295.089143,1.4378054712312223
50,6,7770.165437000001,0.29606464465294496
50,7,7921.204004,0.4578715675885274
50,8,1038.919783,0.8688453225844482
50,9,10.183327,25.13879692756601
50,10,111.773615,0.03858538528972155
50,11,15934.035614,0.004272694730278014
50,12,27849.264398,0.004601220777996651
50,13,2476.865564,0.060792970231629405
50,14,221.74347600000002,0.1706983771644312
50,15,6335.736242,0.006854701543934631
50,16,325.277466,0.16082845560534462
50,17,2024.124092,0.3215747977471334
50,18,2393.5356,0.32794984143958417
50,19,43017.394108,0.11262434587126711
50,20,7419.458167,0.2819039309774439
50,21,113.66895,45.82544689644798
50,22,6305.667130999999,0.14901168091804878
50,23,1494.489098,1.6616689949918926
50,24,5617.74746,0.8325546656025723
50,25,24158.508241,0.011910345068892783
50,26,9678.238578,0.1466580168550997
50,27,1823.119418,0.4743884092073227
50,28,2375.742822,1.034243893003331
50,29,121.787156,4.005533194321411
50,30,1004.4480229999999,3.6742671965018148
50,31,11263.076299000002,0.08431005604430736
50,32,7626.367826,0.40997606191254277
50,33,1000.4968220000001,1.6758319942969293
50,34,1217.046171,3.4017241544733476
50,35,724.25383,5.9304845836990605
50,36,8677.493674,0.6301189217669029
50,37,78.973911,6.290122411437873
50,38,56.733989,20.546571844260765
50,39,570.105069,2.4766344070166477
50,40,1300.099131,4.336959847564117
50,41,10427.013782,0.07738784932777028
50,43,5828.2336159999995,1.5036439646039061
61,1,476.258067,1.3766704690799496
61,2,2041.5202829999998,0.29291119342751104
61,3,14030.677286,0.7251990500595995
61,4,8931.806141,0.4100132458304773
61,5,5641.942351000001,2.1692649336147034
61,6,8114.68865,0.9288234449389503
61,7,40059.665175999995,0.5547650056449889
61,8,5841.472739,1.5513997025091657
61,9,57.335986,38.73963097974804
61,10,868.367291,0.41861534660222477
61,11,33325.592937,0.013839797025424488
61,12,54435.252167,0.004412971336350822
61,13,5073.560935,0.10065764382112423
61,14,299.52182899999997,1.798110884933198
61,15,928.28355,0.018300653932734237
61,16,38408.151136,0.15776253590141048
61,17,61120.758763,0.26976518004192895
61,18,17609.09293,0.22012282912064798
61,19,71521.260198,0.13351070621609407
61,20,19557.26914,0.277108666793139
61,21,1580.653355,26.42318420758358
61,22,1352.332917,0.27684737559338723
61,23,9656.956672,1.9273079907735966
61,24,14594.603615000002,2.0436091936985434
61,25,171.128649,0.5675491016118522
61,26,14565.494987999999,0.3956387317250575
61,27,8572.993844999999,0.4127085680883282
61,28,5485.74464,1.1142137041763578
61,29,1194.490058,2.621400488039893
61,30,3751.8078910000004,7.854136428916637
61,31,58506.672813,0.0997644783383249
61,32,6576.009738,1.082352645688859
61,33,4804.666561,1.8620044394169148
61,34,5959.279351,2.8270552481606592
61,35,5472.6638809999995,7.787458883133993
61,36,6249.9382989999995,4.3445394923889955
61,37,135.264406,50.85696630346345
61,38,380.890575,34.11298065067638
61,39,3163.3883779999996,3.0629016204218984
61,40,10382.944601,2.948982768438446
61,41,22897.127076999997,0.037699329291275355
61,43,18283.005165000002,1.977486710812292
62,1,100.32870299999999,1.1601988515689274
62,2,298.79088,0.1544128455326347
62,3,3279.200346,0.6044994832102888
62,4,642.400171,0.4763496412581123
62,5,386.55247199999997,2.587889441824602
62,6,1850.350355,0.4046882397036641
62,7,2814.609218,0.6401833943684612
62,8,1345.003632,1.2132054320727665
62,9,1.227598,13.13548449899723
62,10,47.892379,0.08582017819578353
62,11,5900.678003999999,0.005233426816217779
62,12,13304.814697999998,0.00783323340953155
62,13,979.1932059999999,0.03691187834895988
62,14,7.890551,2.5294073886601836
62,15,1.025278,0.18758034406278104
62,17,3955.3108290000005,0.3176012549480469
62,18,2245.207645,0.28084446906468646
62,19,8797.283135,0.16015785162062993
62,20,767.102064,0.4063715627025089
62,21,274.571992,29.21234467534474
62,22,1148.71576,0.2362389756888162
62,23,732.006806,1.6734101342494896
62,24,841.370507,2.768674442613901
62,25,837.674741,0.016228151971935844
62,26,4137.488098,0.4216020292223207
62,27,550.891321,0.6256103878608754
62,28,664.05486,0.9526801595880197
62,29,127.160696,2.9897882833230165
62,30,149.453833,11.054616903000406
62,31,12512.142371999998,0.07894045980569506
62,32,564.5396910000001,0.9450562476040325
62,33,584.753542,1.8669838437678075
62,34,2337.305633,0.8464167300451632
62,35,372.029687,11.829983601550595
62,36,799.0157810000001,4.752272730768505
62,37,15.694213999999999,12.659530257456666
62,38,162.794944,12.572901057050029
62,39,568.46222,2.5433529769137517
62,40,1192.216694,3.2446273034656903
62,41,1950.664254,0.0032794805599590383
62,43,3177.448156,1.8033174461651233
63,1,9.158237999999999,3.041810990280008
63,2,195.294425,0.32662058069501987
63,3,1203.768544,0.8252967685954087
63,4,755.775658,0.7062808253345465
63,5,582.098086,2.5221715520294636
63,6,901.2248040000001,1.2830504624016097
63,7,3940.04377,0.5799040202033086
63,8,1086.7292009999999,1.4316129073999182
63,9,2.614817,24.558041537897296
63,10,107.36068800000001,2.2784409503784104
63,11,1177.503697,0.02637768915641884
63,12,4485.036432,0.009968904306104419
63,13,93.776262,0.2851485325785325
63,14,0.298433,84.00963700395063
63,17,11929.127188999999,0.28547612491215935
63,18,1218.9117079999999,0.2518354454923326
63,19,11878.032062,0.1223457140807977
63,20,802.5113050000001,0.7318376842055825
63,21,136.937109,36.51859000104932
63,22,100.39430800000001,0.41818571028947177
63,23,472.049109,3.7023308193554922
63,24,1924.635706,2.091893364000595
63,25,0.955124,0.3599312759390404
63,26,1492.025642,0.6615698381542963
63,27,226.67497,1.0900278160398564
63,28,340.805329,1.2975293822356868
63,29,152.736465,2.836319165825921
63,30,250.174429,10.136403357195231
63,31,10656.402883,0.09988497217931246
63,32,1027.082267,1.4992735367711298
63,33,893.517185,2.142172426711636
63,34,921.566003,3.6278009395057946
63,35,1259.171787,8.962557941270012
63,36,493.573084,6.90674452377553
63,37,24.846979000000005,152.0090384428626
63,38,98.474478,41.0166858716428
63,39,464.248659,3.58984607643207
63,40,1070.406503,5.278268749923692
63,41,3428.08318,0.0018344118767853236
63,43,3325.091624,2.0950595313580447
64,1,251.05695400000002,1.2083166993255243
64,2,2459.629838,0.10656976059988747
64,3,3689.054713,0.9381986222116516
64,4,6179.240836,0.3325185791479968
64,5,2114.268727,2.790105851099788
64,6,4219.084596,0.7829231438335446
64,7,13314.96903,0.6623498743879541
64,8,5523.553403,1.4326042860746466
64,9,8.664907,28.634776230143036
64,10,932.709442,0.1950626961702828
64,11,13471.545020000001,0.007090194803802839
64,12,27451.619266,0.004802059478628644
64,13,2805.8119249999995,0.0939253679663508
64,14,38.671762,3.9139358067005063
64,15,1469.0498,0.01700655689140014
64,16,28060.792427999997,0.15776263987764816
64,17,21683.774666,0.34894661605500743
64,18,17934.149823,0.2486360839241663
64,19,41251.359904,0.11275520343631094
64,20,12240.186298,0.21138104817267053
64,21,372.531221,44.38057205948921
64,22,1512.166658,0.27937678083628265
64,23,3216.494893,1.307300894414944
64,24,2941.388665,2.5753969690027345
64,25,390.45738,0.17001196647890224
64,26,7366.518721,0.5059759609888053
64,27,2035.025257,0.6155844747827618
64,28,2178.645952,1.000560773079664
64,29,493.741539,2.9123378760319376
64,30,721.296892,11.391040402542039
64,31,25505.526628,0.15085908139124427
64,32,3271.967799,0.7169659223776487
64,33,2102.686313,1.9063338400586238
64,34,1689.4825549999998,4.456499979663892
64,35,1507.448884,20.069001850148307
64,36,1723.193349,5.578831563259476
64,37,13.8101,51.11791913165003
64,38,194.44376400000002,38.09235917434719
64,39,1580.085012,3.0863997344846656
64,40,3820.1227599999997,2.948338370806702
64,41,9482.768274,0.013272656819537506
64,43,11406.901585,1.845157068785213
65,1,967.436641,1.4762575108006477
65,2,219.32856399999997,0.11206408117457972
65,3,5192.277393,0.5217169641498773
65,4,2849.5528759999997,0.12003431393774917
65,5,385.047689,1.3362458747285195
65,6,477.775198,0.5336522282180081
65,7,3535.174301,0.43813052232300664
65,8,709.32613,0.7327433158285033
65,9,0.145731,93.80390925746752
65,10,62.06664899999999,0.036590979803017884
65,11,795.229512,0.02039340373474469
65,12,987.58557,0.012047523132603082
65,13,418.53066900000005,0.0764578413726713
65,14,0.047908,25.90241713283794
65,15,11.622707,0.09535132392135498
65,17,611.674664,0.3003692981143323
65,18,484.30003800000003,0.2590706517764097
65,19,3299.967373,0.14161163965544454
65,20,936.969165,0.36438716795979087
65,21,39.301931,49.74900748515384
65,22,2446.154327,0.2557860222038231
65,23,260.374787,3.3529062454883545
65,24,660.6692820000001,2.045724203202776
65,25,174.979476,0.02837193031713045
65,26,896.5542330000001,0.3406661290059404
65,27,593.090997,0.4473742905256071
65,28,427.320819,0.688089208216181
65,29,218.425566,0.4620736589964931
65,30,70.942683,7.399653781067175
65,31,1283.922827,0.16589064040373197
65,32,296.636025,0.8433234752926587
65,33,320.680624,1.2277379175238226
65,34,177.619455,6.794812519270483
65,35,212.863537,8.153839506575519
65,36,356.040077,4.7194323660367035
65,37,2.097741,21.33999693003092
65,38,66.23381,6.721253563701075
65,39,164.661599,2.711259809277086
65,40,596.837219,1.7076927050690516
65,41,862.8931949999999,0.02251306316073104
65,43,1590.144814,1.7697905324237972
69,1,2340.106733,1.1894575996247945
69,2,13323.621053,0.0857308746590933
69,3,18982.596675999997,0.5001948025374566
69,4,23038.609616,0.1393614733707809
69,5,1735.702796,1.315938710972728
69,6,3336.995058,0.5213746097193052
69,7,26401.415939000002,0.3782302129011581
69,8,2578.7037179999998,0.9441401687621098
69,9,2.166445,22.69432665034192
69,10,141.846404,0.32323465175754473
69,11,3106.367026,0.00968359461333015
69,12,11417.137294999999,0.009014638550862764
69,13,7457.315424,0.04060894554967936
69,14,137.33938,0.41638981113792706
69,15,50.469789000000006,0.02137281572546301
69,16,1085.07434,0.15811298283949834
69,17,4217.927159,0.2996825121322585
69,18,4848.251138,0.3203082979403201
69,19,15135.137813,0.14999496975508644
69,20,3472.275306,0.37350778285320674
69,21,269.784332,43.71995155745368
69,22,6657.7335920000005,0.24806932114023825
69,23,1893.37654,1.6856339925390647
69,24,2590.468218,2.4012550450445245
69,25,8791.376612,0.011657691852275751
69,26,6066.151261,0.34446328291120404
69,27,1900.370446,0.4919322303542075
69,28,3325.746358,0.7107095118105817
69,29,181.019646,2.280387389554391
69,30,644.290603,7.680240987466334
69,31,15438.995932,0.10985752075266497
69,32,1099.247867,1.0146121457063513
69,33,3023.312426,0.8821698505465675
69,34,1584.7692599999998,3.492032946802616
69,35,815.102729,10.488142672504782
69,36,2213.250924,2.6962219718472373
69,37,45.666145,90.46397039863996
69,38,241.29762200000002,13.638637269703386
69,39,655.219065,2.8140834081193895
69,40,2308.088742,2.4652001850975624
69,41,6077.461847,0.006444849015273465
69,43,6759.986453,1.666622289087596
81,1,31.894911,1.4050476735928186
81,2,7314.9500180000005,0.0672713480323332
81,3,1642.933686,0.6456512886302825
81,4,4360.203569,0.12771218010532295
81,5,1090.727219,1.8839422462418625
81,6,1278.26255,0.974946605061691
81,7,6819.736303000001,0.6298869276089663
81,8,1249.256373,1.2579422890804817
81,9,4.885072,18.907223885338844
81,10,209.591399,0.17930267023982221
81,11,9312.589802,0.009377872037405132
81,12,30676.894001000004,0.004995108484418432
81,13,1481.605159,0.05542660505814289
81,14,7.891367,12.456610939524166
81,15,968.021489,0.015383083608384649
81,16,2479.544552,0.1558286338062943
81,17,1898.781199,0.24916757931307074
81,18,317.338929,0.31735293655068714
81,19,45333.089551,0.128430853592055
81,20,4205.200615,0.2679891459827536
81,21,143.267806,46.798810253993835
81,22,734.430533,0.23744866078436858
81,23,960.798675,2.0193547206963
81,24,1922.94525,2.3929769326505785
81,25,109.941307,0.13283048381442292
81,26,5922.493617,0.46576894208580116
81,27,826.621584,0.6134607846145959
81,28,779.73551,1.0141154748742942
81,29,458.27107299999994,1.4864585987080186
81,30,462.050515,7.216728403603229
81,31,17088.494555,0.13798903361033957
81,32,1705.61795,0.8564237656504494
81,33,2438.34685,1.3055491149669705
81,34,970.554547,5.942158124266663
81,35,647.477037,11.809274757337842
81,36,1975.818757,4.050761977101729
81,37,16.707895999999998,34.63133844022013
81,38,142.640331,19.013719163340976
81,39,944.333594,3.105931716964842
81,40,1275.897242,4.723509970170467
81,41,8572.968742000001,0.011923780148550084
81,43,5316.07298,1.8540823443511116
89,1,2092.79291,1.909457516510795
89,2,19101.804990999997,0.06505335365351496
89,3,3562.097451,0.17237823724548068
89,4,2057.308348,0.15971313722584476
89,5,227.126279,2.0057139953408916
89,6,351.066437,0.943334989040835
89,7,2554.150436,0.5576539018314894
89,8,967.7665739999999,0.8196320582983889
89,9,3.798217,11.732982212443366
89,10,169.550431,0.34553323252832074
89,11,510.68626200000006,0.01815095037743545
89,12,5124.184380999999,0.009159579849240403
89,13,2442.810168,0.05061816882858169
89,14,56.848706,1.6060271275128057
89,15,5260.3326099999995,0.017494538334905784
89,17,2737.061036,0.3057372641652701
89,18,707.9516219999999,0.3829149966973308
89,19,27077.321379999998,0.1084711078795786
89,20,2350.438394,0.2251926180457041
89,21,52.89386,49.80482153316094
89,22,2729.947244,0.17360714975047334
89,23,513.47632,2.1110993813697196
89,24,617.292774,2.7422590921176084
89,25,711.224162,0.02246679577795334
89,26,2152.220026,0.4941489978497208
89,27,197.91747700000002,0.6149005122978604
89,28,308.636827,1.2582938895363904
89,29,180.569862,1.847645201168731
89,30,332.64410100000003,5.829355622632851
89,31,9750.075362,0.09875521380611046
89,32,548.958972,1.187570983902236
89,33,600.498792,1.5595323170941533
89,34,481.767027,5.4722667529091815
89,35,450.621706,8.108295173868077
89,36,4507.374986,0.8076323967512918
89,37,9.438882,7.109410680205559
89,38,24.458374,52.11659092709924
89,39,301.203758,3.4088337852013124
89,40,977.367177,3.2266276192944017
89,41,4797.94969,0.02793509408390649
89,43,3141.070984,1.8235824321313714
91,1,43.958043,3.6771678165927453
91,2,7.612161,0.24959364364468906
91,3,606.456554,0.5529006963291884
91,4,162.749231,1.633457493879034
91,5,387.968321,3.3322545863222683
91,6,553.315864,1.049844347134063
91,7,2853.431222,0.5289663585940814
91,8,398.547267,1.261697230506915
91,9,25.25429,5.2249284576996615
91,10,55.482518,0.16937208040918403
91,11,1507.934066,0.008765265204904523
91,12,11600.250054999999,0.005249282921599918
91,13,258.351654,0.06435189689166844
91,14,4.909378,6.226480421756076
91,15,8.519664,0.08224661207296437
91,17,3365.528858,0.3413909204102864
91,18,3719.8028520000003,0.31528330684768235
91,19,9972.90258,0.10035514284548441
91,20,736.296534,0.44453009064415894
91,21,53.045688,66.19115696076938
91,22,98.787066,0.2751498106037485
91,23,583.994413,1.580114597774414
91,24,951.7022690000001,2.754579732435207
91,25,313.985755,0.008355315354991184
91,26,690.983772,0.5994388722055255
91,27,248.257052,0.8071145225715481
91,28,218.047025,1.1487811058188022
91,29,177.075827,2.470627859894168
91,30,114.577305,9.449026960443867
91,31,2649.258886,0.10036584114339364
91,32,792.476172,1.4303143716477573
91,33,227.20289499999998,3.11707774674262
91,34,134.87740499999998,12.653395767067138
91,35,154.763294,14.071919320869455
91,36,377.788267,6.644304313452912
91,37,14.099172,128.18669326822882
91,38,17.797899,54.75962710542407
91,39,238.530667,4.509751978767578
91,40,440.147112,5.020140480894487
91,41,1822.190011,0.0037877657973836845
91,43,1557.9466,2.1443887194208067
92,1,45.675093,4.429954121823025
92,2,23.270266,0.056721612034860286
92,3,841.149414,0.6196721002530473
92,4,273.842036,0.6656953646079377
92,5,225.574477,2.3615100125002177
92,6,661.601783,0.9493259452113659
92,7,3332.868322,0.5729976571213605
92,8,954.802727,1.5763248233789344
92,9,49.552662999999995,7.510013861414472
92,10,200.05455,0.3165684784475034
92,11,2889.1168839999996,0.006314865833583216
92,12,11629.239877000002,0.00566997905257845
92,13,992.335568,0.12259644965179764
92,14,10.655288,1.6938380736400556
92,15,280.085233,0.013245441254662647
92,17,3072.595101,0.3227250076579485
92,18,12332.656209,0.3016496631346257
92,19,16444.902098,0.1237731608172691
92,20,1193.482703,0.6648580222448353
92,21,102.098461,51.412564323569974
92,22,320.672907,0.17716098479127204
92,23,573.74603,2.2102343435822984
92,24,1335.030286,2.1883981443249447
92,25,380.26046399999996,0.2524434804245124
92,26,1069.074466,0.6013493006763104
92,27,424.16185199999995,0.7704086222256499
92,28,865.3180189999999,0.5791841207457856
92,29,88.62558800000001,5.615826080612294
92,30,174.422222,13.89828591049597
92,31,6705.761004,0.08463853374157622
92,32,1957.148668,1.2631772774453331
92,33,365.984055,2.826828142827151
92,34,635.2612819999999,3.7549295503893156
92,35,534.795616,8.543764876337358
92,36,731.2501570000001,7.359794349418512
92,37,7.8311209999999996,87.96083874837332
92,38,47.49412,26.877442744491315
92,39,251.34381,5.710291031237253
92,40,638.077035,5.07837629903104
