Commodity_SCTG,FAF,value_fraction
04,259.0,0.0005069993631399018
04,261.0,0.001942957950710488
04,262.0,0.001791015647417398
04,269.0,0.010107511248926365
04,271.0,0.010097949659297093
04,279.0,0.02045919949848007
04,280.0,0.01071532688882243
04,291.0,0.006088997724123287
04,292.0,0.000384939337427712
04,299.0,0.06028118986810305
04,300.0,0.004013174484961402
04,311.0,0.007694523487947783
04,319.0,0.04285751725779001
04,321.0,0.00018765922090406188
04,329.0,0.004688044671612282
04,339.0,0.0002451247081428681
04,341.0,0.0027372888881337857
04,342.0,0.0017284194937235437
04,350.0,0.0011835526941912282
04,361.0,0.0013162603815299464
04,362.0,9.419359777818743e-05
04,363.0,0.013929971638856148
04,364.0,0.0021284343739873513
04,369.0,0.00670506371108755
04,371.0,0.00585264350403053
04,372.0,0.004843148247052522
04,373.0,0.00018047747381192935
04,379.0,0.021740977482589456
04,380.0,0.005809947446732444
04,391.0,0.005878502200317382
04,392.0,0.0016148213750970387
04,393.0,0.0017317785905473777
04,394.0,0.006152590290946541
04,399.0,0.012606612419072174
04,401.0,0.010688118424251236
04,402.0,0.0001332424245048434
04,409.0,0.0061909477737758355
04,411.0,0.0056450682591404795
04,419.0,0.00028100666604791836
04,423.0,0.013870632977823037
04,421.0,0.005620814451580612
04,429.0,0.04102122476520399
04,441.0,0.005264141928066189
04,452.0,0.0020456336818175363
04,459.0,0.0008537971709982027
04,460.0,0.011198791239109699
04,472.0,0.005663322794938995
04,479.0,0.004949049007564889
04,481.0,0.001486266886792769
04,482.0,3.5633130442333566e-05
04,484.0,0.011298105328221545
04,485.0,0.0002920816072602562
04,486.0,0.0006862012736872061
04,487.0,2.707191636571929e-05
04,488.0,0.010692806093375739
04,489.0,0.023498947291055335
04,491.0,0.022133228309644173
04,499.0,0.00032904862926834254
04,500.0,0.007868846161109841
04,511.0,0.0034310945893853985
04,513.0,0.004455280503965647
04,512.0,5.552527258142229e-05
04,519.0,0.00421967872301127
04,532.0,0.0009853391921063688
04,531.0,0.005292855429093124
04,539.0,0.0018143021539344935
04,540.0,3.9637777950621965e-05
04,551.0,0.016084113552022758
04,559.0,0.03013555907602483
04,560.0,0.0004358153712235877
05,11.0,0.002501290555802008
05,12.0,0.0010357293368638354
05,19.0,0.01693642729709819
05,20.0,0.00806878383784616
05,41.0,0.005450609649147637
05,42.0,5.8475389689370655e-05
05,50.0,0.03742726903741303
05,65.0,0.009060711003678359
05,61.0,0.05033365934351349
05,63.0,0.003810936851461629
05,62.0,0.0023749644464308435
05,64.0,0.019521671452609687
05,69.0,0.007941754202477504
05,81.0,0.011473273611278688
05,89.0,0.006468775719540125
05,91.0,0.0001353539208475048
05,92.0,1.951128758840543e-05
05,109.0,0.0064512338748304275
05,111.0,0.0005275227573768267
05,121.0,0.0028173531842688223
05,122.0,0.019348400048466368
05,123.0,0.0017395899168603653
05,124.0,0.005912758207580361
05,129.0,0.006155954891070583
05,131.0,0.02890307493756465
05,132.0,0.0004850660391199819
05,139.0,0.013912881312075654
05,151.0,0.001787886404879385
05,159.0,0.0007084816670332593
05,160.0,0.001854649368385558
05,171.0,0.03886959589862387
05,172.0,0.0016626789269995371
05,179.0,0.01596098583697218
05,181.0,0.0001310199871956252
05,183.0,0.00010891850939648592
05,182.0,0.0008989499134852493
05,189.0,0.014970887735376314
05,190.0,0.04881763984942563
05,201.0,0.004820522398351162
05,202.0,0.005160932885009241
05,209.0,0.032841333327063876
05,211.0,0.0009910055852011927
05,212.0,0.0021753817719431428
05,219.0,0.005689885505735058
05,221.0,0.00023108165934311088
05,223.0,0.003064245466118956
05,229.0,0.005328760090501152
05,230.0,0.003606454274691076
05,241.0,0.0033587453942462153
05,242.0,0.003707903471757979
05,249.0,0.00429039938454957
05,251.0,0.014672671613166195
05,259.0,0.005359453311431546
05,261.0,0.007372181174423154
05,262.0,0.005993529991265115
05,269.0,0.0033024004685688114
05,271.0,0.004599639493083437
05,279.0,0.019542857240784195
05,280.0,0.014104503994090712
05,291.0,0.004405899888420529
05,292.0,0.0016492851803252167
05,299.0,0.014933195460454716
05,300.0,0.0008747409464236318
05,311.0,0.014133295823291921
05,319.0,0.0523213354054971
05,321.0,0.0025610058652451202
05,329.0,0.0010465480967071315
05,331.0,0.0005558273479706082
05,339.0,7.4170771320637e-05
05,341.0,0.01566143210058596
05,342.0,0.00619822890160907
05,350.0,0.0016857389788685557
05,361.0,0.0008849878223687105
05,362.0,0.00129630197597276
05,363.0,0.03742073317921699
05,364.0,0.000428920113356699
05,369.0,7.133553553023254e-05
05,371.0,0.0031822788723997295
05,372.0,0.0023955199033536545
05,373.0,0.00038345029002656653
05,379.0,0.025711322319646998
05,380.0,0.00027994153791052756
05,391.0,0.004421815707219447
05,392.0,0.006159328891751688
05,393.0,0.009191350979748453
05,394.0,0.0010745297657971645
05,399.0,0.007041648202520978
05,401.0,0.002660417779616408
05,402.0,0.0007104864275971649
05,409.0,0.009805010892102128
05,411.0,0.005548074555512322
05,419.0,0.0025424238530750033
05,423.0,0.0013989613229548397
05,421.0,0.018237084820525325
05,422.0,0.0009700414472377251
05,429.0,0.010984415151306177
05,441.0,0.0017953017928996817
05,451.0,0.00013618353554394654
05,452.0,0.002564548378698534
05,459.0,0.008463209630459862
05,460.0,0.0030785630230857233
05,473.0,0.002113998042915052
05,471.0,0.0008708082012964594
05,472.0,0.006655681455445358
05,479.0,0.003997664594148943
05,481.0,0.0006621433452662242
05,482.0,0.0007677922183888051
05,484.0,0.016056986691456075
05,485.0,7.495900486873438e-06
05,486.0,0.013266061893217102
05,487.0,2.9618354583055446e-05
05,488.0,0.004456197796603491
05,489.0,0.04480930835940441
05,491.0,0.0044621711961023
05,499.0,0.004107092719441941
05,500.0,2.307860967907286e-05
05,511.0,0.004177114992569034
05,513.0,0.001186173198279754
05,512.0,0.005933224701070218
05,519.0,0.007011826648555279
05,532.0,0.0007221154419644138
05,531.0,0.014700584666676151
05,539.0,0.007618398082236008
05,540.0,0.002004670867677489
05,551.0,0.004750865266483748
05,559.0,0.01980072411032368
05,560.0,1.0695459974942887e-05
06,11.0,0.0011563712013601406
06,12.0,0.0003014609169690373
06,19.0,0.003931413578033043
06,20.0,0.0005263769717606373
06,41.0,0.00889120122369616
06,42.0,5.7017142809762307e-05
06,49.0,0.0023853757467050605
06,50.0,0.02182821467358541
06,65.0,0.004446375680099136
06,61.0,0.05684003102024196
06,63.0,0.006271887028796549
06,62.0,0.006634892671313639
06,64.0,0.022193383955182663
06,69.0,0.02065136410955781
06,81.0,0.007283244979383192
06,89.0,0.001189897002522402
06,91.0,0.004233456971097161
06,92.0,0.006312865926961247
06,99.0,0.003927043652238247
06,101.0,0.0008512481610287723
06,111.0,0.0003794026510209342
06,121.0,0.0012634984920604977
06,122.0,0.007708218276453351
06,123.0,0.005660465147490306
06,124.0,0.0039233890847823315
06,129.0,0.007958566462911914
06,131.0,0.01800848580314769
06,132.0,0.0008494715210092633
06,139.0,0.015426002810896169
06,151.0,0.0013094830469297122
06,159.0,0.0003582426348735829
06,160.0,0.004061279115668718
06,171.0,0.030341971315911657
06,172.0,0.001077416156351623
06,179.0,0.015817006653784858
06,181.0,0.002914016936742775
06,183.0,0.0025023296671149273
06,182.0,0.005439117210518304
06,189.0,0.016573273976728076
06,190.0,0.018209108510202188
06,201.0,0.0018067579269625768
06,202.0,0.0016957353270513804
06,209.0,0.019410465274830157
06,211.0,0.0013793487405479878
06,212.0,0.005375239506436828
06,219.0,0.01099126481731319
06,221.0,0.00227061731811497
06,222.0,0.00015622203521347764
06,223.0,0.0007444811671038642
06,229.0,0.003684213546905206
06,230.0,0.0008851963862903223
06,241.0,0.0026469743055080337
06,242.0,0.0030704322764920906
06,249.0,0.0064505921489580375
06,251.0,0.013683254880075551
06,259.0,0.0004018184763901794
06,261.0,0.005683853645404903
06,262.0,0.020717415482715926
06,269.0,0.016649469261627057
06,271.0,0.019185619745125015
06,279.0,0.005874481231912643
06,280.0,0.004256269846842937
06,291.0,0.002440318840262215
06,292.0,0.005007364714276561
06,299.0,0.010569819610634088
06,300.0,0.0023072946045938274
06,311.0,0.0037653356192181094
06,319.0,0.005219518379304124
06,321.0,0.005115102215528025
06,329.0,0.001058994447800211
06,331.0,0.0009472091828473565
06,339.0,4.973475438188687e-05
06,341.0,0.03467272071507239
06,342.0,0.021007493348411004
06,350.0,0.005078225973313072
06,361.0,0.0029157207039421885
06,362.0,0.0038748769344009544
06,363.0,0.021625705102627117
06,364.0,0.005736758703891434
06,369.0,0.008530552024049226
06,371.0,0.0051430894327700845
06,372.0,0.004665136036054594
06,373.0,0.002444714248456698
06,379.0,0.00880942048600183
06,380.0,0.0036989929476941566
06,391.0,0.004747390250005118
06,392.0,0.007964054336305555
06,393.0,0.05678444568555911
06,394.0,0.0025600087928123417
06,399.0,0.018025701280995766
06,401.0,0.001325127167155538
06,402.0,0.000750238210888835
06,409.0,0.0001388986598953518
06,411.0,0.010407648764176353
06,419.0,0.0029142258408376585
06,423.0,0.006722398660371622
06,421.0,0.0076352350712781385
06,422.0,0.002174915190218201
06,429.0,0.042926990945611344
06,441.0,0.0011397310924480435
06,451.0,0.00023426666967667654
06,452.0,0.0017832886940501258
06,459.0,0.0048189323278768435
06,460.0,0.0026750326089006933
06,473.0,0.0024815842024894
06,471.0,0.006261847903453678
06,472.0,0.00981559076890888
06,479.0,0.016276464162925764
06,481.0,0.0031573955334915443
06,482.0,0.00037282207843474836
06,483.0,0.0004533701545728689
06,484.0,0.022843708727656335
06,485.0,0.0004050870915158537
06,486.0,0.02250309440152129
06,487.0,9.379422850758386e-05
06,488.0,0.004753257883224044
06,489.0,0.00710345340297269
06,491.0,0.007481226989442582
06,499.0,0.0024981907999087703
06,500.0,6.045153756932437e-05
06,511.0,0.004269978827729572
06,513.0,0.003123887141437178
06,512.0,0.0007772819075215024
06,519.0,0.010233069856858724
06,532.0,0.004561918432158664
06,531.0,0.01666912443199206
06,539.0,0.0013472361257990209
06,540.0,0.0017156046788420918
06,551.0,0.005870815200340785
06,559.0,0.0176997442870202
06,560.0,4.377853334708279e-05
07,11.0,0.004019511393765536
07,12.0,0.00012040296023336078
07,19.0,0.004769431593610112
07,20.0,0.0008909868207398862
07,41.0,0.013518597592564885
07,42.0,0.0013587812403783647
07,49.0,0.00046735697965399924
07,50.0,0.00943142940062526
07,65.0,0.0035811201433457104
07,61.0,0.05964277815812943
07,63.0,0.0029836576563327596
07,62.0,0.0058003606554649905
07,64.0,0.020698265179759204
07,69.0,0.03889139315725684
07,81.0,0.011487515548971492
07,89.0,0.0024320541346424824
07,91.0,0.004342690588188352
07,92.0,0.002988680798078026
07,99.0,0.0009386865480439328
07,101.0,0.0022558416697027635
07,109.0,0.00013087077948698597
07,111.0,2.8355480983756877e-05
07,121.0,0.0032815660870017353
07,122.0,0.009818675265416745
07,123.0,0.002807596716325023
07,124.0,0.00677177596649646
07,129.0,0.012857428201892803
07,131.0,0.01341976177448982
07,132.0,0.0015743843610798482
07,139.0,0.008880054122160664
07,151.0,0.0014153698315133069
07,159.0,0.0015919287829811106
07,160.0,0.013637467755422985
07,171.0,0.037676253149936105
07,172.0,0.0029696730743829637
07,179.0,0.02298910947086745
07,181.0,0.001614863825475186
07,183.0,0.002227469182908727
07,182.0,0.005982950680168581
07,189.0,0.009145465739905097
07,190.0,0.02515138998151525
07,201.0,0.003007884936071556
07,202.0,0.0008800026979284687
07,209.0,0.0018935480274851486
07,211.0,0.0025643670031844515
07,212.0,0.0023630032013199505
07,219.0,0.006422801060835884
07,221.0,0.0014314367498087738
07,222.0,0.0005152236995050286
07,223.0,0.005176121596674051
07,229.0,0.003558365263539687
07,230.0,0.003213130468358206
07,241.0,0.011101386706829522
07,242.0,0.0029742935060740796
07,249.0,0.002733906715041186
07,251.0,0.016706831993650247
07,259.0,0.0016196936394701179
07,261.0,0.005096125619605003
07,262.0,0.005006015692165857
07,269.0,0.006235904576405808
07,271.0,0.008562328092407106
07,279.0,0.016372231475473106
07,280.0,0.004248523208361036
07,291.0,0.007310798987512487
07,292.0,0.005152881511569297
07,299.0,0.010460977980803992
07,300.0,0.00132587507840935
07,311.0,0.003112440485721548
07,319.0,0.007981874321755655
07,321.0,0.0035312127963483897
07,329.0,0.0015939849134632038
07,331.0,0.0033603314096574285
07,339.0,0.00021889579546617704
07,341.0,0.04844879165616848
07,342.0,0.009127644665812302
07,350.0,0.005109060337398274
07,361.0,0.005139699769196143
07,362.0,0.004627443716987708
07,363.0,0.018070865200520668
07,364.0,0.004861329413366187
07,369.0,0.016579983808974255
07,371.0,0.002972753115912304
07,372.0,0.0025529730784700565
07,373.0,0.0011007515995370349
07,379.0,0.008392575109250082
07,380.0,0.004389237330629542
07,391.0,0.005379323540035143
07,392.0,0.01117489148170541
07,393.0,0.006946449980185974
07,394.0,0.003637978835375585
07,399.0,0.01605019928496432
07,401.0,0.0022311702153386776
07,402.0,0.0011175636833815202
07,409.0,0.0026915680210100133
07,411.0,0.00818933130297166
07,419.0,0.007850234827738828
07,423.0,0.007543909800327889
07,421.0,0.011441322533377086
07,422.0,0.002337534302574617
07,429.0,0.02185581964614624
07,441.0,0.0015099251866487328
07,451.0,0.0004784110317752837
07,452.0,0.0017988673009698114
07,459.0,0.002107112116118034
07,460.0,0.0033448356100981933
07,473.0,0.006066599511109362
07,471.0,0.005599779775867577
07,472.0,0.003358555857269194
07,479.0,0.008149255837288018
07,481.0,0.0022606981823729004
07,482.0,0.0006596954623630169
07,483.0,0.0007028383494675583
07,484.0,0.02332653436646954
07,485.0,0.00203550288742136
07,486.0,0.01516374354617079
07,487.0,0.0003145594778599541
07,488.0,0.006385084636847417
07,489.0,0.015571250922268152
07,491.0,0.007623418624552697
07,499.0,0.004941046760902641
07,500.0,0.012006139238348406
07,511.0,0.00046022157735025406
07,513.0,0.0011282937066935158
07,512.0,0.0052387343737017745
07,519.0,0.01295161621700086
07,532.0,0.001389355408409368
07,531.0,0.01543881500995434
07,539.0,0.009931492541987623
07,540.0,0.001020824603906913
07,551.0,0.008177134523105674
07,559.0,0.04998859896399349
07,560.0,0.0007263004735518343
08,11.0,0.002088307293053406
08,12.0,0.0008952998313357241
08,19.0,0.003930714794012416
08,20.0,0.001392885311403724
08,41.0,0.01443475922966124
08,42.0,0.0005918410428932103
08,49.0,0.001334432535422437
08,50.0,0.004547493017376157
08,65.0,0.0061005471357262345
08,61.0,0.053628463780064466
08,63.0,0.007179373757984994
08,62.0,0.006115076378449887
08,64.0,0.09289480015065846
08,69.0,0.03607484160587865
08,81.0,0.019218343520836144
08,89.0,0.002805917298776277
08,91.0,0.0017876767069694547
08,92.0,0.011448264699520276
08,99.0,0.0006628966937899959
08,101.0,0.0018990915240741206
08,109.0,0.0008078596232837876
08,111.0,0.0023373229979663543
08,121.0,0.012374454070225652
08,122.0,0.017725803072381932
08,123.0,0.00731142019745694
08,124.0,0.010203652728246554
08,129.0,0.011989456903415853
08,131.0,0.014392139669298176
08,132.0,0.0016621811090509991
08,139.0,0.009783700331837975
08,151.0,0.0023667826799924196
08,159.0,0.0012421619977102242
08,160.0,0.0019024816744613164
08,171.0,0.036944707325759565
08,172.0,0.00374971559618957
08,179.0,0.010750068392623461
08,181.0,0.0015488014802355287
08,183.0,0.00148154492001025
08,182.0,0.005381073967075151
08,189.0,0.008011330393174492
08,190.0,0.006297241162048568
08,201.0,0.002478440635178169
08,202.0,0.0005264122374754025
08,209.0,0.001553623734201009
08,211.0,0.000571851569928688
08,212.0,0.015327045287040363
08,219.0,0.012410174169163773
08,221.0,0.0009090932716203948
08,222.0,0.00029493692675353295
08,223.0,0.0035356563020344104
08,229.0,0.004225556900121297
08,230.0,0.00414444664062779
08,241.0,0.008081651725872638
08,242.0,0.001640979113355292
08,249.0,0.0009091645178669936
08,251.0,0.014415388088694329
08,259.0,0.001062497706049044
08,261.0,0.00930975867983991
08,262.0,0.004394591126582579
08,269.0,0.009026306230318833
08,271.0,0.010614645630680897
08,279.0,0.0025002920754579436
08,280.0,0.004286874317329443
08,291.0,0.0038616252276777088
08,292.0,0.02685087019126797
08,299.0,0.002130063211179585
08,300.0,0.0023892698507645676
08,311.0,0.002694041868503768
08,319.0,0.0008208171647918203
08,321.0,0.008351768729852885
08,329.0,0.0012674258434003103
08,331.0,0.003925525711355957
08,341.0,0.02642474538716643
08,342.0,0.0038471303785879408
08,350.0,0.004226021865284181
08,361.0,0.0012789351141314546
08,362.0,0.0030037609767458394
08,363.0,0.05326572185408325
08,364.0,0.006427216544669924
08,369.0,0.01565111932061754
08,371.0,0.003940007546467401
08,372.0,0.00211212583644729
08,373.0,0.0035758821612365014
08,379.0,0.006129319730104941
08,380.0,0.0029396402279161325
08,391.0,0.009562481689658248
08,392.0,0.006970109646443903
08,393.0,0.014222840163557578
08,394.0,0.0031613660670005666
08,399.0,0.004159642957693528
08,401.0,0.003466483787171055
08,402.0,0.002132937897000709
08,409.0,0.0005501376974091639
08,411.0,0.010778399342389779
08,419.0,0.004874780892016528
08,423.0,0.0005518010001029945
08,421.0,0.005845740056434042
08,422.0,0.0032461922251781536
08,429.0,0.0035914277897050257
08,441.0,0.002497276479399837
08,451.0,0.0016606353937852246
08,452.0,0.0009981861185103292
08,459.0,0.00834656632833002
08,460.0,0.001713533317622851
08,473.0,0.002722691700487402
08,471.0,0.0020597929068089838
08,472.0,0.0030804352316580286
08,479.0,0.006955809391832607
08,481.0,0.016275253506424316
08,482.0,0.000753881969250361
08,483.0,0.002309592069297077
08,484.0,0.022217052728386533
08,485.0,0.0011521324203611154
