Commodity_SCTG,FAF,value_fraction
06,159,0.0008144727793227838
06,160,0.004076108709078868
06,171,0.07024342402880573
06,172,0.003302976574935236
06,179,0.018114014872745148
06,181,0.0018101182716553207
06,183,0.004497740110534779
06,182,0.011390634145253733
06,189,0.014884701662998963
06,190,0.009156678046071804
06,201,0.0025858674377430045
06,202,0.0013174832225478134
06,209,0.003870312295950123
06,211,0.0019738730136208966
06,212,0.0055223234821969
06,219,0.005881532971500296
06,221,0.0015284562859075813
06,222,0.0007028094384434871
06,223,0.003983431376759849
06,229,0.0038833850181419576
06,230,0.003404440640718634
06,241,0.009946822510725902
06,242,0.0051810931117956495
06,249,0.002261903168358859
06,251,0.012383963659452294
06,259,0.002516075162409406
06,261,0.008743439929641925
06,262,0.008396966056059392
06,269,0.004403886809617002
06,271,0.011425779711549905
06,279,0.003109172607254635
06,280,0.012010220201382293
06,291,0.0025112044777696177
06,292,0.0068272983049211125
06,299,0.014705302172665318
06,300,0.0013431352190798303
06,311,0.0033547903267498597
06,319,0.003183832636590862
06,321,0.006377723385787881
06,329,0.0022855791921459283
06,331,0.0021242609858665136
06,339,0.00031666737752624006
06,341,0.025099758970060535
06,342,0.013041096283327636
06,350,0.004520507838556751
06,361,0.00550386201608932
06,362,0.004311602758821049
06,363,0.03305858198592044
06,364,0.00518774023574062
06,369,0.008470392226313258
06,371,0.006099025670368766
06,372,0.003264984653297324
06,373,0.003767036042912034
06,379,0.008641663348532435
06,380,0.0025258725325459992
06,391,0.00537512098774701
06,392,0.007886577720266113
06,393,0.01588465188640916
06,394,0.0026300341307579325
06,399,0.010442909397499912
06,401,0.002512721949315072
06,402,0.0031746698289570165
06,409,0.0017798404198428957
06,411,0.010685297617243782
06,419,0.0041219673339077615
06,423,0.01663898419428968
06,421,0.014460372605358013
06,422,0.007965086914277553
06,429,0.0366075637905571
06,441,0.001987060577166497
06,451,0.0003568422343788674
06,452,0.0017334281099850811
06,459,0.005542503713439946
06,460,0.001747665339259658
06,473,0.0030742793487464498
06,471,0.002776791643106184
06,472,0.012334387361751294
06,479,0.008874516177654307
06,481,0.004001237745105154
06,482,0.0006812758731752927
06,483,0.0007900052016706602
06,484,0.02618250293533036
06,485,0.0010147865527099468
06,486,0.014277823871364406
06,487,0.00045170688538869326
06,488,0.0043984815520080505
06,489,0.012986266156057252
06,491,0.007705112091736238
06,499,0.002312286943434802
06,500,0.0010114027873592373
06,511,0.003728269144020495
06,513,0.004659479703542806
06,512,0.0016677425121675493
06,519,0.0091875199217809
06,532,0.0014482163863381975
06,531,0.017988798502890906
06,539,0.003723710588877706
06,540,0.0021832086827850775
06,551,0.006793199099327342
06,559,0.01175964137804317
06,560,0.0009641122254470763
07,11,0.004101340567624183
07,12,0.0004729287766607434
07,19,0.00601544423775997
07,20,0.0015733849390968905
07,41,0.01348154626789537
07,42,0.001549785413171429
07,49,0.001126104158001441
07,50,0.009978493940654644
07,65,0.00374959640630654
07,61,0.06289040362990751
07,63,0.006698984104502253
07,62,0.0049918728379463
07,64,0.024338429815004912
07,69,0.020577310645485496
07,81,0.01081315963678772
07,89,0.003717907634652252
07,91,0.004233591104890881
07,92,0.005559211429822341
07,99,0.0010204865801615513
07,101,0.0019433255843886044
07,109,0.0005652050378260325
07,111,0.0008206187327973102
07,121,0.0050727692348496185
07,122,0.013287057135770119
07,123,0.007198864031333475
07,124,0.005599587314219712
07,129,0.016757968713175093
07,131,0.024146977925471234
07,132,0.0010732111387539952
07,139,0.009544216875720681
07,151,0.0025275979266832426
07,159,0.0014763966167975447
07,160,0.009072489533857529
07,171,0.04665092129941075
07,172,0.005279998644932751
07,179,0.013891685700960095
07,181,0.0026691987007024316
07,183,0.003301064402049106
07,182,0.007953124384762325
07,189,0.006771365887799593
07,190,0.014900446660491864
07,201,0.0046310726465562625
07,202,0.0010995434998473067
07,209,0.0030184209691901036
07,211,0.0016330291124924342
07,212,0.0040170721334766854
07,219,0.005242518660485664
07,221,0.0012118178090595225
07,222,0.0007239760603805427
07,223,0.007476897860475174
07,229,0.0032393737463430696
07,230,0.0039677193024917085
07,241,0.006716160015377164
07,242,0.0059397530278270045
07,249,0.004256569185872178
07,251,0.01527853331051191
07,259,0.0038725690565111883
07,261,0.007671988749457619
07,262,0.0050917465068151995
07,269,0.007937682076003183
07,271,0.010270589272175558
07,279,0.008743690896634503
07,280,0.007082426146955781
07,291,0.004058970718451535
07,292,0.005413235459604563
07,299,0.014433209811925383
07,300,0.0016611610547308776
07,311,0.0031936640514788443
07,319,0.004808840440063156
07,321,0.00506526088486052
07,329,0.0022076125078065146
07,331,0.002245869310834512
07,339,0.000792926097674728
07,341,0.03163072935027854
07,342,0.009391534757364099
07,350,0.0036903560391366662
07,361,0.004445047646079593
07,362,0.006029353726289311
07,363,0.02577432960794397
07,364,0.004431178897039905
07,369,0.008343808699217177
07,371,0.004565694669452157
07,372,0.0020808446140122678
07,373,0.0025242832900586546
07,379,0.007449603587626513
07,380,0.002267483500843753
07,391,0.006403813319628143
07,392,0.010958708876659094
07,393,0.009266088368340225
07,394,0.003078744267144101
07,399,0.007466419948825381
07,401,0.003343941324084235
07,402,0.0015838931497739695
07,409,0.00323608921558257
07,411,0.008755288896151039
07,419,0.0032814578802288427
07,423,0.012401425425929626
07,421,0.009717958903391288
07,422,0.005502464908389293
07,429,0.03288311433421503
07,441,0.001910591706724006
07,451,0.0006051167945677582
07,452,0.002425952581556321
07,459,0.003538028761574142
07,460,0.002767429098252677
07,473,0.0031706870683619968
07,471,0.004098454479043853
07,472,0.006866692278639796
07,479,0.00699645493757506
07,481,0.004720988903934834
07,482,0.0015427164298892925
07,483,0.0008492703771484911
07,484,0.027599631467897835
07,485,0.0020917652489393286
07,486,0.01898577874752847
07,487,0.0010370643655119483
07,488,0.005376563489679453
07,489,0.01810754743941444
07,491,0.009067722648233923
07,499,0.00451173850112653
07,500,0.0038545777560384546
07,511,0.0026780690990796737
07,513,0.003891548786271076
07,512,0.002503265258390442
07,519,0.005831708124847637
07,532,0.0010604398365180474
07,531,0.015376357937192393
07,539,0.008094054504116086
07,540,0.0017866240833844897
07,551,0.00848202368433001
07,559,0.03771366062911258
07,560,0.0015558437799776685
08,11,0.003129888778843716
08,12,0.001118006280371846
08,19,0.004996645645539892
08,20,0.0015063369525253254
08,41,0.01721741495549205
08,42,0.0023388080770907235
08,49,0.0026950864132600466
08,50,0.006070604703399269
08,65,0.003702037394227882
08,61,0.06290546430530426
08,63,0.010690590424826176
08,62,0.011597056650661337
08,64,0.05634379631836489
08,69,0.017416563742346586
08,81,0.01087077066480918
08,89,0.005919404509065021
08,91,0.0035097448270864713
08,92,0.010524572009425555
08,99,0.0016493717386331197
08,101,0.0022364284172447222
08,109,0.0008061605976440417
08,111,0.003762142409756704
08,121,0.007135173378220123
08,122,0.014956742607325182
08,123,0.008653941096565474
08,124,0.011722884702607699
08,129,0.01989049955134753
08,131,0.01913914864640461
08,132,0.0013383805063311878
08,139,0.005894451233665655
08,151,0.0029201001401077497
08,159,0.0015440235321541877
08,160,0.0033471525966823346
08,171,0.04366070714936656
