dms_dest,SCTG_Code,tons_2050,value_density_2050
11,1,2733.3396009999997,0.7047067657803273
11,2,257.320088,0.10093653861955776
11,3,271.875128,1.0768907555236167
11,4,1497.402448,0.3430648461848915
11,5,434.489838,1.4355119635732423
11,6,685.317182,0.5330426722031317
11,7,3246.9744530000003,0.5957761409895515
11,8,747.948139,0.8530367430996442
11,9,10.897870000000001,7.110676627634574
11,10,58.893769000000006,0.2317763700944322
11,11,8355.506366,0.005206037144200532
11,12,22393.813105,0.005188922246299152
11,13,2162.441662,0.0192731523038886
11,14,23.036268,0.2522804909197966
11,15,1331.310085,0.02386239153292375
11,17,3577.2506869999997,0.2622210386062329
11,18,1463.207108,0.2555274283837063
11,19,28087.725236,0.09622079409392867
11,20,3194.00084,0.3290087852638135
11,21,493.06511400000005,16.689087228750886
11,22,564.604983,0.2091765252805075
11,23,2043.216623,0.7431825335634027
11,24,2918.270742,1.343113345375821
11,25,7422.00316,0.014119910924424882
11,26,4723.1974979999995,0.2119186361408426
11,27,804.90242,0.468940459888293
11,28,386.03416,0.9875276672406401
11,29,117.956956,1.829965695282947
11,30,238.948348,9.619774303691775
11,31,7490.865189,0.08932083218938837
11,32,5389.552037,0.4508885924687473
11,33,1965.884144,0.8807211120677312
11,34,834.723155,4.822858798016691
11,35,474.596717,10.215857148459794
11,36,4858.761535,3.962778646740069
11,37,65.819941,4.461231976795604
11,38,39.738267,36.75254499648915
11,39,671.2291299999999,1.7235065446280617
11,40,1391.1070200000001,3.0116481458773743
11,41,3919.572732,0.07661599249027533
11,43,2916.932594,1.589314408065475
12,1,57.342598,1.62113655017863
12,2,11.746416,0.09046533853389835
12,3,571.424808,0.278586919523452
12,4,144.849376,0.5779309846664441
12,5,156.92273400000002,1.7042833640662924
12,6,111.844205,1.2759529248743822
12,7,477.53162,0.49808462421818267
12,8,341.634831,0.7410848046696972
12,9,1.607914,10.0338345210005
12,10,27.931091,0.04963151994313434
12,11,593.268653,0.011846356561164879
12,12,48.809951,0.016592405511736737
12,13,168.92098900000002,0.0795869422715729
12,14,1.6503759999999998,1.7021012181466528
12,15,406.907425,0.09646591850713956
12,16,3942.026359,0.1605402434854698
12,17,2219.827222,0.21861840988811876
12,18,5107.541967,0.23385656128080132
12,19,49377.03205,0.0970063876490122
12,20,7764.26553,0.30337570964036825
12,21,65.852425,39.077386686974705
12,22,598.624746,0.1670724233642022
12,23,518.371815,1.3075376899108606
12,24,1171.838299,1.6143980723401838
12,25,1857.065408,0.009929474708087395
12,26,1985.208095,0.308770166736601
12,27,451.632063,0.34681141980834074
12,28,189.53069299999999,0.5388915820615926
12,29,65.411337,0.7898383807687648
12,30,137.748001,4.479901599443175
12,31,2072.643039,0.1334458501997748
12,32,533.042818,0.7884034664922546
12,33,250.5147,2.182697943473976
12,34,764.104644,1.4399155641043322
12,35,192.964902,5.118201477385768
12,36,768.405865,1.7698870993130695
12,37,46.037772000000004,50.4406011763558
12,38,25.089655,26.698969754665814
12,39,155.46234900000002,2.5308944354108527
12,40,772.361418,1.7627333548398454
12,41,1586.572505,0.18804694084875748
12,43,1684.088076,1.8173046891758884
19,1,9798.795004,0.7781454540468923
19,2,4926.89102,0.07613295381962801
19,3,8366.748928,0.17027194275334182
19,4,5296.7425889999995,0.14378351528383101
19,5,2177.190521,1.4731941970915827
19,6,949.804898,0.8968006464207557
19,7,5176.651619,0.5056945143636485
19,8,1695.8800769999998,0.6350912609370787
19,9,43.973057,7.4186584071241635
19,10,85.131746,0.49100705628661717
19,11,5769.763422999999,0.008580247987751855
19,12,13636.717429,0.007742208236674022
19,13,919.2211279999999,0.12462458489096001
19,14,17.603215000000002,0.4959393497153786
19,15,153.52590600000002,0.0536961722929028
19,16,1333.208161,0.1604432666685424
19,17,2750.602487,0.24249167560648685
19,18,2815.6126649999997,0.24805971562853446
19,19,105317.439378,0.09534898484816066
19,20,12751.082452999999,0.3039343720256626
19,21,269.75217100000003,58.35093786325819
19,22,5435.443487,0.13613500816810167
19,23,2329.698796,0.9405906262484929
19,24,5985.29086,1.5305092609150157
19,25,45134.027067,0.009764995506510981
19,26,14554.446993,0.17921964838337986
19,27,3551.644567,0.3400390704129826
19,28,1148.99638,0.7359754658234867
19,29,594.05339,0.512867850143907
19,30,537.777227,6.5763724576608
19,31,11937.155204,0.12715947611130682
19,32,14860.824373,0.4313796058748429
19,33,1501.029555,1.219158159081018
19,34,1197.451642,5.103982070033355
19,35,773.935666,11.32371163780944
19,36,6756.446088000001,2.2849890875944183
19,37,531.473993,2.967470394172232
19,38,62.870171,38.018060727081526
19,39,728.379394,2.6033402181885443
19,40,2766.339932,2.6789232526250504
19,41,9203.155466,0.06429686667644521
19,43,6755.333196,1.5150309773854125
20,1,10044.449757,0.28847314672271496
20,2,5.306508,0.0501221330487017
20,3,77.529721,1.1434919777410266
20,4,109.05984099999999,0.5753328945344786
20,5,243.492725,2.894416851673905
20,6,76.104233,1.6948683196110788
20,7,767.083676,0.9530075243056013
20,8,233.056521,1.5649877739314575
20,9,1.067336,61.26010131767316
20,10,36.241296,0.578793056959111
20,11,273.387859,0.003173699824029128
20,12,6686.9881399999995,0.006862733795726457
20,13,295.04025,0.09661737339227444
20,14,0.78954,6.50832573397168
20,15,75.635694,0.02541277667128962
20,16,1671.490411,0.15776258258175554
20,17,5550.287744,0.258916600594897
20,18,2866.356766,0.2779819197496227
20,19,1271.344108,0.24794651307732338
20,20,122.46363500000001,1.1074058392926192
20,21,41.820901,87.51533804831226
20,22,60.300641,0.41453979734643287
20,23,218.159199,0.9560119947085063
20,24,230.801073,3.050253377721515
20,25,1644.0325,0.010724760611484262
20,26,530.0495060000001,0.506174705311394
20,27,71.003839,0.5075157908011143
20,28,326.29880399999996,1.1211603858652208
20,29,16.975748,7.574237612386801
20,30,46.672515,11.216028844813698
20,31,3132.23806,0.08938742350892702
20,32,76.048001,1.1009805109801638
20,33,284.062434,1.548669499536852
20,34,87.377761,10.583507667357143
20,35,175.359399,7.606423080863776
20,36,152.070832,5.297925824460538
20,37,1.200542,155.1796396960706
20,38,21.900833,29.57830546902029
20,39,123.280738,3.3384904177001276
20,40,249.134583,7.359668093529994
20,41,1072.469049,0.003934335917604649
20,43,1919.338766,1.7752831320659106
41,1,3.383353,5.8245372268279425
41,2,6554.250107,0.07806517262036489
41,3,2099.734812,0.6832033689690523
41,4,4283.002652,0.35931357228587585
41,5,2150.533955,1.7025502726833255
41,6,3021.523631,0.6965270343768494
41,7,12981.815908,0.524842400615253
41,8,3370.8426870000003,1.0611354711967904
41,9,17.887211,20.533306533925273
41,10,70.23154099999999,0.21760698658171265
41,11,1681.5870650000002,0.027053133879808948
41,12,21882.882794,0.004038243353578143
41,13,1145.986749,0.06935542279991931
41,14,1080.552089,0.8344033560977179
41,15,0.21448899999999999,0.9240893472392524
41,17,2139.266535,0.2873018347384188
41,18,2501.822854,0.36109610880547177
41,19,42444.712145,0.09472628770021313
41,20,5940.259834,0.5281419278232872
41,21,598.575108,30.650826215112172
41,22,746.864597,0.16189763309935012
41,23,1884.232774,2.770790088963817
41,24,4190.850824,1.6318933811326708
41,25,351.846225,0.32775879292153837
41,26,5257.200527,0.47446975604018077
41,27,1233.397206,0.7131813861105828
41,28,1157.090581,0.910695591860496
41,29,297.321325,3.0777837058946242
41,30,718.667117,8.868890491479103
41,31,34868.945612,0.05704065834487154
41,32,3961.961433,0.46067073768004546
41,33,2128.6270990000003,1.59793783002102
41,34,1019.271877,6.513677495979809
41,35,1963.607663,7.593018179721781
41,36,2090.8056309999997,4.522894400746906
41,37,32.05757,150.4731527530003
41,38,145.121973,38.86420498155714
41,39,1436.788887,2.563636850776951
41,40,3509.830043,3.1961421318314245
41,41,8455.622011000001,0.022452156358577318
41,43,10158.037289,1.3787488451303715
42,1,0.216517,24.771297403899005
42,2,89.810631,0.12089161805354648
42,3,1583.429347,0.3146504215321961
42,4,269.900655,1.0766467295160882
42,5,106.284091,2.1682445729342503
42,6,43.264878,1.6001493405343705
42,7,1117.40395,0.6491508603491155
42,8,356.251455,1.364516522465852
42,9,0.864878,8.198205411630312
42,10,21.0963,0.14306534795201056
42,11,1781.624114,0.008923126306540326
42,12,3128.380123,0.005845138308341055
42,13,78.763132,0.1796144800336279
42,14,15.251877,1.6502555390395555
42,15,213.42751,0.006030209039125274
42,17,450.745567,0.20816632679162878
42,18,398.431637,0.18211611544291098
42,19,7714.121098,0.085726170369746
42,20,427.222865,0.4745174886648447
42,21,80.18238,69.82235524188731
42,22,134.264206,0.16105386271006586
42,23,417.023126,2.047885823962674
42,24,869.8589340000001,2.3078978815201774
42,25,4.843926,1.8078416144259843
42,26,562.384599,0.5401263086509238
42,27,55.542553,1.1601143091135908
