dms_orig,SCTG_Code,tons_2040,value_density_2040
19,3,3127.795555,0.1567378140225025
19,4,3416.4192359999997,0.18735670530570683
19,5,3628.229301,1.1705747672368516
19,6,1201.435972,0.5718022574739422
19,7,1982.947326,0.6487666064711192
19,8,1099.619,0.680628670475865
19,9,71.410415,6.165624489088881
19,10,55.164305999999996,0.6124924693152126
19,11,21175.824235,0.008390205478110402
19,12,15799.581269,0.005182267751655565
19,13,1246.636425,0.06262890882560247
19,14,78.105787,0.0935078856576914
19,15,592.243238,0.1004560849034126
19,16,2320.837648,0.1612849605497265
19,17,2399.991289,0.24715192310016754
19,18,2960.1842030000003,0.24642900356022202
19,19,66247.285288,0.08522258373993584
19,20,12895.562207,0.21128438607515762
19,21,56.589073,187.22726399847545
19,22,3040.45458,0.15269598978847432
19,23,911.972422,1.356906378579066
19,24,4763.626642,1.1963602984232364
19,25,41119.028631,0.007709357177299901
19,26,13337.016501,0.20990210241474155
19,27,9656.691245,0.35215477540102297
19,28,2302.211176,0.814654122763237
19,29,592.604441,0.8330526534140503
19,30,838.974535,3.7676642330985652
19,31,9056.479888,0.14813077007740824
19,32,9961.027691,0.48574055093448487
19,33,1378.918196,1.4138530618824323
19,34,1508.268036,4.566174605652122
19,35,463.228894,9.721694018508266
19,36,6290.08524,3.413022798718066
19,37,609.852177,1.7334189232549055
19,38,16.003727,22.725815274154574
19,39,763.768327,2.1221033685257806
19,40,4132.070398,1.2211772688922131
19,41,8512.336692,0.057028323721760976
19,43,7726.901331,1.3543474611245816
20,1,7316.978529,0.2884698669859935
20,2,5.414048,0.050122108263539585
20,3,37.972298,0.5900058116050811
20,4,115.987647,0.41318262538768463
20,5,359.230868,2.4698695129951918
20,6,49.279345,1.9418893757617923
20,7,296.714933,0.917772650492114
20,8,179.594697,1.4997921931959939
20,9,0.921837,59.44470985651476
20,10,7.947648,0.177108560922678
20,11,251.68816,0.0031583448343378566
20,12,5492.61165,0.006862733869051165
20,13,128.14312900000002,0.08414105449227792
20,14,2.038683,53.01345966979664
20,15,174.55593299999998,0.02541278273251245
20,16,37930.66833,0.15775996605014211
20,17,5518.902746,0.26302458999700595
20,18,2540.989945,0.28566280040907444
20,19,1049.099623,0.22597299751388814
20,20,69.78628,0.607839520891499
20,21,7.733729,36.71404635461108
20,22,41.90881,0.4094357845044991
20,23,25.616263999999997,0.7460331647112944
20,24,123.935548,3.26212831204813
20,25,1532.3815,0.010724760446403196
20,26,400.119,0.46972258753020973
20,27,51.118,0.45691778825462653
20,28,17.263996,1.7125261440051307
20,29,6.507532,5.707208431706521
20,30,9.265047,7.41884034695129
20,31,2611.231764,0.07650187576379375
20,32,34.992241,1.7417217719779652
20,33,211.340023,1.4483340526559891
20,34,29.753953000000003,11.504498192223398
20,35,192.67501,4.852391939670849
20,36,51.065413,3.4273931848940498
20,37,0.442382,158.60195261109178
20,38,6.26735,14.873714408801167
20,39,125.074242,3.062578972095629
20,40,149.190778,8.48604916116196
20,41,953.714055,3.8701327516872964e-06
20,43,522.094778,1.4363457059898042
41,1,96.432425,2.1733449770655464
41,2,3057.748353,0.10102148160653429
41,3,2285.704894,0.35592978500224537
41,4,3083.822369,0.41797225237651164
41,5,840.002153,1.4056641614345957
41,6,1737.463368,0.8274989893196988
41,7,9250.127907,0.6698157411219459
41,8,2194.038073,1.1666821173253177
41,9,2.111221,11.434957069866204
41,10,42.278006,0.1577001526514756
41,11,1259.599742,0.007695685126616991
41,12,16675.992216,0.0063515741449180355
41,13,831.3931550000001,0.042072538473088575
41,14,157.780848,1.6217078450484688
41,15,0.234168,0.9380978613644905
41,17,1964.030661,0.29301315474728223
41,18,2281.198384,0.3615598775998432
41,19,12424.317667,0.106817899104833
41,20,1705.860892,2.133337535063205
41,21,520.041182,44.29886632805169
41,22,184.429216,0.4082903166491799
41,23,1386.985139,2.7292854674919487
41,24,2152.761716,1.6302286845851732
41,25,336.313743,0.35335688318868375
41,26,3830.146253,0.5674020636412497
41,27,399.205345,1.5746901209451492
41,28,821.117105,0.8285656605582464
41,29,241.99669699999998,5.021227143029973
41,30,226.385471,7.015834368628719
41,31,30837.178011,0.059221560103475186
41,32,3736.906706,0.5379027122278925
41,33,1646.487579,2.168167476652431
41,34,668.957229,6.170456496404795
41,35,1122.692135,9.737895972256009
41,36,1097.714063,5.463257301824328
41,37,174.049682,36.29285819091586
41,38,99.778858,38.1666187991448
41,39,951.6146789999999,2.806649252517468
41,40,1912.0627510000002,3.871811279011731
41,41,7787.766493,0.029023107549919703
41,43,9974.257101,1.2750513706654854
42,1,26.438923,0.7679556387376294
42,2,16.621083000000002,0.12808801327807579
42,3,1269.351095,0.3563979266902511
42,4,106.52263,0.285034325570069
42,5,9.694129,3.9803716249288614
42,6,17.337577,1.4471485548413137
42,7,864.228166,0.49548681568890224
42,8,147.655494,0.7949899446342308
42,9,0.37431800000000004,66.6644617678017
42,10,19.032654,0.14307665657138516
42,11,1607.245355,0.006999000473079606
42,12,5509.21009,0.005398775779850502
42,13,26.724106,0.1358667526614361
42,14,817.549187,0.9379263146401979
42,17,502.290705,0.21182136348710653
42,18,405.582764,0.18223804624005177
42,19,2146.236193,0.10687768300997988
42,20,694.7553230000001,0.07631880065494655
42,21,2.9894950000000002,21.392177274088098
42,23,182.814117,1.7458108746601881
42,24,208.73643199999998,1.931177627391849
42,25,1.788312,0.48529423277369943
42,26,149.23374,0.6690601636064337
42,27,246.161952,0.28758980998005734
42,28,95.71825000000001,1.7007728306775354
42,29,52.344898,2.2433055366733163
42,30,46.714107,4.108920823424924
42,31,3992.249691,0.05868547927454772
42,32,69.425627,5.075978132685787
42,33,326.412482,1.3158496325517355
42,34,141.164016,5.260216180021401
42,35,237.531191,5.612853231557282
42,36,20.166144,6.697369313637749
42,37,0.8608549999999999,284.3044647472571
42,38,62.301976,32.975211018989185
42,39,149.26769099999999,3.9150705258782366
42,40,336.109038,5.268241434495433
42,41,1680.028039,0.034330526729976794
42,43,123.466669,2.265172327602035
49,1,139.591085,2.4122588308558535
49,2,403.479817,0.12018966118446513
49,3,1521.293365,0.433638552022476
49,4,1091.08585,0.5209857157436328
49,5,7.227958999999999,1.783744000208081
49,6,921.990937,0.34264906554065183
49,7,758.182989,0.30117436596826624
49,8,349.125753,0.7029747258432695
49,9,0.143656,11.434920922203041
49,10,327.564838,0.15597747093966174
49,11,4348.931348,0.016820088234697054
49,12,5162.780968,0.005307519662337145
49,13,1172.961026,0.01398332181243335
49,14,525.572093,1.0077651516401955
49,15,1282.7548,0.010984569693288227
49,17,57.694008000000004,0.30699182833683525
49,18,489.771336,0.30657506465425327
49,19,29042.760896,0.10314332832291345
49,20,1000.279443,0.10004346505399492
49,21,0.219722,339.2559256697099
49,22,697.030482,0.19267816540051977
49,23,157.806003,0.8614480591083724
49,24,772.444031,1.9893705658009024
49,25,1270.0930640000001,0.006560089363656268
49,26,630.6397380000001,0.4061815107185649
49,27,38.845197999999996,0.8622527036675165
49,28,396.543903,0.7457079336307436
49,29,12.75575,2.8714045822472216
49,30,54.249945000000004,3.483385273478157
49,31,2090.332702,0.06153399043938414
49,32,426.161748,1.9443106916296957
49,33,114.46542299999999,1.8872734083199956
49,34,65.69479299999999,5.389439997169944
49,35,2377.506616,1.4274717568230733
49,36,44.731621,6.80837793694085
49,37,1.926483,69.40403522896386
49,38,21.868902,11.62151613738998
49,39,221.468576,2.6372274615609577
49,40,155.328212,6.420222596137268
49,41,1508.195486,0.004094515304762025
49,43,516.530132,1.8282600955794772
50,1,9241.063069,0.7827273048557094
50,2,13178.799163000001,0.0866235524861075
50,3,10695.891691,0.18160774908878982
50,4,8668.982931999999,0.15344373145433252
50,5,6335.168616,1.3415741124924148
50,6,8671.91612,0.34107024302029343
50,7,5072.261398,0.8423103460686433
50,8,805.699342,1.1006537709199222
50,9,4.991189,39.71810724859347
50,10,127.21141,0.03903699361558841
50,11,20558.150403,0.004569236344641797
50,12,34386.58286,0.008107850993368521
50,13,2574.177232,0.03736007599029219
50,14,71.68745,1.6422440399260958
50,16,1060.099999,0.16128496194819825
50,17,1200.376288,0.32628321628425905
50,18,2627.872288,0.33139316414907904
50,19,60082.39457,0.11359204990654222
50,20,4516.276041,0.578834759161702
50,21,42.13191,43.27689176683422
50,22,7270.173971,0.15601091755497415
50,23,2512.068407,0.7520261985047129
50,24,16472.212006,0.3642132191969555
50,25,31693.226174,0.015066473648925282
50,26,15055.002566,0.18174721731229762
50,27,3441.8499309999997,0.4791697396931046
50,28,3387.398725,1.0794433683032103
50,29,139.480589,7.700144412209214
50,30,932.7954689999999,2.0441273021449464
50,31,14185.803934,0.09347615758468301
50,32,7959.808351,0.47469991925437505
50,33,943.786913,1.686032796261077
50,34,1806.783979,3.337845370611403
50,35,995.877206,5.757232485548022
50,36,10484.683533000001,0.5027299463460114
50,37,874.331901,1.146999568874246
50,38,60.34992,17.875024059683927
50,39,546.971031,2.6392254510458706
50,40,817.945059,3.764372145317892
50,41,7391.033640000001,0.07305810422478337
50,43,6925.317452,1.5333000087141708
61,1,363.266496,1.3068173963942988
61,2,1637.1910500000001,0.41157423075333815
61,3,14930.620497,0.8827167747079332
61,4,10169.231729,0.40855072922097246
61,5,4166.395039,2.581933536739698
61,6,7624.272441,1.2261279630078215
61,7,43685.101222,0.5835750808369731
61,8,6680.2065139999995,1.422979390843425
61,9,77.057243,31.775838346565294
61,10,1425.3164100000001,0.4863472879681501
61,11,35753.027765,0.0190097020724309
61,12,54104.995322,0.0049071976149315305
61,13,4192.874173,0.12614175042643236
61,14,303.527555,0.6241370771098526
61,15,1.091345,0.49997434358520904
61,16,2029.1888800000002,0.15775996909661755
61,17,46563.637831,0.26762151127942446
61,18,11659.831185,0.22861187766845015
61,19,67578.100995,0.14854100061560926
61,20,29309.838384,0.3322839571615156
61,21,2416.840272,46.567979838553434
61,22,1878.447165,0.45464829509857413
61,23,11876.207613,3.125849598095941
61,24,22268.010904,2.253353956346707
61,25,34.665015000000004,1.6038659582290675
61,26,14809.842422000002,0.44267674558515974
61,27,4644.76139,0.6434951776930784
61,28,6348.751886,1.1094567494490364
61,29,814.3097409999999,2.5585581543473155
61,30,5890.803361,9.309219568515827
61,31,69138.848241,0.11537399725252678
61,32,5697.478696,1.1498363778173222
61,33,9345.831139,1.4900843871324305
61,34,8484.394157,2.8156645070868547
61,35,8742.280911,10.36466855669081
61,36,10887.823885,3.5905315050473927
61,37,119.251936,72.60085442134877
61,38,773.162255,32.23239463493986
61,39,5375.972659,3.35264718856525
61,40,18421.736928,3.5713015237995047
61,41,24549.981455,0.02997156337363107
61,43,28374.927147,2.159842206730724
62,1,180.54185999999999,1.1173463068343266
62,2,1574.393587,0.13532313981662578
62,3,3325.187919,0.8321129002032802
62,4,778.5070470000001,0.277242613065261
62,5,164.060653,5.457229906307882
62,6,2168.126953,0.5534249296793831
62,7,4788.619099,0.5823318452249276
62,8,1160.455438,0.9553246003229984
62,9,0.404,11.43494306930693
62,10,37.531227,0.030021680346341992
62,11,6206.057463,0.005173672527434024
62,12,13444.110107,0.007789160507207976
62,13,2144.634816,0.024750515847263017
62,17,4009.848934,0.3172333126353134
62,18,2589.545612,0.29893309521670636
62,19,2699.788595,0.26736696785697767
62,20,211.858588,1.8529024346183218
62,21,399.388562,107.14147063755922
62,22,1305.075403,0.13253934569786693
62,23,1050.101082,1.2943505328185159
62,24,820.288542,3.0531012519007
62,25,972.548993,0.014315331772699703
62,26,4289.047841,0.4814085984917789
62,27,424.74312,0.7727816839034379
62,28,782.351122,0.9035789674498607
62,29,64.485743,3.970864590953073
62,30,167.862283,11.402186901628165
62,31,11452.438576,0.05488770245992019
62,32,420.388448,1.096602592657351
62,33,458.961731,1.7523762912598915
62,34,2534.858744,0.9303752012147626
62,35,206.122458,15.448614665268547
62,36,1098.3817179999999,4.11417679340872
62,37,5.083486,56.795143529459914
62,38,393.693471,3.398718747103632
62,39,537.005048,2.7509547759409516
62,40,977.225288,1.711985476167907
62,41,2844.740074,0.0018751470648421713
62,43,5151.279638,2.025612753290797
63,1,92.39854299999999,0.5986328215153783
63,2,135.652313,0.12202266318894248
63,3,2312.4758620000002,0.8366976487385276
63,4,264.37543,0.40220516520767463
63,5,296.189151,2.7768464298005298
63,6,654.251354,1.7076487716370854
63,7,3074.739991,0.45549114416159425
63,8,1006.829038,1.1707067689877257
63,9,2.9176130000000002,41.64824841402886
63,10,123.90881100000001,2.095692900321673
63,11,2092.859732,0.0024334628939193526
63,12,9014.077275,0.0053901918652012005
63,13,332.578274,0.05181783612239205
63,14,0.18431,88.91837122239706
63,17,11522.776,0.28315818657760944
63,18,1155.788847,0.24984380473088263
63,19,476.618602,0.7883378154426293
63,20,361.301125,3.123187831203127
63,21,36.518986,48.870016626420025
63,22,0.120701,16.376119501909677
63,23,428.46157,2.2914767443437225
63,24,1371.232604,2.6310607033232416
63,25,39.883957,0.005597601561951338
63,26,557.993715,0.7429785736923579
63,27,79.37098300000001,1.3427667325223878
63,28,163.996967,1.1922747357882537
63,29,24.547461,4.126517993042132
63,30,269.143495,9.128521562447572
63,31,9267.778933,0.08447075654906538
63,32,707.400022,1.6325100821102319
63,33,826.0942799999999,2.4469244025028236
63,34,213.589449,11.260417070039821
63,35,1203.69956,8.934697364598188
63,36,571.439086,8.601931494409538
63,37,49.228279,131.59066252346543
63,38,103.265926,82.68363743719298
63,39,300.159606,4.112811347107113
63,40,971.552382,11.736424169458731
63,41,3747.6223339999997,0.0014220611163643473
63,43,911.256884,2.5462117315538437
64,1,744.6850189999999,0.9524383811996626
64,2,985.4047679999999,0.18627592280941757
64,3,5774.3616360000005,0.968043061530897
64,4,7102.056729,0.22375706209316032
64,5,1260.750767,3.5797146471218446
64,6,2171.151403,1.347469830504492
64,7,14763.377520999999,0.6434726813350857
64,8,7474.915517,2.104395507310454
64,9,0.590474,69.99996274179726
64,10,781.85057,0.07552833529302154
64,11,13325.051695,0.005929332869278599
64,12,31054.515579000003,0.004810353895876495
64,13,2757.758135,0.08959281739187037
64,14,114.59152999999999,0.784896182990139
64,16,53.865593,0.1577599730499579
64,17,29727.122691,0.3391858779878711
64,18,22692.935917,0.23523418926596532
64,19,14505.801752,0.12907145016936808
64,20,23208.450592,0.22014959037210335
64,21,82.577133,71.76999045244159
64,22,3821.8178279999997,0.30340886671901307
64,23,4056.754876,1.0119896249555898
64,24,2595.67684,2.548636446592481
64,25,507.347324,0.176148511625933
64,26,8345.14967,0.5744294109826312
64,27,8712.812786,0.24470535358292958
64,28,1218.340139,1.2421660811751358
64,29,251.719529,3.477988688354808
64,30,769.8567529999999,9.80659487505983
64,31,29131.365892,0.15021344195541847
64,32,2473.070459,0.793215942498143
64,33,2416.334063,1.544214459265354
64,34,1122.57182,8.539911422326638
64,35,1571.126185,28.19117724143844
64,36,1818.6973719999999,4.333541464808363
64,37,2.182835,66.86510249285907
64,38,215.877029,72.04261221558687
64,39,1706.678875,2.816340022372399
64,40,5477.129721,2.05152626665349
64,41,10217.702246,0.016215768771776752
64,43,15251.634555,1.5962690716332864
65,1,378.104603,3.098099944316203
65,2,82.360745,0.15866000240770042
65,3,5841.743845,0.5255216457543938
65,4,2590.2987249999996,0.14543698758142268
65,5,935.0696260000001,1.7304113314231424
65,6,1378.047248,0.4345726156117979
65,7,5304.609599,0.34594718211608766
65,8,1812.893009,0.6192131195426768
65,9,0.055844000000000005,20.999820929732827
65,10,24.479627,0.11994555717699457
65,11,1095.300436,0.007885227391619518
65,12,2546.7409070000003,0.006877162867985455
65,13,127.197385,0.20547974315666948
65,14,0.20174699999999998,19.00202481325621
65,16,177.943712,0.1577599690625764
65,17,708.4098700000001,0.32334861102372836
65,18,512.23175,0.2859848457265681
65,19,601.679138,0.27004708695750057
65,20,668.2965200000001,0.4351078492822317
65,21,27.201101,6.995718500512167
65,22,3481.829539,0.3330624324110544
65,23,330.375299,2.0326626234850567
65,24,870.9282430000001,2.84744957111237
65,25,217.83463,0.010712477166738824
65,26,948.782071,0.38330643107188317
65,27,153.460239,1.043352255563736
65,28,1060.9857,0.5664489356454098
65,29,293.337615,0.30320446458937766
65,30,188.430395,8.8983917589304
65,31,2683.358766,0.16076376776969525
65,32,264.453471,0.7813031616438871
65,33,328.737587,1.3729991955559373
65,34,249.744555,6.007716804876887
65,35,262.418963,11.687281724758586
65,36,351.012583,5.60353824979545
65,37,2.073194,29.42384914291668
65,38,8.696354,15.600675294496982
65,39,154.852155,2.9867510335907173
65,40,331.32401,4.556416228331898
65,41,555.1618129999999,0.016617339816922892
65,43,363.90096900000003,2.509691243773522
69,1,3729.508522,1.1055431001640168
69,2,6099.16914,0.10573308457223733
69,3,22745.760222,0.6097043723377732
69,4,27203.370171,0.13834069123949502
69,5,1994.1927879999998,1.0306470409319324
69,6,6189.768495,0.5366665046008317
69,7,44060.11014,0.3960786770629711
69,8,5962.9257370000005,1.0330014373278116
69,9,1.146436,18.41466989871218
69,10,89.35528000000001,0.19953369851227593
69,11,4255.411623,0.0030768292611772097
69,12,11978.727346,0.0077971616100927996
69,13,4421.058766,0.053408187155501836
69,14,0.322745,87.33538861949836
69,16,38937.275555,0.15775997242855888
69,17,1496.873336,0.31267377155016673
69,18,3991.305735,0.3229017955699152
69,19,9081.705475,0.12978681077520848
69,20,1667.0118310000003,0.5171720772868347
69,21,177.020306,15.852868862400452
69,22,5848.638597,0.21311332155817253
69,23,2888.9314529999997,0.8557160437063511
69,24,1936.5001949999998,2.202029637285939
69,25,10946.534046,0.010858705276071818
69,26,7012.107877,0.2898153703062318
69,27,837.962442,0.41637634339224955
69,28,2716.383519,0.5339928628833651
69,29,98.659552,2.5074060188313037
69,30,423.166197,15.363951168812285
69,31,19384.405688,0.09851961810117478
69,32,888.571429,0.9421470893365851
69,33,1340.060515,1.131887936045933
69,34,1879.751276,3.055101881202287
69,35,544.535635,17.03816761780889
69,36,1821.599,2.2772969371963865
69,37,38.645429,9.634174691138762
69,38,83.926968,39.735161277362
69,39,495.688581,3.059445836820679
69,40,1328.315224,2.9219069734911054
69,41,6442.200099,0.011016293953833614
69,43,7551.749498,2.0433044713131188
81,1,594.3869880000001,2.9220368464728232
81,2,3312.424524,0.05483239532977205
81,3,2285.366065,0.31666860490465887
81,4,3154.4016070000002,0.14776054227390584
81,5,1016.7587189999999,2.398861014340611
81,6,1307.241182,0.9927675335430183
81,7,9185.939486,0.6371491853304814
81,8,3741.047569,0.7060542966327622
81,9,1.428005,11.57752458849934
81,10,379.251731,0.15034464668007014
81,11,4267.391265,0.007164248155717214
81,12,31650.349345000002,0.004244721615410024
81,13,1234.9038930000002,0.09960983660126821
81,14,108.40733,1.034510088017111
81,16,29509.396461,0.15277177283032878
81,17,207.21855299999999,0.2264078327967091
81,18,0.835082,1.1603573062286099
81,19,59632.226713,0.1576385224845327
81,20,5595.072445,0.29120355357615035
81,21,159.221597,63.540687809455896
81,22,663.2231720000001,0.35123953193239754
81,23,757.475445,2.4905739320698372
81,24,1721.847095,3.527348047417648
81,25,455.54645,0.1005833697090604
81,26,5276.5383329999995,0.6170209625197468
81,27,805.659634,0.7072274729355499
81,28,947.426304,0.7807427246605135
81,29,444.945963,1.2311578810751003
81,30,179.437817,12.433333601578534
81,31,13851.992106000002,0.16752339896258384
81,32,1143.171729,1.3721120289355933
81,33,2779.757722,0.9208458588823736
81,34,1853.9517210000001,5.206689007140548
81,35,491.340149,13.000236464494579
81,36,3037.17202,3.7303780020994664
81,37,1.529955,223.48173312286963
81,38,424.612906,30.96560027782104
81,39,838.7515530000001,3.3188035080752925
81,40,1072.604407,4.753682197018979
81,41,9703.499202,0.04559568170096913
81,43,6931.742382,1.6702582482096633
89,1,1960.155679,1.9938946377432099
89,2,20226.461201,0.0670369103139487
89,3,3643.465785,0.15821771810600385
89,4,3715.472138,0.08450472385159896
89,5,631.651742,2.3988763241628166
89,6,192.144737,1.1774588939170372
89,7,2673.1062970000003,0.4780503683800943
89,8,1027.462078,0.5483556503581244
89,9,1.13727,36.758445663738605
89,10,24.664553,0.06664094013785694
89,11,1334.781193,0.004312352114478736
89,12,8288.620742000001,0.01156923775195697
89,13,2641.368495,0.02258267697707207
89,14,27.440848000000003,9.15909114762051
89,15,4901.99531,0.018099991613415068
89,16,2101.514045,0.1527717736476037
89,17,3319.234808,0.29081097823314944
89,18,817.186985,0.3785903522435566
89,19,70757.48396700001,0.08200000801619796
89,20,3166.356248,0.32562937703275135
89,21,9.654012,58.31965497867622
89,22,2767.9013840000002,0.1538225275875652
89,23,528.3546309999999,1.3808000492381414
89,24,446.221716,3.054766216263666
89,25,855.51935,0.01114309921803639
89,26,2248.694562,0.23282316742668407
89,27,24.599895999999998,0.5936178551323957
89,28,79.737807,1.2211562954070208
89,29,12.803597,6.896979028627658
89,30,355.63950900000003,1.1000601201482367
89,31,13792.755939,0.0622055078980978
89,32,414.244227,0.394698408192904
89,33,1265.350354,0.9092824010068599
89,34,172.844744,11.268369864344848
89,35,223.301024,7.257408974085134
89,36,4153.741677,0.23478144835052533
89,37,8.251622,81.20744285184173
89,38,18.891344,68.90695002960086
89,39,295.072675,3.712619275912282
89,40,1199.572452,1.27947247783246
89,41,3803.198786,0.010804764176741616
89,43,1994.7925750000002,3.7810830110995375
91,1,221.96847499999998,3.6675848856464865
91,2,6.431482,0.2386915644014863
91,3,524.480779,0.6688382387793853
91,4,144.650086,0.16736933706351204
91,5,14.272544,4.617917310326737
91,6,456.136151,1.14119667090364
91,7,2513.502144,0.5431356105101456
91,8,362.464749,0.8813632853439218
91,9,6.730659999999999,27.8139274603085
91,10,12.750333,0.013388316995328673
91,11,1040.7514390000001,0.008669538817711882
91,12,13713.450867,0.0058270056366549715
91,13,190.755313,0.03231332277492056
91,14,12.099243,4.28477599796946
91,17,5115.640267000001,0.3289978569949355
91,18,3283.353329,0.3109678289820145
91,19,1648.558802,0.2254010160566902
91,20,1520.27816,0.5356010649393266
91,21,141.732219,95.80201178180948
91,22,132.527277,0.1747176394486699
91,23,586.719223,2.429240347218008
91,24,1510.311456,3.6486789142781957
91,25,391.78321200000005,0.00548357978136133
91,26,756.318566,0.7319874585757556
91,27,361.589392,1.1689189543480856
91,28,221.235456,1.259139165740233
91,29,135.459313,3.7933686036042418
91,30,30.706282,15.114484814540553
91,31,2044.248776,0.10411991681192526
91,32,831.101102,1.6009314460035453
91,33,205.279856,4.543707722593102
91,34,183.090167,17.13705439735603
91,35,141.15777,11.054361807359241
91,36,1378.819212,6.033984460466017
91,37,14.814125,131.86288599562917
91,38,11.569414,96.57011962749367
91,39,242.03269,3.759544314034604
91,40,326.63643,6.024363744423731
91,41,1700.400746,0.01983470166038142
91,43,4432.471029,1.8791942881303374
92,1,4.6730089999999995,4.8472481007419415
92,2,13.604783999999999,0.4767902599556157
92,3,746.596027,0.33283335232642486
92,4,254.04204699999997,0.21446455082295887
92,5,17.955214,2.482823262368246
92,6,589.471488,1.7039783381346512
92,7,2778.143848,0.5036630981175889
92,8,1132.823161,1.7237322891388165
92,9,3.515234,47.39816481633939
92,10,119.230997,0.10897409924367234
92,11,2805.392267,0.004253987273145927
92,12,10095.778307,0.005429722388217651
92,13,945.7541590000001,0.10647141336018168
92,17,696.599428,0.4111612979963573
92,18,11868.806504,0.3140312529102126
92,19,21281.269343,0.10502533187641729
92,20,1748.378491,0.5429068510543694
92,21,86.83743199999999,10.528671840503069
92,22,138.409958,0.2687878317252289
92,23,1089.532886,3.9640828487117368
92,24,1912.928919,1.7549793618337788
92,25,271.29764,0.005286656750865949
92,26,741.769886,0.6002134690326321
92,27,216.531775,2.930011863154957
92,28,1143.1498100000001,0.3052311302050603
92,29,104.263229,7.703073314562318
92,30,162.208847,5.322620812414751
92,31,10638.024049,0.09479339493454082
92,32,4449.531563,0.8596677993718954
92,33,760.6718109999999,2.714485292001967
92,34,609.04259,3.484305513839352
92,35,177.86229699999998,15.026588068858686
92,36,600.133006,5.254968240323713
92,37,12.451477,8.15584584864912
92,38,180.503195,27.756173828391233
92,39,169.244698,4.196832638739442
92,40,464.58548,5.973735969966173
92,41,3622.902441,0.0458199060569183
92,43,4912.01408,1.5264640407952577
99,1,16.514603,1.3893947072176058
99,2,3.2937109999999996,0.16759500150438214
99,3,86.576346,0.6381906438971218
99,4,103.768435,0.062254518919939376
99,5,14.438122,0.5131735276928675
99,6,156.16906,3.8664423862191395
99,7,303.672894,1.248247767546879
99,8,103.73681199999999,0.8599999342567035
99,9,0.07945400000000001,11.434880559820774
99,10,11.681176,0.013292839693537704
99,11,1276.008966,0.006125289640010256
99,12,3265.025334,0.0052710759456545166
99,13,63.561147,0.8711023890113249
99,14,0.001615,94.543653250774
99,17,871.2837840000001,0.278595347414385
99,18,634.468643,0.2384263992696641
